#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
22303511,13,13.298,1.037,7,8,-73,5180,googleWifiAP05,1
22303745,13,12.81,0.385,7,8,-74,5180,googleWifiAP05,1
22303990,13,12.693,0.511,7,8,-69,5180,googleWifiAP05,1
22304251,13,13.415,0.369,7,8,-75,5180,googleWifiAP05,1
22304516,13,13.025,0.249,7,8,-76,5180,googleWifiAP05,1
22304788,13,13.611,1.648,7,8,-75,5180,googleWifiAP05,1
22305037,13,13.533,0.184,7,8,-71,5180,googleWifiAP05,1
22305276,13,12.927,0.262,7,8,-76,5180,googleWifiAP05,1
22305516,13,12.868,0.277,7,8,-74,5180,googleWifiAP05,1
22305768,13,12.781,0.416,7,8,-72,5180,googleWifiAP05,1
22306017,13,12.673,0.378,7,8,-76,5180,googleWifiAP05,1
22306285,13,12.907,0.391,7,8,-75,5180,googleWifiAP05,1
22306553,13,13.025,0.332,7,8,-75,5180,googleWifiAP05,1
22306822,13,13.161,0.229,7,8,-76,5180,googleWifiAP05,1
22307088,13,12.986,0.225,7,8,-76,5180,googleWifiAP05,1
22307362,13,12.907,0.308,7,8,-77,5180,googleWifiAP05,1
22307631,13,13.015,0.265,7,8,-73,5180,googleWifiAP05,1
22307895,13,13.064,0.157,7,8,-72,5180,googleWifiAP05,1
22308157,13,12.927,0.222,7,8,-72,5180,googleWifiAP05,1
22308397,13,13.025,0.149,7,8,-72,5180,googleWifiAP05,1
22308640,13,13.103,0.253,7,8,-72,5180,googleWifiAP05,1
22308882,13,13.337,0.123,7,8,-73,5180,googleWifiAP05,1
22309132,13,13.132,0.251,7,8,-76,5180,googleWifiAP05,1
22309400,13,13.181,1.426,7,8,-77,5180,googleWifiAP05,1
22309669,13,13.367,1.051,7,8,-77,5180,googleWifiAP05,1
22309938,13,13.298,0.193,7,8,-75,5180,googleWifiAP05,1
22310207,13,12.439,0.451,7,8,-76,5180,googleWifiAP05,1
22310452,13,12.956,0.338,7,8,-76,5180,googleWifiAP05,1
22310690,13,13.132,0.209,7,8,-74,5180,googleWifiAP05,1
22310934,13,12.927,0.279,7,8,-75,5180,googleWifiAP05,1
22311191,13,12.986,0.292,7,8,-74,5180,googleWifiAP05,1
22311454,13,13.103,0.285,7,8,-74,5180,googleWifiAP05,1
22311712,13,12.986,0.243,7,8,-76,5180,googleWifiAP05,1
22311973,13,12.927,0.311,7,8,-75,5180,googleWifiAP05,1
22312234,13,12.898,0.324,7,8,-75,5180,googleWifiAP05,1
22312478,13,12.839,0.333,7,8,-75,5180,googleWifiAP05,1
22312719,13,12.839,0.37,7,8,-73,5180,googleWifiAP05,1
22312962,13,13.415,1.204,7,8,-75,5180,googleWifiAP05,1
22313214,13,13.65,1.398,7,8,-71,5180,googleWifiAP05,1
22313485,13,13.689,1.075,7,8,-74,5180,googleWifiAP05,1
22313753,13,13.064,0.219,7,8,-73,5180,googleWifiAP05,1
22314006,13,13.103,0.252,7,8,-75,5180,googleWifiAP05,1
22314270,13,12.927,0.193,7,8,-73,5180,googleWifiAP05,1
22314497,13,13.279,0.183,7,8,-72,5180,googleWifiAP05,1
22314724,13,12.839,0.402,7,8,-76,5180,googleWifiAP05,1
22314953,13,13.074,0.189,7,8,-72,5180,googleWifiAP05,1
22315199,13,13.279,0.247,7,8,-73,5180,googleWifiAP05,1
22315462,13,12.927,0.305,7,8,-74,5180,googleWifiAP05,1
22315728,13,13.015,0.449,7,8,-74,5180,googleWifiAP05,1
22315993,13,12.956,0.347,7,8,-73,5180,googleWifiAP05,1
22316239,13,12.605,0.504,7,8,-73,5180,googleWifiAP05,1
22316493,13,13.22,0.268,7,8,-75,5180,googleWifiAP05,1
22316732,13,12.927,0.375,7,8,-78,5180,googleWifiAP05,1
22316971,13,13.376,0.082,7,8,-75,5180,googleWifiAP05,1
22317213,13,13.015,0.295,7,8,-74,5180,googleWifiAP05,1
22317451,13,13.015,0.323,7,8,-74,5180,googleWifiAP05,1
22317692,13,13.064,0.248,7,8,-78,5180,googleWifiAP05,1
22317928,13,12.947,0.332,7,8,-77,5180,googleWifiAP05,1
22318195,13,12.986,0.332,7,8,-74,5180,googleWifiAP05,1
22318466,13,12.956,0.321,7,8,-76,5180,googleWifiAP05,1
22318721,13,13.572,0.937,7,8,-73,5180,googleWifiAP05,1
22318986,13,13.025,0.356,7,8,-75,5180,googleWifiAP05,1
22319230,13,13.191,0.284,7,8,-76,5180,googleWifiAP05,1
22319469,13,12.898,0.276,7,8,-75,5180,googleWifiAP05,1
22319695,13,12.722,0.452,7,8,-74,5180,googleWifiAP05,1
22319959,13,12.781,0.369,7,8,-77,5180,googleWifiAP05,1
22320207,13,12.79,0.361,7,8,-75,5180,googleWifiAP05,1
22320447,13,12.712,0.403,7,8,-76,5180,googleWifiAP05,1
22320690,13,13.015,0.284,7,8,-77,5180,googleWifiAP05,1
22320943,13,13.533,1.159,7,8,-75,5180,googleWifiAP05,1
22321232,13,12.927,0.291,7,8,-75,5180,googleWifiAP05,1
22321528,13,12.898,0.306,7,8,-76,5180,googleWifiAP05,1
22321779,13,13.132,0.378,7,8,-75,5180,googleWifiAP05,1
22322024,13,12.839,0.352,7,8,-74,5180,googleWifiAP05,1
22322252,13,12.898,0.375,7,8,-75,5180,googleWifiAP05,1
22322478,13,13.279,0.175,7,8,-77,5180,googleWifiAP05,1
22322756,13,12.693,0.432,7,8,-75,5180,googleWifiAP05,1
22323000,13,12.898,0.426,7,8,-75,5180,googleWifiAP05,1
22323237,13,12.956,0.307,7,8,-77,5180,googleWifiAP05,1
22323479,13,12.868,0.313,7,8,-75,5180,googleWifiAP05,1
22323747,13,12.839,0.4,7,8,-75,5180,googleWifiAP05,1
22324016,13,12.79,0.362,7,8,-76,5180,googleWifiAP05,1
22324282,13,12.81,0.368,7,8,-73,5180,googleWifiAP05,1
22324545,13,12.829,0.4,7,8,-76,5180,googleWifiAP05,1
22324812,13,12.898,0.361,7,8,-75,5180,googleWifiAP05,1
22325064,13,12.907,0.381,7,8,-74,5180,googleWifiAP05,1
22325308,13,12.927,0.371,7,8,-75,5180,googleWifiAP05,1
22325548,13,12.81,0.328,7,8,-75,5180,googleWifiAP05,1
22325804,13,13.572,1.086,7,8,-75,5180,googleWifiAP05,1
22326043,13,13.191,0.235,7,8,-74,5180,googleWifiAP05,1
22326285,13,12.868,0.354,7,8,-76,5180,googleWifiAP05,1
22326527,13,12.898,0.312,7,8,-76,5180,googleWifiAP05,1
22326797,13,12.712,0.442,7,8,-77,5180,googleWifiAP05,1
22327069,13,13.132,0.157,7,8,-76,5180,googleWifiAP05,1
22327336,13,13.103,0.25,7,8,-78,5180,googleWifiAP05,1
22327597,13,12.907,0.329,7,8,-76,5180,googleWifiAP05,1
22327839,13,13.015,0.263,7,8,-77,5180,googleWifiAP05,1
22328077,13,12.517,0.568,7,8,-77,5180,googleWifiAP05,1
22328316,13,12.986,0.273,7,8,-75,5180,googleWifiAP05,1
22328575,13,13.572,1.085,7,8,-73,5180,googleWifiAP05,1
22328818,13,13.513,1.09,7,8,-74,5180,googleWifiAP05,1
22329059,13,13.415,1.45,7,8,-75,5180,googleWifiAP05,1
22329308,13,13.572,1.103,7,8,-76,5180,googleWifiAP05,1
22329573,13,13.132,0.286,7,8,-75,5180,googleWifiAP05,1
22329833,13,13.396,0.268,7,8,-73,5180,googleWifiAP05,1
22330105,13,12.839,0.288,7,8,-76,5180,googleWifiAP05,1
22330371,13,12.781,0.441,7,8,-75,5180,googleWifiAP05,1
22330633,13,12.634,0.473,7,8,-76,5180,googleWifiAP05,1
22330874,13,12.81,0.409,7,8,-75,5180,googleWifiAP05,1
22331116,13,12.956,0.361,7,8,-73,5180,googleWifiAP05,1
22331379,13,12.986,0.255,7,8,-74,5180,googleWifiAP05,1
22331624,13,13.337,1.313,7,8,-77,5180,googleWifiAP05,1
22331863,13,13.074,0.255,7,8,-77,5180,googleWifiAP05,1
22332104,13,13.425,1.003,7,8,-75,5180,googleWifiAP05,1
22332369,13,13.572,1.417,7,8,-76,5180,googleWifiAP05,1
22332638,13,13.249,0.169,7,8,-75,5180,googleWifiAP05,1
22332910,13,13.161,0.184,7,8,-76,5180,googleWifiAP05,1
22333189,13,13.308,0.198,7,8,-75,5180,googleWifiAP05,1
22333462,13,13.191,0.211,7,8,-75,5180,googleWifiAP05,1
22333706,13,13.249,0.198,7,8,-75,5180,googleWifiAP05,1
22333949,13,13.064,0.213,7,8,-75,5180,googleWifiAP05,1
22334217,13,13.161,0.241,7,8,-75,5180,googleWifiAP05,1
22334461,13,13.425,0.228,7,8,-74,5180,googleWifiAP05,1
22334702,13,12.956,0.315,7,8,-75,5180,googleWifiAP05,1
22334947,13,13.103,0.274,7,8,-75,5180,googleWifiAP05,1
22335214,13,13.191,0.232,7,8,-75,5180,googleWifiAP05,1
22335487,13,13.22,0.246,7,8,-75,5180,googleWifiAP05,1
22335756,13,13.308,0.19,7,8,-76,5180,googleWifiAP05,1
22336024,13,13.142,0.22,7,8,-76,5180,googleWifiAP05,1
22336297,13,13.132,0.315,7,8,-75,5180,googleWifiAP05,1
22336546,13,13.259,0.275,7,8,-75,5180,googleWifiAP05,1
22336788,13,12.927,0.375,7,8,-76,5180,googleWifiAP05,1
22337036,13,12.839,0.335,7,8,-75,5180,googleWifiAP05,1
22337275,13,13.181,0.579,7,8,-75,5180,googleWifiAP05,1
22337513,13,12.839,0.376,7,8,-76,5180,googleWifiAP05,1
22337753,13,12.898,0.348,7,8,-75,5180,googleWifiAP05,1
22337998,13,13.015,0.324,7,8,-75,5180,googleWifiAP05,1
22338267,13,13.103,0.33,7,8,-76,5180,googleWifiAP05,1
22338533,13,13.533,1.015,7,8,-75,5180,googleWifiAP05,1
22338794,13,13.074,0.271,7,8,-76,5180,googleWifiAP05,1
22339050,13,13.103,0.317,7,8,-75,5180,googleWifiAP05,1
22339292,13,12.898,0.361,7,8,-75,5180,googleWifiAP05,1
22339533,13,12.907,0.306,7,8,-76,5180,googleWifiAP05,1
22339773,13,12.839,0.325,7,8,-73,5180,googleWifiAP05,1
22340035,13,13.074,0.308,7,8,-76,5180,googleWifiAP05,1
22340281,13,12.781,0.378,7,8,-75,5180,googleWifiAP05,1
22340524,13,12.898,0.301,7,8,-75,5180,googleWifiAP05,1
22340763,13,12.839,0.358,7,8,-76,5180,googleWifiAP05,1
22341023,13,13.308,0.198,7,8,-76,5180,googleWifiAP05,1
22341290,13,13.015,0.333,7,8,-75,5180,googleWifiAP05,1
22341561,13,12.839,0.374,7,8,-75,5180,googleWifiAP05,1
22341825,13,12.898,0.365,7,8,-75,5180,googleWifiAP05,1
22342092,13,12.927,0.382,7,8,-76,5180,googleWifiAP05,1
22342331,13,12.898,0.368,7,8,-76,5180,googleWifiAP05,1
22342573,13,13.132,0.296,7,8,-77,5180,googleWifiAP05,1
22342835,13,13.249,0.149,7,8,-77,5180,googleWifiAP05,1
22343076,13,13.074,0.303,7,8,-77,5180,googleWifiAP05,1
22343318,13,13.015,0.239,7,8,-77,5180,googleWifiAP05,1
22343556,13,13.191,0.234,7,8,-77,5180,googleWifiAP05,1
22343822,13,12.956,0.331,7,8,-76,5180,googleWifiAP05,1
22344093,13,12.907,0.31,7,8,-76,5180,googleWifiAP05,1
22344370,13,13.494,0.922,7,8,-76,5180,googleWifiAP05,1
22344644,13,12.927,0.316,7,8,-77,5180,googleWifiAP05,1
22344911,13,12.868,0.41,7,8,-77,5180,googleWifiAP05,1
22345153,13,13.074,0.261,7,8,-77,5180,googleWifiAP05,1
22345393,13,12.868,0.268,7,8,-78,5180,googleWifiAP05,1
22345648,13,12.898,0.305,7,8,-77,5180,googleWifiAP05,1
22345903,13,12.839,0.46,7,8,-77,5180,googleWifiAP05,1
22346139,13,12.751,0.333,7,8,-76,5180,googleWifiAP05,1
22346380,13,13.22,0.151,7,8,-76,5180,googleWifiAP05,1
22346638,13,13.161,0.266,7,8,-75,5180,googleWifiAP05,1
22346876,13,12.868,0.304,7,8,-75,5180,googleWifiAP05,1
22347132,13,12.605,0.347,7,8,-76,5180,googleWifiAP05,1
22347395,13,12.4,0.528,7,8,-76,5180,googleWifiAP05,1
22347663,13,12.898,0.293,7,8,-76,5180,googleWifiAP05,1
22347909,13,13.259,0.155,7,8,-75,5180,googleWifiAP05,1
22348150,13,13.425,0.134,7,8,-76,5180,googleWifiAP05,1
22348390,13,13.425,0.118,7,8,-77,5180,googleWifiAP05,1
22348657,13,13.161,0.151,7,8,-76,5180,googleWifiAP05,1
22348899,13,13.22,0.304,7,8,-76,5180,googleWifiAP05,1
22349140,13,13.015,0.371,7,8,-76,5180,googleWifiAP05,1
22349404,13,12.956,0.378,7,8,-76,5180,googleWifiAP05,1
22349670,13,12.927,0.334,7,8,-76,5180,googleWifiAP05,1
22349940,13,12.868,0.391,7,8,-76,5180,googleWifiAP05,1
22350220,13,13.161,0.186,7,8,-77,5180,googleWifiAP05,1
22350487,13,13.191,0.259,7,8,-77,5180,googleWifiAP05,1
22350732,13,13.22,0.189,7,8,-77,5180,googleWifiAP05,1
22350973,13,12.956,0.319,7,8,-77,5180,googleWifiAP05,1
22351219,13,13.074,0.21,7,8,-76,5180,googleWifiAP05,1
22351485,13,13.308,0.236,7,8,-75,5180,googleWifiAP05,1
22351733,13,13.366,0.146,7,8,-76,5180,googleWifiAP05,1
22351984,13,13.279,0.125,7,8,-76,5180,googleWifiAP05,1
22352225,13,13.425,0.097,7,8,-76,5180,googleWifiAP05,1
22352486,13,13.132,0.193,7,8,-75,5180,googleWifiAP05,1
