#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
23831746,4,4.607,0.399,7,8,-61,5180,googleWifiAP05,1
23831981,4,4.275,0.993,7,8,-65,5180,googleWifiAP05,1
23832225,4,4.236,1.411,7,8,-65,5180,googleWifiAP05,1
23832501,4,4.314,0.725,7,8,-69,5180,googleWifiAP05,1
23832769,4,3.171,0.732,7,8,-67,5180,googleWifiAP05,1
23833044,4,4.665,0.199,7,8,-67,5180,googleWifiAP05,1
23833317,4,4.353,1.089,7,8,-66,5180,googleWifiAP05,1
23833584,4,4.822,0.353,7,8,-67,5180,googleWifiAP05,1
23833852,4,4.509,0.647,7,8,-66,5180,googleWifiAP05,1
23834125,4,4.47,0.565,7,8,-68,5180,googleWifiAP05,1
23834387,4,4.47,1.085,7,8,-64,5180,googleWifiAP05,1
23834654,4,4.587,0.364,7,8,-63,5180,googleWifiAP05,1
23834908,4,4.822,0.605,7,8,-66,5180,googleWifiAP05,1
23835146,4,4.392,1.589,7,8,-64,5180,googleWifiAP05,1
23835387,4,4.47,1.345,7,8,-65,5180,googleWifiAP05,1
23835658,4,4.353,1.506,7,8,-65,5180,googleWifiAP05,1
23835937,4,4.197,0.993,7,8,-63,5180,googleWifiAP05,1
23836199,4,4.236,1.044,7,8,-64,5180,googleWifiAP05,1
23836458,4,4.353,1.011,7,8,-64,5180,googleWifiAP05,1
23836722,4,4.353,1.473,7,8,-64,5180,googleWifiAP05,1
23836994,4,4.47,1.524,7,8,-63,5180,googleWifiAP05,1
23837263,4,4.47,1.489,7,8,-64,5180,googleWifiAP05,1
23837533,4,4.587,1.361,7,8,-64,5180,googleWifiAP05,1
23837800,4,4.548,1.351,7,8,-64,5180,googleWifiAP05,1
23838073,4,4.626,1.11,7,8,-64,5180,googleWifiAP05,1
23838338,4,4.626,1.308,7,8,-65,5180,googleWifiAP05,1
23838599,4,4.704,0.555,7,8,-66,5180,googleWifiAP05,1
23838873,4,4.665,0.473,7,8,-67,5180,googleWifiAP05,1
23839140,4,4.587,0.437,7,8,-67,5180,googleWifiAP05,1
23839422,4,4.47,0.651,7,8,-66,5180,googleWifiAP05,1
23839689,4,4.548,1.269,7,8,-65,5180,googleWifiAP05,1
23839961,4,4.509,1.471,7,8,-64,5180,googleWifiAP05,1
23840229,4,4.509,1.358,7,8,-63,5180,googleWifiAP05,1
23840495,4,4.431,0.844,7,8,-63,5180,googleWifiAP05,1
23840765,4,4.197,1.354,7,8,-64,5180,googleWifiAP05,1
23841033,4,4.236,1.216,7,8,-64,5180,googleWifiAP05,1
23841295,4,4.275,1.352,7,8,-63,5180,googleWifiAP05,1
23841565,4,4.587,1.225,7,8,-64,5180,googleWifiAP05,1
23841830,4,4.197,0.883,7,8,-63,5180,googleWifiAP05,1
23842095,4,3.113,0.676,7,8,-67,5180,googleWifiAP05,1
23842363,4,3.523,0.507,7,8,-67,5180,googleWifiAP05,1
23842612,4,4.079,0.936,7,8,-68,5180,googleWifiAP05,1
23842874,4,4.548,1.513,7,8,-63,5180,googleWifiAP05,1
23843150,4,3.923,1.015,7,8,-65,5180,googleWifiAP05,1
23843418,4,4.314,0.708,7,8,-65,5180,googleWifiAP05,1
23843692,4,4.392,0.753,7,8,-65,5180,googleWifiAP05,1
23843970,4,4.197,0.962,7,8,-67,5180,googleWifiAP05,1
23844246,4,4.079,1.566,7,8,-63,5180,googleWifiAP05,1
23844516,4,4.236,0.902,7,8,-65,5180,googleWifiAP05,1
23844788,4,4.197,1.513,7,8,-66,5180,googleWifiAP05,1
23845054,4,4.822,0.638,7,8,-67,5180,googleWifiAP05,1
23845323,4,4.275,1.108,7,8,-63,5180,googleWifiAP05,1
23845585,4,4.47,0.424,7,8,-68,5180,googleWifiAP05,1
23845856,4,4.314,1.236,7,8,-62,5180,googleWifiAP05,1
23846122,4,4.226,0.758,7,8,-68,5180,googleWifiAP05,1
23846388,4,4.197,0.929,7,8,-67,5180,googleWifiAP05,1
23846655,4,4.353,1.213,7,8,-64,5180,googleWifiAP05,1
23846922,4,4.353,1.363,7,8,-65,5180,googleWifiAP05,1
23847184,4,4.431,0.799,7,8,-65,5180,googleWifiAP05,1
23847434,4,4.626,1.082,7,8,-64,5180,googleWifiAP05,1
23847705,4,4.118,1.538,7,8,-64,5180,googleWifiAP05,1
23847973,4,4.431,1.25,7,8,-63,5180,googleWifiAP05,1
23848245,4,4.158,0.821,7,8,-67,5180,googleWifiAP05,1
23848515,4,4.314,0.748,7,8,-67,5180,googleWifiAP05,1
23848784,4,4.743,0.67,7,8,-66,5180,googleWifiAP05,1
23849057,4,3.845,0.808,7,8,-65,5180,googleWifiAP05,1
23849319,4,4.158,0.862,7,8,-65,5180,googleWifiAP05,1
23849590,4,4.587,0.711,7,8,-66,5180,googleWifiAP05,1
23849862,4,4.314,1.555,7,8,-64,5180,googleWifiAP05,1
23850126,4,4.119,1.27,7,8,-65,5180,googleWifiAP05,1
23850395,4,4.079,0.951,7,8,-64,5180,googleWifiAP05,1
23850664,4,4.197,0.922,7,8,-69,5180,googleWifiAP05,1
23850935,4,4.431,0.543,7,8,-66,5180,googleWifiAP05,1
23851203,4,4.118,0.635,7,8,-66,5180,googleWifiAP05,1
23851473,4,4.275,0.802,7,8,-69,5180,googleWifiAP05,1
23851735,4,4.431,1.255,7,8,-65,5180,googleWifiAP05,1
23852005,4,4.431,0.473,7,8,-63,5180,googleWifiAP05,1
23852276,4,4.119,1.117,7,8,-66,5180,googleWifiAP05,1
23852534,4,4.392,1.26,7,8,-65,5180,googleWifiAP05,1
23852805,4,4.509,0.842,7,8,-64,5180,googleWifiAP05,1
23853078,4,4.372,0.853,7,8,-65,5180,googleWifiAP05,1
23853350,4,4.158,0.74,7,8,-65,5180,googleWifiAP05,1
23853617,4,3.845,0.721,7,8,-66,5180,googleWifiAP05,1
23853881,4,4.275,0.508,7,8,-65,5180,googleWifiAP05,1
23854148,4,4.314,1.224,7,8,-67,5180,googleWifiAP05,1
23854412,4,4.548,0.57,7,8,-67,5180,googleWifiAP05,1
23854685,4,4.47,1.068,7,8,-66,5180,googleWifiAP05,1
23854952,4,4.392,0.749,7,8,-67,5180,googleWifiAP05,1
23855201,4,4.47,1.084,7,8,-65,5180,googleWifiAP05,1
23855438,4,4.353,0.704,7,8,-66,5180,googleWifiAP05,1
23855685,4,4.392,0.786,7,8,-65,5180,googleWifiAP05,1
23855948,4,4.47,1.374,7,8,-65,5180,googleWifiAP05,1
23856213,4,4.197,1.654,7,8,-64,5180,googleWifiAP05,1
23856476,4,4.275,0.804,7,8,-65,5180,googleWifiAP05,1
23856757,4,4.158,0.797,7,8,-65,5180,googleWifiAP05,1
23857034,4,4.314,0.792,7,8,-65,5180,googleWifiAP05,1
23857294,4,4.236,0.854,7,8,-65,5180,googleWifiAP05,1
23857556,4,4.197,0.954,7,8,-65,5180,googleWifiAP05,1
23857813,4,4.158,0.862,7,8,-65,5180,googleWifiAP05,1
23858075,4,4.197,0.694,7,8,-65,5180,googleWifiAP05,1
23858346,4,4.157,0.682,7,8,-65,5180,googleWifiAP05,1
23858622,4,4.158,0.74,7,8,-65,5180,googleWifiAP05,1
23858891,4,4.275,0.747,7,8,-65,5180,googleWifiAP05,1
23859155,4,4.392,0.748,7,8,-66,5180,googleWifiAP05,1
23859416,4,4.236,1.335,7,8,-65,5180,googleWifiAP05,1
23859677,4,4.275,0.833,7,8,-65,5180,googleWifiAP05,1
23859944,4,4.275,0.688,7,8,-66,5180,googleWifiAP05,1
23860218,4,4.275,0.747,7,8,-66,5180,googleWifiAP05,1
23860481,4,4.197,0.748,7,8,-66,5180,googleWifiAP05,1
23860751,4,4.197,0.59,7,8,-66,5180,googleWifiAP05,1
23861029,4,4.158,0.779,7,8,-65,5180,googleWifiAP05,1
23861302,4,4.275,1.118,7,8,-65,5180,googleWifiAP05,1
23861574,4,4.431,0.646,7,8,-65,5180,googleWifiAP05,1
23861851,4,4.353,1.549,7,8,-65,5180,googleWifiAP05,1
23862125,4,4.353,0.626,7,8,-65,5180,googleWifiAP05,1
23862398,4,4.314,1.314,7,8,-65,5180,googleWifiAP05,1
23862642,4,4.236,1.201,7,8,-66,5180,googleWifiAP05,1
23862906,4,4.47,1.405,7,8,-65,5180,googleWifiAP05,1
23863175,4,4.08,0.947,7,8,-67,5180,googleWifiAP05,1
23863431,4,4.236,1.551,7,8,-64,5180,googleWifiAP05,1
23863694,4,4.392,0.703,7,8,-67,5180,googleWifiAP05,1
23863969,4,4.04,1.34,7,8,-66,5180,googleWifiAP05,1
23864245,4,4.275,0.763,7,8,-67,5180,googleWifiAP05,1
23864512,4,4.197,0.811,7,8,-66,5180,googleWifiAP05,1
23864774,4,4.001,0.779,7,8,-65,5180,googleWifiAP05,1
23865047,4,4.314,1.588,7,8,-63,5180,googleWifiAP05,1
23865303,4,4.236,0.801,7,8,-65,5180,googleWifiAP05,1
23865576,4,4.236,0.808,7,8,-66,5180,googleWifiAP05,1
23865850,4,4.236,0.863,7,8,-65,5180,googleWifiAP05,1
23866119,4,4.392,0.575,7,8,-65,5180,googleWifiAP05,1
23866388,4,4.353,0.693,7,8,-66,5180,googleWifiAP05,1
23866658,4,4.314,0.759,7,8,-67,5180,googleWifiAP05,1
23866921,4,4.353,0.904,7,8,-65,5180,googleWifiAP05,1
23867165,4,4.158,0.676,7,8,-65,5180,googleWifiAP05,1
23867434,4,4.119,0.507,7,8,-66,5180,googleWifiAP05,1
23867697,4,4.236,0.753,7,8,-66,5180,googleWifiAP05,1
23867954,4,4.353,0.61,7,8,-66,5180,googleWifiAP05,1
23868229,4,4.197,1.497,7,8,-64,5180,googleWifiAP05,1
23868498,4,4.587,0.507,7,8,-66,5180,googleWifiAP05,1
23868766,4,4.236,1.708,7,8,-65,5180,googleWifiAP05,1
23869033,4,4.47,0.655,7,8,-64,5180,googleWifiAP05,1
23869305,4,4.47,1.534,7,8,-63,5180,googleWifiAP05,1
23869584,4,4.548,0.77,7,8,-66,5180,googleWifiAP05,1
23869849,4,4.431,1.467,7,8,-65,5180,googleWifiAP05,1
23870115,4,4.197,1.736,7,8,-64,5180,googleWifiAP05,1
23870389,4,4.392,1.479,7,8,-65,5180,googleWifiAP05,1
23870654,4,4.47,0.559,7,8,-65,5180,googleWifiAP05,1
23870925,4,4.353,0.89,7,8,-65,5180,googleWifiAP05,1
23871195,4,4.353,1.086,7,8,-65,5180,googleWifiAP05,1
23871471,4,4.431,1.069,7,8,-66,5180,googleWifiAP05,1
23871745,4,4.392,0.768,7,8,-66,5180,googleWifiAP05,1
23872013,4,4.353,0.865,7,8,-67,5180,googleWifiAP05,1
23872283,4,4.353,0.781,7,8,-67,5180,googleWifiAP05,1
23872554,4,4.431,0.722,7,8,-67,5180,googleWifiAP05,1
23872828,4,4.314,0.814,7,8,-68,5180,googleWifiAP05,1
23873092,4,4.353,0.73,7,8,-68,5180,googleWifiAP05,1
23873362,4,4.08,0.855,7,8,-68,5180,googleWifiAP05,1
23873637,4,4.158,0.757,7,8,-68,5180,googleWifiAP05,1
23873909,4,4.119,0.669,7,8,-68,5180,googleWifiAP05,1
23874183,4,4.275,0.763,7,8,-68,5180,googleWifiAP05,1
23874447,4,4.158,0.676,7,8,-67,5180,googleWifiAP05,1
23874694,4,4.275,0.573,7,8,-68,5180,googleWifiAP05,1
23874948,4,4.119,0.724,7,8,-68,5180,googleWifiAP05,1
23875203,4,4.197,0.787,7,8,-68,5180,googleWifiAP05,1
23875461,4,4.626,0.533,7,8,-68,5180,googleWifiAP05,1
23875720,4,4.353,0.639,7,8,-68,5180,googleWifiAP05,1
23875992,4,4.431,0.542,7,8,-67,5180,googleWifiAP05,1
23876265,4,4.626,0.52,7,8,-66,5180,googleWifiAP05,1
23876538,4,4.704,0.619,7,8,-67,5180,googleWifiAP05,1
23876812,4,4.509,1.417,7,8,-66,5180,googleWifiAP05,1
23877086,4,4.939,0.455,7,8,-67,5180,googleWifiAP05,1
23877362,4,4.861,0.925,7,8,-66,5180,googleWifiAP05,1
23877633,4,4.822,0.866,7,8,-65,5180,googleWifiAP05,1
23877896,4,4.9,0.865,7,8,-65,5180,googleWifiAP05,1
23878172,4,4.743,1.312,7,8,-65,5180,googleWifiAP05,1
23878448,4,4.314,1.07,7,8,-66,5180,googleWifiAP05,1
23878717,4,4.392,0.641,7,8,-66,5180,googleWifiAP05,1
23878992,4,4.509,0.577,7,8,-67,5180,googleWifiAP05,1
23879263,4,4.665,0.481,7,8,-66,5180,googleWifiAP05,1
23879529,4,4.626,0.706,7,8,-66,5180,googleWifiAP05,1
23879796,4,4.743,0.648,7,8,-66,5180,googleWifiAP05,1
23880038,4,4.665,1.216,7,8,-66,5180,googleWifiAP05,1
23880309,4,4.743,0.867,7,8,-67,5180,googleWifiAP05,1
23880584,4,4.665,0.88,7,8,-67,5180,googleWifiAP05,1
23880849,4,4.704,0.528,7,8,-68,5180,googleWifiAP05,1
23881122,4,4.743,0.42,7,8,-68,5180,googleWifiAP05,1
23881381,4,4.587,0.595,7,8,-67,5180,googleWifiAP05,1
23881653,4,4.587,0.694,7,8,-67,5180,googleWifiAP05,1
23881910,4,4.236,0.714,7,8,-67,5180,googleWifiAP05,1
23882200,4,4.197,0.716,7,8,-66,5180,googleWifiAP05,1
23882453,4,4.392,0.647,7,8,-64,5180,googleWifiAP05,1
23882720,4,4.47,0.635,7,8,-67,5180,googleWifiAP05,1
23882988,4,4.275,0.714,7,8,-69,5180,googleWifiAP05,1
23883246,4,4.275,0.727,7,8,-67,5180,googleWifiAP05,1
23883515,4,4.314,0.915,7,8,-68,5180,googleWifiAP05,1
23883790,4,4.197,0.949,7,8,-63,5180,googleWifiAP05,1
23884063,4,4.158,0.935,7,8,-65,5180,googleWifiAP05,1
23884330,4,4.275,0.625,7,8,-66,5180,googleWifiAP05,1
23884590,4,4.236,0.535,7,8,-66,5180,googleWifiAP05,1
23884854,4,4.158,1.148,7,8,-64,5180,googleWifiAP05,1
23885123,4,4.236,0.754,7,8,-66,5180,googleWifiAP05,1
23885393,4,4.04,0.865,7,8,-64,5180,googleWifiAP05,1
23885662,4,4.119,0.524,7,8,-66,5180,googleWifiAP05,1
23885931,4,2.937,0.591,7,8,-68,5180,googleWifiAP05,1
23886199,4,3.083,0.584,7,8,-69,5180,googleWifiAP05,1
23886472,4,4.431,0.691,7,8,-68,5180,googleWifiAP05,1
23886746,4,4.626,1.344,7,8,-65,5180,googleWifiAP05,1
23887014,4,4.704,0.924,7,8,-66,5180,googleWifiAP05,1
23887272,4,4.509,0.792,7,8,-64,5180,googleWifiAP05,1
23887548,4,4.392,0.48,7,8,-65,5180,googleWifiAP05,1
23887808,4,4.509,0.553,7,8,-65,5180,googleWifiAP05,1
23888082,4,4.626,0.985,7,8,-66,5180,googleWifiAP05,1
23888353,4,4.626,0.565,7,8,-67,5180,googleWifiAP05,1
23888601,4,4.353,1.45,7,8,-65,5180,googleWifiAP05,1
23888875,4,4.47,1.336,7,8,-65,5180,googleWifiAP05,1
23889149,4,4.001,1.667,7,8,-63,5180,googleWifiAP05,1
23889416,4,4.939,1.083,7,8,-65,5180,googleWifiAP05,1
23889686,4,4.275,0.61,7,8,-66,5180,googleWifiAP05,1
23889957,4,4.158,1.645,7,8,-64,5180,googleWifiAP05,1
23890226,4,4.47,0.933,7,8,-67,5180,googleWifiAP05,1
23890491,4,4.275,0.625,7,8,-66,5180,googleWifiAP05,1
23890757,4,4.314,0.537,7,8,-69,5180,googleWifiAP05,1
23891026,4,4.079,1.412,7,8,-66,5180,googleWifiAP05,1
23891290,4,3.884,1.267,7,8,-65,5180,googleWifiAP05,1
23891552,4,3.845,0.904,7,8,-66,5180,googleWifiAP05,1
