#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
24306656,1.0,1.501,0.098,7,8,-58,5180,googleWifiAP05,1
24306890,1.0,1.54,0.195,7,8,-55,5180,googleWifiAP05,1
24307125,1.0,1.54,0.15,7,8,-55,5180,googleWifiAP05,1
24307361,1.0,1.501,0.181,7,8,-54,5180,googleWifiAP05,1
24307609,1.0,1.423,0.15,7,8,-53,5180,googleWifiAP05,1
24307867,1.0,1.501,0.234,7,8,-53,5180,googleWifiAP05,1
24308138,1.0,1.501,0.286,7,8,-54,5180,googleWifiAP05,1
24308406,1.0,1.472,0.257,7,8,-54,5180,googleWifiAP05,1
24308671,1.0,1.657,0.198,7,8,-56,5180,googleWifiAP05,1
24308926,1.0,1.501,0.286,7,8,-57,5180,googleWifiAP05,1
24309174,1.0,1.384,0.246,7,8,-56,5180,googleWifiAP05,1
24309415,1.0,1.189,0.176,7,8,-60,5180,googleWifiAP05,1
24309654,1.0,1.423,0.151,7,8,-58,5180,googleWifiAP05,1
24309915,1.0,1.384,0.254,7,8,-58,5180,googleWifiAP05,1
24310188,1.0,1.54,0.198,7,8,-56,5180,googleWifiAP05,1
24310452,1.0,1.579,0.211,7,8,-56,5180,googleWifiAP05,1
24310719,1.0,1.423,0.358,7,8,-53,5180,googleWifiAP05,1
24310991,1.0,1.54,0.205,7,8,-55,5180,googleWifiAP05,1
24311235,1.0,1.462,0.347,7,8,-56,5180,googleWifiAP05,1
24311474,1.0,1.345,0.33,7,8,-56,5180,googleWifiAP05,1
24311715,1.0,1.501,0.258,7,8,-56,5180,googleWifiAP05,1
24311977,1.0,1.54,0.217,7,8,-55,5180,googleWifiAP05,1
24312242,1.0,1.345,0.305,7,8,-56,5180,googleWifiAP05,1
24312518,1.0,1.384,0.328,7,8,-56,5180,googleWifiAP05,1
24312790,1.0,1.267,0.291,7,8,-57,5180,googleWifiAP05,1
24313057,1.0,1.306,0.331,7,8,-56,5180,googleWifiAP05,1
24313299,1.0,1.423,0.258,7,8,-57,5180,googleWifiAP05,1
24313539,1.0,1.345,0.265,7,8,-57,5180,googleWifiAP05,1
24313781,1.0,1.423,0.214,7,8,-56,5180,googleWifiAP05,1
24314046,1.0,1.384,0.325,7,8,-56,5180,googleWifiAP05,1
24314313,1.0,1.462,0.28,7,8,-56,5180,googleWifiAP05,1
24314576,1.0,1.423,0.163,7,8,-57,5180,googleWifiAP05,1
24314847,1.0,1.579,0.16,7,8,-56,5180,googleWifiAP05,1
24315122,1.0,1.462,0.265,7,8,-56,5180,googleWifiAP05,1
24315373,1.0,1.423,0.272,7,8,-57,5180,googleWifiAP05,1
24315624,1.0,1.413,0.389,7,8,-56,5180,googleWifiAP05,1
24315885,1.0,1.501,0.147,7,8,-58,5180,googleWifiAP05,1
24316140,1.0,1.306,0.303,7,8,-56,5180,googleWifiAP05,1
24316379,1.0,1.306,0.276,7,8,-57,5180,googleWifiAP05,1
24316621,1.0,1.501,0.226,7,8,-57,5180,googleWifiAP05,1
24316901,1.0,1.384,0.248,7,8,-57,5180,googleWifiAP05,1
24317176,1.0,1.462,0.342,7,8,-55,5180,googleWifiAP05,1
24317447,1.0,1.384,0.369,7,8,-54,5180,googleWifiAP05,1
24317706,1.0,1.462,0.265,7,8,-56,5180,googleWifiAP05,1
24317960,1.0,1.423,0.24,7,8,-56,5180,googleWifiAP05,1
24318204,1.0,1.462,0.253,7,8,-55,5180,googleWifiAP05,1
24318445,1.0,1.423,0.293,7,8,-56,5180,googleWifiAP05,1
24318685,1.0,1.345,0.312,7,8,-56,5180,googleWifiAP05,1
24318942,1.0,1.423,0.265,7,8,-56,5180,googleWifiAP05,1
24319183,1.0,1.423,0.257,7,8,-57,5180,googleWifiAP05,1
24319424,1.0,1.345,0.287,7,8,-57,5180,googleWifiAP05,1
24319667,1.0,1.384,0.279,7,8,-56,5180,googleWifiAP05,1
24319926,1.0,1.462,0.299,7,8,-56,5180,googleWifiAP05,1
24320203,1.0,1.384,0.286,7,8,-56,5180,googleWifiAP05,1
24320474,1.0,1.54,0.088,7,8,-58,5180,googleWifiAP05,1
24320748,1.0,1.462,0.23,7,8,-57,5180,googleWifiAP05,1
24320997,1.0,1.423,0.322,7,8,-55,5180,googleWifiAP05,1
24321239,1.0,1.501,0.286,7,8,-55,5180,googleWifiAP05,1
24321479,1.0,1.54,0.223,7,8,-56,5180,googleWifiAP05,1
24321739,1.0,1.423,0.241,7,8,-56,5180,googleWifiAP05,1
24321983,1.0,1.423,0.257,7,8,-56,5180,googleWifiAP05,1
24322223,1.0,1.423,0.232,7,8,-56,5180,googleWifiAP05,1
24322468,1.0,1.306,0.283,7,8,-56,5180,googleWifiAP05,1
24322736,1.0,1.345,0.299,7,8,-56,5180,googleWifiAP05,1
24323001,1.0,1.443,0.246,7,8,-57,5180,googleWifiAP05,1
24323273,1.0,1.462,0.262,7,8,-56,5180,googleWifiAP05,1
24323543,1.0,1.423,0.257,7,8,-57,5180,googleWifiAP05,1
24323801,1.0,1.384,0.212,7,8,-57,5180,googleWifiAP05,1
24324042,1.0,1.579,0.268,7,8,-57,5180,googleWifiAP05,1
24324286,1.0,1.54,0.233,7,8,-57,5180,googleWifiAP05,1
24324553,1.0,1.462,0.195,7,8,-56,5180,googleWifiAP05,1
24324805,1.0,1.462,0.248,7,8,-56,5180,googleWifiAP05,1
24325046,1.0,1.462,0.248,7,8,-56,5180,googleWifiAP05,1
24325288,1.0,1.423,0.242,7,8,-57,5180,googleWifiAP05,1
24325558,1.0,1.462,0.238,7,8,-56,5180,googleWifiAP05,1
24325829,1.0,1.501,0.262,7,8,-56,5180,googleWifiAP05,1
24326079,1.0,1.384,0.279,7,8,-58,5180,googleWifiAP05,1
24326343,1.0,1.423,0.257,7,8,-55,5180,googleWifiAP05,1
24326614,1.0,1.384,0.23,7,8,-56,5180,googleWifiAP05,1
24326863,1.0,1.423,0.294,7,8,-56,5180,googleWifiAP05,1
24327094,1.0,1.462,0.24,7,8,-57,5180,googleWifiAP05,1
24327356,1.0,1.423,0.339,7,8,-55,5180,googleWifiAP05,1
24327600,1.0,1.384,0.238,7,8,-57,5180,googleWifiAP05,1
24327840,1.0,1.384,0.364,7,8,-55,5180,googleWifiAP05,1
24328084,1.0,1.345,0.319,7,8,-56,5180,googleWifiAP05,1
24328351,1.0,1.423,0.242,7,8,-56,5180,googleWifiAP05,1
24328625,1.0,1.462,0.276,7,8,-56,5180,googleWifiAP05,1
24328895,1.0,1.384,0.298,7,8,-55,5180,googleWifiAP05,1
24329154,1.0,1.501,0.24,7,8,-55,5180,googleWifiAP05,1
24329430,1.0,1.423,0.386,7,8,-55,5180,googleWifiAP05,1
24329676,1.0,1.462,0.312,7,8,-55,5180,googleWifiAP05,1
24329918,1.0,1.423,0.353,7,8,-55,5180,googleWifiAP05,1
24330165,1.0,1.345,0.365,7,8,-55,5180,googleWifiAP05,1
24330418,1.0,1.384,0.364,7,8,-55,5180,googleWifiAP05,1
24330660,1.0,1.462,0.286,7,8,-56,5180,googleWifiAP05,1
24330900,1.0,1.501,0.264,7,8,-56,5180,googleWifiAP05,1
24331147,1.0,1.384,0.297,7,8,-55,5180,googleWifiAP05,1
24331408,1.0,1.501,0.262,7,8,-56,5180,googleWifiAP05,1
24331684,1.0,1.462,0.258,7,8,-57,5180,googleWifiAP05,1
24331955,1.0,1.384,0.165,7,8,-58,5180,googleWifiAP05,1
24332219,1.0,1.501,0.279,7,8,-55,5180,googleWifiAP05,1
24332466,1.0,1.423,0.309,7,8,-56,5180,googleWifiAP05,1
24332707,1.0,1.423,0.212,7,8,-56,5180,googleWifiAP05,1
24332948,1.0,1.501,0.3,7,8,-55,5180,googleWifiAP05,1
24333214,1.0,1.54,0.187,7,8,-57,5180,googleWifiAP05,1
24333457,1.0,1.423,0.318,7,8,-54,5180,googleWifiAP05,1
24333700,1.0,1.501,0.305,7,8,-55,5180,googleWifiAP05,1
24333939,1.0,1.54,0.211,7,8,-55,5180,googleWifiAP05,1
24334200,1.0,1.54,0.229,7,8,-58,5180,googleWifiAP05,1
24334471,1.0,1.501,0.217,7,8,-56,5180,googleWifiAP05,1
24334732,1.0,1.384,0.279,7,8,-55,5180,googleWifiAP05,1
24335005,1.0,1.384,0.246,7,8,-56,5180,googleWifiAP05,1
24335255,1.0,1.462,0.306,7,8,-56,5180,googleWifiAP05,1
24335499,1.0,1.501,0.327,7,8,-55,5180,googleWifiAP05,1
24335740,1.0,1.345,0.286,7,8,-55,5180,googleWifiAP05,1
24336007,1.0,1.423,0.283,7,8,-56,5180,googleWifiAP05,1
