#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
22389541,12,12.947,0.288,7,8,-79,5180,googleWifiAP05,1
22389763,12,12.4,0.231,7,8,-83,5180,googleWifiAP05,1
22390019,12,12.224,0.429,7,8,-80,5180,googleWifiAP05,1
22390259,12,12.019,0.403,7,8,-84,5180,googleWifiAP05,1
22390500,12,12.458,0.267,7,8,-82,5180,googleWifiAP05,1
22390769,12,13.22,1.503,7,8,-76,5180,googleWifiAP05,1
22391032,12,12.81,0.327,7,8,-81,5180,googleWifiAP05,1
22391292,12,13.181,0.575,7,8,-79,5180,googleWifiAP05,1
22391554,12,13.181,0.507,7,8,-79,5180,googleWifiAP05,1
22391825,12,13.142,0.463,7,8,-76,5180,googleWifiAP05,1
22392098,12,12.4,0.127,7,8,-76,5180,googleWifiAP05,1
22392368,12,12.986,0.173,7,8,-82,5180,googleWifiAP05,1
22392641,12,12.312,0.633,7,8,-81,5180,googleWifiAP05,1
22392911,12,12.107,0.512,7,8,-80,5180,googleWifiAP05,1
22393161,12,12.947,0.853,7,8,-76,5180,googleWifiAP05,1
22393399,12,12.81,0.187,7,8,-81,5180,googleWifiAP05,1
22393641,12,12.048,0.452,7,8,-80,5180,googleWifiAP05,1
22393900,12,12.078,0.388,7,8,-80,5180,googleWifiAP05,1
22394180,12,12.429,0.28,7,8,-81,5180,googleWifiAP05,1
22394449,12,12.224,0.429,7,8,-82,5180,googleWifiAP05,1
22394716,12,12.107,0.424,7,8,-81,5180,googleWifiAP05,1
22394997,12,12.165,0.482,7,8,-82,5180,googleWifiAP05,1
22395241,12,12.341,0.225,7,8,-82,5180,googleWifiAP05,1
22395480,12,12.341,0.359,7,8,-82,5180,googleWifiAP05,1
22395721,12,12.37,0.308,7,8,-80,5180,googleWifiAP05,1
22395982,12,11.99,0.543,7,8,-82,5180,googleWifiAP05,1
22396237,12,12.4,0.353,7,8,-82,5180,googleWifiAP05,1
22396506,12,12.165,0.427,7,8,-79,5180,googleWifiAP05,1
22396772,12,12.136,0.388,7,8,-79,5180,googleWifiAP05,1
22397043,12,12.341,0.285,7,8,-81,5180,googleWifiAP05,1
22397289,12,12.576,0.233,7,8,-81,5180,googleWifiAP05,1
22397529,12,12.634,0.225,7,8,-81,5180,googleWifiAP05,1
22397770,12,11.96,0.53,7,8,-82,5180,googleWifiAP05,1
22398030,12,12.908,0.186,7,8,-81,5180,googleWifiAP05,1
22398298,12,13.103,0.758,7,8,-79,5180,googleWifiAP05,1
22398570,12,12.781,0.266,7,8,-82,5180,googleWifiAP05,1
22398834,12,13.103,0.451,7,8,-78,5180,googleWifiAP05,1
22399088,12,13.142,0.571,7,8,-76,5180,googleWifiAP05,1
22399328,12,11.784,0.685,7,8,-77,5180,googleWifiAP05,1
22399571,12,11.814,0.721,7,8,-78,5180,googleWifiAP05,1
22399809,12,12.019,0.538,7,8,-78,5180,googleWifiAP05,1
22400076,12,11.726,0.663,7,8,-76,5180,googleWifiAP05,1
22400349,12,13.142,0.621,7,8,-76,5180,googleWifiAP05,1
22400623,12,12.947,0.66,7,8,-76,5180,googleWifiAP05,1
22400893,12,13.103,0.472,7,8,-77,5180,googleWifiAP05,1
22401162,12,13.103,0.255,7,8,-79,5180,googleWifiAP05,1
22401409,12,13.142,0.214,7,8,-80,5180,googleWifiAP05,1
22401640,12,12.751,0.156,7,8,-81,5180,googleWifiAP05,1
22401883,12,12.722,0.325,7,8,-82,5180,googleWifiAP05,1
22402125,12,12.4,0.32,7,8,-83,5180,googleWifiAP05,1
22402366,12,12.283,0.324,7,8,-83,5180,googleWifiAP05,1
22402608,12,12.253,0.369,7,8,-83,5180,googleWifiAP05,1
22402876,12,12.283,0.316,7,8,-82,5180,googleWifiAP05,1
22403148,12,12.429,0.341,7,8,-82,5180,googleWifiAP05,1
22403420,12,12.576,0.291,7,8,-82,5180,googleWifiAP05,1
22403689,12,13.064,0.184,7,8,-80,5180,googleWifiAP05,1
22403948,12,13.142,0.169,7,8,-79,5180,googleWifiAP05,1
22404189,12,12.986,0.765,7,8,-76,5180,googleWifiAP05,1
22404433,12,13.22,0.711,7,8,-76,5180,googleWifiAP05,1
22404693,12,13.22,0.558,7,8,-77,5180,googleWifiAP05,1
22404934,12,13.142,0.405,7,8,-77,5180,googleWifiAP05,1
22405175,12,13.259,0.1,7,8,-79,5180,googleWifiAP05,1
22405417,12,13.025,0.233,7,8,-80,5180,googleWifiAP05,1
22405680,12,13.103,0.247,7,8,-79,5180,googleWifiAP05,1
22405950,12,13.142,0.118,7,8,-80,5180,googleWifiAP05,1
22406215,12,13.142,0.163,7,8,-80,5180,googleWifiAP05,1
22406488,12,13.074,0.088,7,8,-80,5180,googleWifiAP05,1
22406753,12,13.161,0.078,7,8,-80,5180,googleWifiAP05,1
22406996,12,13.044,0.141,7,8,-81,5180,googleWifiAP05,1
22407235,12,12.869,0.218,7,8,-81,5180,googleWifiAP05,1
22407489,12,12.693,0.266,7,8,-81,5180,googleWifiAP05,1
22407737,12,12.927,0.183,7,8,-81,5180,googleWifiAP05,1
22407975,12,12.986,0.172,7,8,-81,5180,googleWifiAP05,1
22408216,12,12.868,0.141,7,8,-82,5180,googleWifiAP05,1
22408471,12,12.693,0.296,7,8,-81,5180,googleWifiAP05,1
22408736,12,12.868,0.156,7,8,-82,5180,googleWifiAP05,1
22409005,12,12.898,0.137,7,8,-82,5180,googleWifiAP05,1
22409272,12,12.781,0.304,7,8,-82,5180,googleWifiAP05,1
22409535,12,12.839,0.233,7,8,-82,5180,googleWifiAP05,1
22409781,12,12.898,0.211,7,8,-82,5180,googleWifiAP05,1
22410023,12,12.898,0.193,7,8,-82,5180,googleWifiAP05,1
22410263,12,12.927,0.156,7,8,-82,5180,googleWifiAP05,1
22410516,12,12.839,0.234,7,8,-81,5180,googleWifiAP05,1
22410761,12,12.898,0.225,7,8,-81,5180,googleWifiAP05,1
22411004,12,12.956,0.21,7,8,-81,5180,googleWifiAP05,1
22411247,12,12.81,0.238,7,8,-82,5180,googleWifiAP05,1
22411511,12,12.956,0.153,7,8,-82,5180,googleWifiAP05,1
22411777,12,12.927,0.149,7,8,-82,5180,googleWifiAP05,1
22412039,12,12.956,0.17,7,8,-81,5180,googleWifiAP05,1
22412307,12,12.927,0.1,7,8,-82,5180,googleWifiAP05,1
22412553,12,12.927,0.149,7,8,-82,5180,googleWifiAP05,1
22412791,12,12.722,0.25,7,8,-82,5180,googleWifiAP05,1
22413030,12,12.986,0.125,7,8,-82,5180,googleWifiAP05,1
22413296,12,12.868,0.172,7,8,-82,5180,googleWifiAP05,1
22413543,12,12.839,0.28,7,8,-82,5180,googleWifiAP05,1
22413785,12,12.947,0.12,7,8,-81,5180,googleWifiAP05,1
22414027,12,12.927,0.215,7,8,-81,5180,googleWifiAP05,1
22414292,12,12.956,0.133,7,8,-81,5180,googleWifiAP05,1
22414569,12,12.927,0.202,7,8,-81,5180,googleWifiAP05,1
22414842,12,12.898,0.129,7,8,-81,5180,googleWifiAP05,1
22415114,12,12.956,0.195,7,8,-81,5180,googleWifiAP05,1
22415378,12,12.927,0.196,7,8,-82,5180,googleWifiAP05,1
22415617,12,12.751,0.202,7,8,-82,5180,googleWifiAP05,1
22415858,12,12.781,0.131,7,8,-82,5180,googleWifiAP05,1
22416123,12,12.898,0.12,7,8,-82,5180,googleWifiAP05,1
22416371,12,12.898,0.149,7,8,-82,5180,googleWifiAP05,1
22416612,12,12.722,0.276,7,8,-82,5180,googleWifiAP05,1
22416850,12,12.927,0.062,7,8,-82,5180,googleWifiAP05,1
22417113,12,12.781,0.156,7,8,-82,5180,googleWifiAP05,1
22417375,12,12.751,0.219,7,8,-82,5180,googleWifiAP05,1
22417643,12,12.693,0.17,7,8,-82,5180,googleWifiAP05,1
22417913,12,12.781,0.243,7,8,-82,5180,googleWifiAP05,1
22418190,12,12.81,0.202,7,8,-82,5180,googleWifiAP05,1
22418438,12,12.868,0.196,7,8,-82,5180,googleWifiAP05,1
22418679,12,12.868,0.165,7,8,-82,5180,googleWifiAP05,1
22418927,12,12.81,0.184,7,8,-82,5180,googleWifiAP05,1
22419172,12,12.663,0.236,7,8,-82,5180,googleWifiAP05,1
22419411,12,12.722,0.295,7,8,-82,5180,googleWifiAP05,1
22419651,12,12.634,0.247,7,8,-82,5180,googleWifiAP05,1
22419897,12,12.576,0.251,7,8,-81,5180,googleWifiAP05,1
22420169,12,12.693,0.278,7,8,-82,5180,googleWifiAP05,1
22420439,12,12.693,0.22,7,8,-82,5180,googleWifiAP05,1
22420707,12,12.634,0.25,7,8,-82,5180,googleWifiAP05,1
22420979,12,12.663,0.248,7,8,-82,5180,googleWifiAP05,1
22421224,12,12.722,0.244,7,8,-82,5180,googleWifiAP05,1
22421466,12,12.722,0.177,7,8,-82,5180,googleWifiAP05,1
22421709,12,12.81,0.248,7,8,-82,5180,googleWifiAP05,1
22421971,12,12.722,0.304,7,8,-82,5180,googleWifiAP05,1
22422212,12,12.576,0.246,7,8,-82,5180,googleWifiAP05,1
