#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
27226163,5,5.281,0.312,7,8,-67,5180,googleWifiAP05,1
27226399,5,5.251,0.167,7,8,-71,5180,googleWifiAP05,1
27226642,5,5.368,0.155,7,8,-69,5180,googleWifiAP05,1
27226910,5,5.163,0.325,7,8,-68,5180,googleWifiAP05,1
27227177,5,5.046,0.151,7,8,-71,5180,googleWifiAP05,1
27227416,5,5.076,0.173,7,8,-73,5180,googleWifiAP05,1
27227658,5,4.988,0.183,7,8,-71,5180,googleWifiAP05,1
27227917,5,5.369,0.118,7,8,-79,5180,googleWifiAP05,1
27228187,5,5.691,0.123,7,8,-66,5180,googleWifiAP05,1
27228455,5,5.368,0.36,7,8,-73,5180,googleWifiAP05,1
27228725,5,5.486,0.318,7,8,-75,5180,googleWifiAP05,1
27228995,5,5.251,0.109,7,8,-75,5180,googleWifiAP05,1
27229260,5,5.193,0.11,7,8,-71,5180,googleWifiAP05,1
27229533,5,5.193,0.089,7,8,-70,5180,googleWifiAP05,1
27229800,5,4.988,0.313,7,8,-70,5180,googleWifiAP05,1
27230070,5,5.486,0.109,7,8,-74,5180,googleWifiAP05,1
27230342,5,4.929,0.456,7,8,-74,5180,googleWifiAP05,1
27230601,5,5.251,0.45,7,8,-75,5180,googleWifiAP05,1
27230850,5,5.251,0.224,7,8,-69,5180,googleWifiAP05,1
27231091,5,5.251,0.307,7,8,-70,5180,googleWifiAP05,1
27231333,5,5.105,0.189,7,8,-72,5180,googleWifiAP05,1
27231576,5,5.222,0.217,7,8,-76,5180,googleWifiAP05,1
27231836,5,5.251,0.281,7,8,-72,5180,googleWifiAP05,1
27232111,5,5.222,0.218,7,8,-74,5180,googleWifiAP05,1
27232383,5,5.222,0.257,7,8,-73,5180,googleWifiAP05,1
27232653,5,5.222,0.259,7,8,-71,5180,googleWifiAP05,1
27232901,5,5.398,0.25,7,8,-73,5180,googleWifiAP05,1
27233142,5,5.281,0.177,7,8,-74,5180,googleWifiAP05,1
27233382,5,5.193,0.228,7,8,-72,5180,googleWifiAP05,1
27233727,5,5.251,0.15,7,8,-73,5180,googleWifiAP05,1
27233991,5,5.339,0.222,7,8,-74,5180,googleWifiAP05,1
27234254,5,5.31,0.264,7,8,-74,5180,googleWifiAP05,1
27234521,5,5.339,0.329,7,8,-74,5180,googleWifiAP05,1
27234764,5,5.398,0.277,7,8,-73,5180,googleWifiAP05,1
27235004,5,5.339,0.266,7,8,-71,5180,googleWifiAP05,1
27235247,5,5.251,0.281,7,8,-72,5180,googleWifiAP05,1
27235508,5,5.31,0.286,7,8,-72,5180,googleWifiAP05,1
27235779,5,5.544,0.142,7,8,-73,5180,googleWifiAP05,1
27236048,5,5.339,0.265,7,8,-74,5180,googleWifiAP05,1
27236312,5,5.222,0.258,7,8,-73,5180,googleWifiAP05,1
27236577,5,5.134,0.296,7,8,-70,5180,googleWifiAP05,1
27236814,5,5.046,0.337,7,8,-69,5180,googleWifiAP05,1
27237054,5,4.988,0.334,7,8,-70,5180,googleWifiAP05,1
27237294,5,5.134,0.215,7,8,-70,5180,googleWifiAP05,1
27237542,5,5.105,0.241,7,8,-71,5180,googleWifiAP05,1
27237811,5,5.222,0.202,7,8,-72,5180,googleWifiAP05,1
27238113,5,5.281,0.277,7,8,-73,5180,googleWifiAP05,1
27238364,5,5.193,0.344,7,8,-75,5180,googleWifiAP05,1
27238632,5,5.281,0.326,7,8,-74,5180,googleWifiAP05,1
27238879,5,5.31,0.325,7,8,-74,5180,googleWifiAP05,1
27239118,5,5.222,0.321,7,8,-75,5180,googleWifiAP05,1
27239359,5,5.251,0.323,7,8,-74,5180,googleWifiAP05,1
27239599,5,5.31,0.294,7,8,-74,5180,googleWifiAP05,1
27239839,5,5.31,0.246,7,8,-74,5180,googleWifiAP05,1
27240081,5,5.281,0.277,7,8,-73,5180,googleWifiAP05,1
27240339,5,5.251,0.321,7,8,-73,5180,googleWifiAP05,1
27240600,5,5.222,0.294,7,8,-73,5180,googleWifiAP05,1
27240854,5,5.281,0.284,7,8,-73,5180,googleWifiAP05,1
27241123,5,5.368,0.248,7,8,-74,5180,googleWifiAP05,1
27241387,5,5.427,0.265,7,8,-75,5180,googleWifiAP05,1
27241631,5,5.368,0.286,7,8,-76,5180,googleWifiAP05,1
27241875,5,5.339,0.278,7,8,-76,5180,googleWifiAP05,1
27242124,5,5.193,0.246,7,8,-73,5180,googleWifiAP05,1
27242387,5,5.134,0.273,7,8,-73,5180,googleWifiAP05,1
27242627,5,5.134,0.268,7,8,-72,5180,googleWifiAP05,1
27242869,5,5.105,0.222,7,8,-71,5180,googleWifiAP05,1
27243132,5,5.163,0.24,7,8,-70,5180,googleWifiAP05,1
27243399,5,5.193,0.299,7,8,-69,5180,googleWifiAP05,1
27243677,5,5.281,0.145,7,8,-70,5180,googleWifiAP05,1
27243948,5,5.163,0.165,7,8,-70,5180,googleWifiAP05,1
27244216,5,5.163,0.273,7,8,-71,5180,googleWifiAP05,1
27244462,5,5.105,0.292,7,8,-72,5180,googleWifiAP05,1
27244701,5,5.105,0.32,7,8,-71,5180,googleWifiAP05,1
27244945,5,5.163,0.256,7,8,-72,5180,googleWifiAP05,1
27245199,5,5.134,0.287,7,8,-72,5180,googleWifiAP05,1
27245439,5,5.193,0.227,7,8,-72,5180,googleWifiAP05,1
27245679,5,5.105,0.299,7,8,-72,5180,googleWifiAP05,1
27245924,5,5.105,0.215,7,8,-72,5180,googleWifiAP05,1
27246191,5,5.046,0.32,7,8,-72,5180,googleWifiAP05,1
27246458,5,5.163,0.268,7,8,-73,5180,googleWifiAP05,1
27246728,5,5.222,0.257,7,8,-74,5180,googleWifiAP05,1
27246997,5,5.193,0.328,7,8,-74,5180,googleWifiAP05,1
27247236,5,5.193,0.301,7,8,-74,5180,googleWifiAP05,1
27247476,5,5.193,0.269,7,8,-73,5180,googleWifiAP05,1
27247717,5,5.163,0.269,7,8,-72,5180,googleWifiAP05,1
27247980,5,5.134,0.308,7,8,-70,5180,googleWifiAP05,1
27248229,5,5.193,0.272,7,8,-70,5180,googleWifiAP05,1
27248473,5,5.163,0.3,7,8,-70,5180,googleWifiAP05,1
27248717,5,5.163,0.231,7,8,-70,5180,googleWifiAP05,1
27248985,5,5.222,0.202,7,8,-71,5180,googleWifiAP05,1
27249263,5,5.251,0.227,7,8,-73,5180,googleWifiAP05,1
27249540,5,5.251,0.297,7,8,-74,5180,googleWifiAP05,1
27249797,5,5.398,0.231,7,8,-75,5180,googleWifiAP05,1
27250059,5,5.427,0.217,7,8,-75,5180,googleWifiAP05,1
27250300,5,5.251,0.323,7,8,-75,5180,googleWifiAP05,1
27250541,5,5.281,0.33,7,8,-74,5180,googleWifiAP05,1
27250800,5,5.163,0.319,7,8,-74,5180,googleWifiAP05,1
27251043,5,5.31,0.238,7,8,-73,5180,googleWifiAP05,1
27251281,5,5.163,0.318,7,8,-73,5180,googleWifiAP05,1
27251522,5,5.163,0.313,7,8,-72,5180,googleWifiAP05,1
27251784,5,5.105,0.314,7,8,-73,5180,googleWifiAP05,1
27252062,5,5.193,0.286,7,8,-72,5180,googleWifiAP05,1
27252334,5,5.193,0.258,7,8,-73,5180,googleWifiAP05,1
27252606,5,5.105,0.279,7,8,-72,5180,googleWifiAP05,1
27252863,5,5.076,0.373,7,8,-71,5180,googleWifiAP05,1
27253106,5,5.017,0.336,7,8,-71,5180,googleWifiAP05,1
27253347,5,5.105,0.32,7,8,-71,5180,googleWifiAP05,1
27253589,5,5.134,0.318,7,8,-71,5180,googleWifiAP05,1
27253824,5,5.134,0.264,7,8,-70,5180,googleWifiAP05,1
27254065,5,5.193,0.223,7,8,-70,5180,googleWifiAP05,1
27254300,5,5.31,0.127,7,8,-70,5180,googleWifiAP05,1
