#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
23080240,8,7.566,1.452,7,8,-70,5180,googleWifiAP05,1
23080465,8,8.611,0.607,7,8,-74,5180,googleWifiAP05,1
23080691,8,7.683,0.51,7,8,-70,5180,googleWifiAP05,1
23080953,8,7.449,0.584,7,8,-74,5180,googleWifiAP05,1
23081226,8,8.533,0.356,7,8,-69,5180,googleWifiAP05,1
23081493,8,7.449,0.93,7,8,-71,5180,googleWifiAP05,1
23081753,8,8.962,0.277,7,8,-69,5180,googleWifiAP05,1
23081992,8,9.158,0.208,7,8,-75,5180,googleWifiAP05,1
23082231,8,8.494,0.423,7,8,-78,5180,googleWifiAP05,1
23082486,8,8.093,0.512,7,8,-69,5180,googleWifiAP05,1
23082750,8,8.474,1.047,7,8,-70,5180,googleWifiAP05,1
23083017,8,9.157,0.098,7,8,-70,5180,googleWifiAP05,1
23083283,8,8.884,0.446,7,8,-73,5180,googleWifiAP05,1
23083554,8,7.624,0.421,7,8,-71,5180,googleWifiAP05,1
23083830,8,8.386,0.372,7,8,-71,5180,googleWifiAP05,1
23084105,8,7.302,0.762,7,8,-76,5180,googleWifiAP05,1
23084373,8,7.185,0.942,7,8,-80,5180,googleWifiAP05,1
23084643,8,9.157,1.378,7,8,-76,5180,googleWifiAP05,1
23084920,8,8.65,0.635,7,8,-73,5180,googleWifiAP05,1
23085195,8,9.079,0.107,7,8,-73,5180,googleWifiAP05,1
23085441,8,8.962,1.071,7,8,-77,5180,googleWifiAP05,1
23085684,8,8.845,0.953,7,8,-79,5180,googleWifiAP05,1
23085923,8,8.884,0.758,7,8,-79,5180,googleWifiAP05,1
23086190,8,9.158,1.447,7,8,-76,5180,googleWifiAP05,1
23086465,8,8.923,0.276,7,8,-73,5180,googleWifiAP05,1
23086733,8,9.079,0.231,7,8,-73,5180,googleWifiAP05,1
23086996,8,9.157,0.232,7,8,-74,5180,googleWifiAP05,1
23087250,8,7.654,0.636,7,8,-76,5180,googleWifiAP05,1
23087494,8,8.591,0.852,7,8,-77,5180,googleWifiAP05,1
23087735,8,7.595,0.728,7,8,-78,5180,googleWifiAP05,1
23087980,8,7.214,0.931,7,8,-78,5180,googleWifiAP05,1
23088253,8,8.708,0.483,7,8,-75,5180,googleWifiAP05,1
23088521,8,7.654,0.688,7,8,-76,5180,googleWifiAP05,1
23088796,8,7.595,0.546,7,8,-77,5180,googleWifiAP05,1
23089071,8,8.884,0.404,7,8,-76,5180,googleWifiAP05,1
23089323,8,9.04,0.476,7,8,-75,5180,googleWifiAP05,1
23089556,8,8.093,0.522,7,8,-75,5180,googleWifiAP05,1
23089794,8,9.236,0.396,7,8,-76,5180,googleWifiAP05,1
23090046,8,9.079,0.375,7,8,-75,5180,googleWifiAP05,1
23090313,8,9.118,0.456,7,8,-75,5180,googleWifiAP05,1
23090582,8,8.728,0.623,7,8,-74,5180,googleWifiAP05,1
23090847,8,7.419,0.796,7,8,-76,5180,googleWifiAP05,1
23091107,8,7.156,0.93,7,8,-75,5180,googleWifiAP05,1
23091348,8,8.884,0.22,7,8,-71,5180,googleWifiAP05,1
23091587,8,8.845,0.243,7,8,-71,5180,googleWifiAP05,1
23091826,8,8.962,0.141,7,8,-72,5180,googleWifiAP05,1
23092093,8,8.884,0.527,7,8,-75,5180,googleWifiAP05,1
23092359,8,8.611,0.477,7,8,-76,5180,googleWifiAP05,1
23092639,8,8.572,0.35,7,8,-75,5180,googleWifiAP05,1
23092910,8,8.493,0.581,7,8,-77,5180,googleWifiAP05,1
23093180,8,8.943,0.429,7,8,-71,5180,googleWifiAP05,1
23093427,8,10.173,0.115,7,8,-81,5180,googleWifiAP05,1
23093668,8,8.454,0.603,7,8,-70,5180,googleWifiAP05,1
23093909,8,7.331,0.592,7,8,-74,5180,googleWifiAP05,1
23094150,8,8.923,0.502,7,8,-77,5180,googleWifiAP05,1
23094393,8,7.683,0.937,7,8,-77,5180,googleWifiAP05,1
23094624,8,8.611,0.837,7,8,-69,5180,googleWifiAP05,1
23094879,8,8.845,0.419,7,8,-72,5180,googleWifiAP05,1
23095132,8,8.884,0.361,7,8,-71,5180,googleWifiAP05,1
23095406,8,8.21,0.468,7,8,-71,5180,googleWifiAP05,1
23095674,8,9.118,0.219,7,8,-74,5180,googleWifiAP05,1
23095944,8,8.728,0.283,7,8,-70,5180,googleWifiAP05,1
23096191,8,7.595,0.779,7,8,-72,5180,googleWifiAP05,1
23096419,8,7.419,0.757,7,8,-76,5180,googleWifiAP05,1
23096663,8,7.419,1.516,7,8,-76,5180,googleWifiAP05,1
23096925,8,9.392,0.269,7,8,-77,5180,googleWifiAP05,1
23097165,8,9.587,0.415,7,8,-78,5180,googleWifiAP05,1
23097406,8,9.118,0.431,7,8,-78,5180,googleWifiAP05,1
23097648,8,9.079,0.444,7,8,-79,5180,googleWifiAP05,1
23097916,8,9.47,0.151,7,8,-76,5180,googleWifiAP05,1
23098155,8,9.001,0.294,7,8,-73,5180,googleWifiAP05,1
23098402,8,8.923,0.35,7,8,-73,5180,googleWifiAP05,1
23098671,8,8.845,0.438,7,8,-74,5180,googleWifiAP05,1
23098932,8,8.962,0.453,7,8,-74,5180,googleWifiAP05,1
23099172,8,8.845,0.524,7,8,-72,5180,googleWifiAP05,1
23099413,8,9.079,0.274,7,8,-74,5180,googleWifiAP05,1
23099672,8,9.118,0.37,7,8,-74,5180,googleWifiAP05,1
23099919,8,8.572,0.486,7,8,-74,5180,googleWifiAP05,1
23100152,8,8.767,0.507,7,8,-73,5180,googleWifiAP05,1
23100379,8,8.972,0.734,7,8,-76,5180,googleWifiAP05,1
23100621,8,8.454,0.457,7,8,-76,5180,googleWifiAP05,1
23100865,8,8.943,0.632,7,8,-73,5180,googleWifiAP05,1
23101119,8,8.65,0.33,7,8,-71,5180,googleWifiAP05,1
23101388,8,7.156,0.931,7,8,-75,5180,googleWifiAP05,1
23101649,8,8.689,0.535,7,8,-73,5180,googleWifiAP05,1
23101893,8,8.806,0.445,7,8,-72,5180,googleWifiAP05,1
23102138,8,9.079,0.217,7,8,-73,5180,googleWifiAP05,1
23102379,8,7.273,0.745,7,8,-76,5180,googleWifiAP05,1
23102614,8,8.923,0.347,7,8,-72,5180,googleWifiAP05,1
23102857,8,8.806,0.479,7,8,-72,5180,googleWifiAP05,1
23103099,8,7.859,0.897,7,8,-74,5180,googleWifiAP05,1
23103344,8,8.845,0.447,7,8,-73,5180,googleWifiAP05,1
23103611,8,8.767,0.571,7,8,-72,5180,googleWifiAP05,1
23103872,8,8.884,0.581,7,8,-72,5180,googleWifiAP05,1
23104150,8,8.962,0.128,7,8,-73,5180,googleWifiAP05,1
23104413,8,8.806,0.438,7,8,-72,5180,googleWifiAP05,1
23104668,8,8.806,0.288,7,8,-72,5180,googleWifiAP05,1
23104910,8,8.845,0.404,7,8,-73,5180,googleWifiAP05,1
23105151,8,8.767,0.432,7,8,-72,5180,googleWifiAP05,1
23105414,8,8.728,0.43,7,8,-73,5180,googleWifiAP05,1
23105659,8,8.806,0.459,7,8,-72,5180,googleWifiAP05,1
23105902,8,8.767,0.544,7,8,-73,5180,googleWifiAP05,1
23106147,8,8.65,0.594,7,8,-76,5180,googleWifiAP05,1
23106415,8,7.243,0.844,7,8,-76,5180,googleWifiAP05,1
23106679,8,8.708,0.448,7,8,-74,5180,googleWifiAP05,1
23106946,8,8.884,0.441,7,8,-70,5180,googleWifiAP05,1
23107207,8,8.923,0.376,7,8,-72,5180,googleWifiAP05,1
23107477,8,8.767,0.493,7,8,-73,5180,googleWifiAP05,1
23107717,8,6.775,0.937,7,8,-77,5180,googleWifiAP05,1
23107958,8,9.157,0.271,7,8,-75,5180,googleWifiAP05,1
23108222,8,8.923,0.941,7,8,-76,5180,googleWifiAP05,1
23108464,8,7.595,0.916,7,8,-76,5180,googleWifiAP05,1
23108706,8,9.529,0.288,7,8,-72,5180,googleWifiAP05,1
23108946,8,9.392,0.171,7,8,-72,5180,googleWifiAP05,1
23109211,8,9.001,0.475,7,8,-72,5180,googleWifiAP05,1
23109467,8,8.767,0.113,7,8,-74,5180,googleWifiAP05,1
23109737,8,7.214,0.891,7,8,-79,5180,googleWifiAP05,1
23110009,8,9.431,0.413,7,8,-75,5180,googleWifiAP05,1
23110289,8,7.683,1.227,7,8,-74,5180,googleWifiAP05,1
23110534,8,9.382,0.954,7,8,-77,5180,googleWifiAP05,1
23110779,8,7.888,1.298,7,8,-75,5180,googleWifiAP05,1
23111026,8,9.089,0.73,7,8,-74,5180,googleWifiAP05,1
23111280,8,7.361,0.977,7,8,-75,5180,googleWifiAP05,1
23111519,8,6.863,1.188,7,8,-78,5180,googleWifiAP05,1
23111760,8,7.507,0.819,7,8,-75,5180,googleWifiAP05,1
23112002,8,9.001,0.39,7,8,-75,5180,googleWifiAP05,1
23112275,8,7.038,0.904,7,8,-78,5180,googleWifiAP05,1
23112546,8,9.197,0.149,7,8,-73,5180,googleWifiAP05,1
23112811,8,9.04,0.26,7,8,-71,5180,googleWifiAP05,1
23113085,8,9.763,0.587,7,8,-73,5180,googleWifiAP05,1
23113335,8,8.806,0.154,7,8,-72,5180,googleWifiAP05,1
23113577,8,8.562,0.157,7,8,-72,5180,googleWifiAP05,1
23113815,8,9.001,0.171,7,8,-70,5180,googleWifiAP05,1
23114073,8,8.689,0.541,7,8,-71,5180,googleWifiAP05,1
23114318,8,8.689,0.473,7,8,-72,5180,googleWifiAP05,1
23114559,8,6.951,0.96,7,8,-77,5180,googleWifiAP05,1
23114815,8,9.529,0.283,7,8,-75,5180,googleWifiAP05,1
23115088,8,9.294,0.913,7,8,-78,5180,googleWifiAP05,1
23115360,8,9.314,0.217,7,8,-74,5180,googleWifiAP05,1
23115637,8,9.431,0.25,7,8,-73,5180,googleWifiAP05,1
23115911,8,9.157,0.365,7,8,-74,5180,googleWifiAP05,1
23116161,8,8.923,0.505,7,8,-74,5180,googleWifiAP05,1
23116402,8,8.445,0.35,7,8,-72,5180,googleWifiAP05,1
23116642,8,7.536,0.73,7,8,-73,5180,googleWifiAP05,1
23116904,8,7.302,0.702,7,8,-75,5180,googleWifiAP05,1
23117151,8,8.962,0.447,7,8,-74,5180,googleWifiAP05,1
23117390,8,8.884,0.371,7,8,-72,5180,googleWifiAP05,1
23117630,8,8.845,0.451,7,8,-73,5180,googleWifiAP05,1
23117896,8,8.884,0.377,7,8,-73,5180,googleWifiAP05,1
23118171,8,8.806,0.153,7,8,-73,5180,googleWifiAP05,1
23118445,8,7.273,1.052,7,8,-74,5180,googleWifiAP05,1
23118714,8,7.214,1.467,7,8,-74,5180,googleWifiAP05,1
23118969,8,7.419,1.365,7,8,-74,5180,googleWifiAP05,1
23119207,8,8.415,0.879,7,8,-73,5180,googleWifiAP05,1
23119448,8,7.741,1.006,7,8,-73,5180,googleWifiAP05,1
23119715,8,7.156,1.275,7,8,-74,5180,googleWifiAP05,1
23119961,8,7.009,1.224,7,8,-74,5180,googleWifiAP05,1
23120203,8,7.068,1.08,7,8,-74,5180,googleWifiAP05,1
23120444,8,7.038,1.274,7,8,-74,5180,googleWifiAP05,1
23120710,8,7.449,1.007,7,8,-73,5180,googleWifiAP05,1
23120982,8,9.001,0.234,7,8,-72,5180,googleWifiAP05,1
23121257,8,9.148,0.373,7,8,-72,5180,googleWifiAP05,1
23121532,8,7.566,0.896,7,8,-74,5180,googleWifiAP05,1
23121801,8,8.65,0.62,7,8,-73,5180,googleWifiAP05,1
23122044,8,6.921,1.156,7,8,-74,5180,googleWifiAP05,1
23122288,8,7.009,1.048,7,8,-74,5180,googleWifiAP05,1
23122554,8,8.884,0.258,7,8,-74,5180,googleWifiAP05,1
23122801,8,9.157,0.225,7,8,-73,5180,googleWifiAP05,1
23123041,8,9.157,0.292,7,8,-74,5180,googleWifiAP05,1
23123282,8,9.197,0.224,7,8,-74,5180,googleWifiAP05,1
23123546,8,7.273,0.947,7,8,-74,5180,googleWifiAP05,1
23123816,8,6.833,1.229,7,8,-74,5180,googleWifiAP05,1
23124092,8,6.892,1.242,7,8,-73,5180,googleWifiAP05,1
23124363,8,7.478,0.939,7,8,-72,5180,googleWifiAP05,1
23124634,8,7.976,0.761,7,8,-72,5180,googleWifiAP05,1
23124881,8,7.302,0.903,7,8,-74,5180,googleWifiAP05,1
23125125,8,7.741,0.514,7,8,-75,5180,googleWifiAP05,1
23125382,8,8.62,0.593,7,8,-74,5180,googleWifiAP05,1
23125624,8,8.269,0.371,7,8,-74,5180,googleWifiAP05,1
23125863,8,7.566,0.647,7,8,-73,5180,googleWifiAP05,1
23126105,8,8.357,0.721,7,8,-74,5180,googleWifiAP05,1
23126366,8,8.728,0.635,7,8,-74,5180,googleWifiAP05,1
23126631,8,7.449,0.714,7,8,-75,5180,googleWifiAP05,1
23126897,8,8.845,0.705,7,8,-73,5180,googleWifiAP05,1
23127138,8,8.845,0.388,7,8,-71,5180,googleWifiAP05,1
23127393,8,9.079,0.188,7,8,-71,5180,googleWifiAP05,1
23127641,8,7.771,0.573,7,8,-73,5180,googleWifiAP05,1
23127884,8,8.845,0.521,7,8,-74,5180,googleWifiAP05,1
23128125,8,7.595,0.645,7,8,-77,5180,googleWifiAP05,1
23128393,8,7.097,0.937,7,8,-77,5180,googleWifiAP05,1
23128642,8,8.923,0.339,7,8,-74,5180,googleWifiAP05,1
23128883,8,8.728,0.216,7,8,-73,5180,googleWifiAP05,1
23129123,8,8.845,0.225,7,8,-74,5180,googleWifiAP05,1
23129390,8,8.767,0.448,7,8,-74,5180,googleWifiAP05,1
23129657,8,8.884,0.336,7,8,-72,5180,googleWifiAP05,1
23129933,8,8.728,0.378,7,8,-73,5180,googleWifiAP05,1
23130206,8,8.65,0.264,7,8,-73,5180,googleWifiAP05,1
23130475,8,8.806,0.187,7,8,-73,5180,googleWifiAP05,1
23130716,8,8.708,0.539,7,8,-75,5180,googleWifiAP05,1
23130957,8,8.269,0.438,7,8,-74,5180,googleWifiAP05,1
23131225,8,8.562,0.582,7,8,-75,5180,googleWifiAP05,1
23131469,8,8.767,0.307,7,8,-75,5180,googleWifiAP05,1
23131711,8,8.845,0.196,7,8,-74,5180,googleWifiAP05,1
23131953,8,8.767,0.272,7,8,-74,5180,googleWifiAP05,1
23132217,8,8.689,0.486,7,8,-74,5180,googleWifiAP05,1
23132488,8,8.689,0.343,7,8,-74,5180,googleWifiAP05,1
23132757,8,8.738,0.503,7,8,-74,5180,googleWifiAP05,1
23133028,8,8.005,0.3,7,8,-74,5180,googleWifiAP05,1
23133285,8,7.741,0.584,7,8,-74,5180,googleWifiAP05,1
23133530,8,7.624,0.559,7,8,-74,5180,googleWifiAP05,1
23133770,8,7.83,0.515,7,8,-74,5180,googleWifiAP05,1
23134033,8,8.181,0.606,7,8,-74,5180,googleWifiAP05,1
23134277,8,8.298,0.492,7,8,-74,5180,googleWifiAP05,1
23134518,8,8.386,0.625,7,8,-75,5180,googleWifiAP05,1
23134758,8,8.152,0.555,7,8,-75,5180,googleWifiAP05,1
23135023,8,8.386,0.527,7,8,-75,5180,googleWifiAP05,1
23135293,8,8.65,0.472,7,8,-75,5180,googleWifiAP05,1
23135558,8,8.62,0.474,7,8,-75,5180,googleWifiAP05,1
23135828,8,8.767,0.602,7,8,-75,5180,googleWifiAP05,1
23136078,8,8.122,0.689,7,8,-75,5180,googleWifiAP05,1
23136317,8,7.683,0.625,7,8,-76,5180,googleWifiAP05,1
23136555,8,7.683,0.531,7,8,-75,5180,googleWifiAP05,1
23136809,8,8.064,0.607,7,8,-74,5180,googleWifiAP05,1
23137063,8,8.24,0.688,7,8,-74,5180,googleWifiAP05,1
23137301,8,8.767,0.803,7,8,-75,5180,googleWifiAP05,1
23137541,8,8.064,0.55,7,8,-75,5180,googleWifiAP05,1
23137803,8,8.357,0.472,7,8,-75,5180,googleWifiAP05,1
23138073,8,8.386,0.596,7,8,-75,5180,googleWifiAP05,1
23138346,8,8.415,0.465,7,8,-75,5180,googleWifiAP05,1
23138619,8,8.357,0.496,7,8,-75,5180,googleWifiAP05,1
23138893,8,8.62,0.407,7,8,-74,5180,googleWifiAP05,1
23139140,8,8.728,0.329,7,8,-74,5180,googleWifiAP05,1
23139381,8,8.738,0.558,7,8,-75,5180,googleWifiAP05,1
23139623,8,8.65,0.226,7,8,-75,5180,googleWifiAP05,1
23139876,8,7.859,0.533,7,8,-75,5180,googleWifiAP05,1
23140119,8,8.093,0.472,7,8,-75,5180,googleWifiAP05,1
