#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
24140468,2,2.527,0.676,7,8,-58,5180,googleWifiAP05,1
24140704,2,2.439,1.836,7,8,-66,5180,googleWifiAP05,1
24140948,2,2.439,0.463,7,8,-63,5180,googleWifiAP05,1
24141214,2,2.204,0.567,7,8,-62,5180,googleWifiAP05,1
24141470,2,2.146,0.596,7,8,-63,5180,googleWifiAP05,1
24141739,2,2.116,0.681,7,8,-63,5180,googleWifiAP05,1
24142006,2,2.116,0.67,7,8,-63,5180,googleWifiAP05,1
24142277,2,2.175,0.665,7,8,-61,5180,googleWifiAP05,1
24142533,2,2.439,0.625,7,8,-64,5180,googleWifiAP05,1
24142790,2,2.615,0.613,7,8,-66,5180,googleWifiAP05,1
24143066,2,2.673,0.803,7,8,-64,5180,googleWifiAP05,1
24143333,2,2.556,0.673,7,8,-64,5180,googleWifiAP05,1
24143574,2,2.556,0.565,7,8,-63,5180,googleWifiAP05,1
24143815,2,2.409,0.625,7,8,-63,5180,googleWifiAP05,1
24144083,2,2.38,0.556,7,8,-63,5180,googleWifiAP05,1
24144356,2,2.497,0.526,7,8,-63,5180,googleWifiAP05,1
24144635,2,2.468,0.573,7,8,-63,5180,googleWifiAP05,1
24144902,2,2.38,0.613,7,8,-63,5180,googleWifiAP05,1
24145169,2,2.38,0.808,7,8,-66,5180,googleWifiAP05,1
24145439,2,2.351,0.867,7,8,-66,5180,googleWifiAP05,1
24145698,2,2.263,0.854,7,8,-65,5180,googleWifiAP05,1
24145967,2,2.497,0.908,7,8,-63,5180,googleWifiAP05,1
24146239,2,2.585,0.516,7,8,-64,5180,googleWifiAP05,1
24146511,2,2.468,1.403,7,8,-65,5180,googleWifiAP05,1
24146788,2,2.409,0.965,7,8,-65,5180,googleWifiAP05,1
24147054,2,2.234,0.922,7,8,-64,5180,googleWifiAP05,1
24147323,2,2.322,0.839,7,8,-63,5180,googleWifiAP05,1
24147596,2,2.263,0.943,7,8,-62,5180,googleWifiAP05,1
24147868,2,2.409,0.766,7,8,-65,5180,googleWifiAP05,1
24148138,2,2.351,0.84,7,8,-63,5180,googleWifiAP05,1
24148406,2,2.38,0.966,7,8,-63,5180,googleWifiAP05,1
24148675,2,2.527,0.984,7,8,-62,5180,googleWifiAP05,1
24148947,2,2.38,0.91,7,8,-63,5180,googleWifiAP05,1
24149217,2,2.351,0.775,7,8,-64,5180,googleWifiAP05,1
24149478,2,2.38,0.674,7,8,-63,5180,googleWifiAP05,1
24149748,2,2.322,0.707,7,8,-61,5180,googleWifiAP05,1
24150015,2,2.38,0.732,7,8,-61,5180,googleWifiAP05,1
24150280,2,2.322,0.769,7,8,-61,5180,googleWifiAP05,1
24150557,2,2.322,0.759,7,8,-62,5180,googleWifiAP05,1
24150825,2,2.351,1.019,7,8,-63,5180,googleWifiAP05,1
24151092,2,2.146,1.175,7,8,-65,5180,googleWifiAP05,1
24151377,2,2.204,1.253,7,8,-63,5180,googleWifiAP05,1
24151651,2,2.234,1.192,7,8,-64,5180,googleWifiAP05,1
24151915,2,2.146,1.14,7,8,-64,5180,googleWifiAP05,1
24152184,2,2.146,1.005,7,8,-65,5180,googleWifiAP05,1
24152453,2,2.263,0.791,7,8,-66,5180,googleWifiAP05,1
24152721,2,2.38,0.781,7,8,-66,5180,googleWifiAP05,1
24152982,2,2.204,0.922,7,8,-66,5180,googleWifiAP05,1
24153253,2,2.322,0.958,7,8,-66,5180,googleWifiAP05,1
24153522,2,2.322,0.936,7,8,-65,5180,googleWifiAP05,1
24153789,2,2.351,0.853,7,8,-65,5180,googleWifiAP05,1
24154063,2,2.234,0.885,7,8,-65,5180,googleWifiAP05,1
24154335,2,2.351,0.768,7,8,-66,5180,googleWifiAP05,1
24154609,2,2.38,0.751,7,8,-65,5180,googleWifiAP05,1
24154886,2,2.439,0.626,7,8,-65,5180,googleWifiAP05,1
24155209,2,2.175,1.107,7,8,-64,5180,googleWifiAP05,1
24155478,2,2.497,1.306,7,8,-65,5180,googleWifiAP05,1
24155742,2,1.999,0.976,7,8,-65,5180,googleWifiAP05,1
24156014,2,2.439,0.836,7,8,-65,5180,googleWifiAP05,1
24156293,2,2.439,0.769,7,8,-65,5180,googleWifiAP05,1
24156568,2,2.292,0.756,7,8,-66,5180,googleWifiAP05,1
24156839,2,2.439,0.846,7,8,-64,5180,googleWifiAP05,1
24157112,2,2.263,0.945,7,8,-66,5180,googleWifiAP05,1
24157365,2,2.322,0.874,7,8,-64,5180,googleWifiAP05,1
24157629,2,2.351,0.667,7,8,-65,5180,googleWifiAP05,1
24157894,2,2.409,0.832,7,8,-64,5180,googleWifiAP05,1
24158169,2,2.175,0.99,7,8,-63,5180,googleWifiAP05,1
24158441,2,2.585,0.697,7,8,-66,5180,googleWifiAP05,1
24158705,2,2.527,0.753,7,8,-64,5180,googleWifiAP05,1
24158970,2,2.292,0.909,7,8,-64,5180,googleWifiAP05,1
24159238,2,2.322,0.938,7,8,-64,5180,googleWifiAP05,1
24159505,2,1.999,0.997,7,8,-66,5180,googleWifiAP05,1
24159776,2,2.556,0.701,7,8,-67,5180,googleWifiAP05,1
24160046,2,1.765,1.149,7,8,-60,5180,googleWifiAP05,1
24160317,2,2.527,0.774,7,8,-66,5180,googleWifiAP05,1
24160594,2,2.439,0.816,7,8,-66,5180,googleWifiAP05,1
24160868,2,1.941,0.875,7,8,-65,5180,googleWifiAP05,1
24161131,2,2.058,1.142,7,8,-67,5180,googleWifiAP05,1
24161395,2,2.234,1.043,7,8,-67,5180,googleWifiAP05,1
24161662,2,2.38,0.826,7,8,-60,5180,googleWifiAP05,1
24161933,2,2.468,1.113,7,8,-62,5180,googleWifiAP05,1
24162202,2,2.38,0.828,7,8,-60,5180,googleWifiAP05,1
24162461,2,1.97,1.219,7,8,-66,5180,googleWifiAP05,1
24162729,2,2.409,0.704,7,8,-64,5180,googleWifiAP05,1
24163006,2,2.292,0.717,7,8,-62,5180,googleWifiAP05,1
24163275,2,2.146,0.807,7,8,-63,5180,googleWifiAP05,1
24163543,2,2.322,0.769,7,8,-62,5180,googleWifiAP05,1
24163811,2,2.234,0.719,7,8,-63,5180,googleWifiAP05,1
24164086,2,2.468,0.628,7,8,-64,5180,googleWifiAP05,1
24164357,2,2.029,0.804,7,8,-64,5180,googleWifiAP05,1
24164629,2,2.439,0.664,7,8,-65,5180,googleWifiAP05,1
24164898,2,2.146,0.844,7,8,-63,5180,googleWifiAP05,1
24165153,2,2.263,0.754,7,8,-63,5180,googleWifiAP05,1
24165414,2,2.409,0.816,7,8,-64,5180,googleWifiAP05,1
24165681,2,2.292,0.611,7,8,-67,5180,googleWifiAP05,1
24165949,2,2.527,0.659,7,8,-65,5180,googleWifiAP05,1
24166216,2,2.585,0.883,7,8,-64,5180,googleWifiAP05,1
24166472,2,2.409,0.656,7,8,-66,5180,googleWifiAP05,1
24166738,2,2.38,0.866,7,8,-66,5180,googleWifiAP05,1
24167011,2,2.263,0.981,7,8,-65,5180,googleWifiAP05,1
24167281,2,2.058,1.159,7,8,-64,5180,googleWifiAP05,1
24167558,2,2.029,1.453,7,8,-66,5180,googleWifiAP05,1
24167822,2,2.292,0.432,7,8,-61,5180,googleWifiAP05,1
