#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
23437106,6,6.452,0.225,7,8,-67,5180,googleWifiAP05,1
23437343,6,6.657,0.227,7,8,-69,5180,googleWifiAP05,1
23437583,6,6.218,0.425,7,8,-69,5180,googleWifiAP05,1
23437848,6,6.482,0.294,7,8,-71,5180,googleWifiAP05,1
23438094,6,6.599,0.195,7,8,-67,5180,googleWifiAP05,1
23438334,6,6.745,0.138,7,8,-70,5180,googleWifiAP05,1
23438576,6,6.54,0.259,7,8,-69,5180,googleWifiAP05,1
23438835,6,6.57,0.255,7,8,-68,5180,googleWifiAP05,1
23439092,6,6.57,0.263,7,8,-67,5180,googleWifiAP05,1
23439354,6,6.716,0.139,7,8,-69,5180,googleWifiAP05,1
23439625,6,6.57,0.243,7,8,-69,5180,googleWifiAP05,1
23439896,6,6.423,0.32,7,8,-68,5180,googleWifiAP05,1
23440168,6,6.54,0.241,7,8,-68,5180,googleWifiAP05,1
23440428,6,6.57,0.243,7,8,-68,5180,googleWifiAP05,1
23440675,6,6.57,0.243,7,8,-67,5180,googleWifiAP05,1
23440930,6,6.54,0.244,7,8,-67,5180,googleWifiAP05,1
23441198,6,6.511,0.272,7,8,-65,5180,googleWifiAP05,1
23441466,6,6.54,0.214,7,8,-66,5180,googleWifiAP05,1
23441704,6,6.57,0.285,7,8,-66,5180,googleWifiAP05,1
23441948,6,6.658,0.186,7,8,-69,5180,googleWifiAP05,1
23442202,6,6.57,0.199,7,8,-69,5180,googleWifiAP05,1
23442457,6,6.57,0.216,7,8,-69,5180,googleWifiAP05,1
23442726,6,6.511,0.252,7,8,-67,5180,googleWifiAP05,1
23442990,6,6.599,0.198,7,8,-67,5180,googleWifiAP05,1
23443253,6,6.57,0.215,7,8,-67,5180,googleWifiAP05,1
23443510,6,6.511,0.252,7,8,-68,5180,googleWifiAP05,1
23443750,6,6.54,0.277,7,8,-68,5180,googleWifiAP05,1
23443994,6,6.599,0.286,7,8,-68,5180,googleWifiAP05,1
23444237,6,6.57,0.273,7,8,-68,5180,googleWifiAP05,1
23444493,6,6.599,0.286,7,8,-68,5180,googleWifiAP05,1
23444750,6,6.511,0.267,7,8,-62,5180,googleWifiAP05,1
23445018,6,6.54,0.215,7,8,-69,5180,googleWifiAP05,1
23445288,6,6.511,0.24,7,8,-69,5180,googleWifiAP05,1
23445541,6,6.54,0.233,7,8,-67,5180,googleWifiAP05,1
23445779,6,6.511,0.273,7,8,-68,5180,googleWifiAP05,1
23446021,6,6.54,0.234,7,8,-67,5180,googleWifiAP05,1
23446269,6,6.599,0.234,7,8,-68,5180,googleWifiAP05,1
23446523,6,6.54,0.266,7,8,-68,5180,googleWifiAP05,1
23446798,6,6.511,0.266,7,8,-67,5180,googleWifiAP05,1
