#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
26680931,1.0,1.384,2.098,7,8,-49,5180,googleWifiAP05,1
26681183,1.0,1.326,1.507,7,8,-49,5180,googleWifiAP05,1
26681408,1.0,1.179,0.412,7,8,-49,5180,googleWifiAP05,1
26681653,1.0,1.325,0.541,7,8,-48,5180,googleWifiAP05,1
26681917,1.0,1.238,1.252,7,8,-47,5180,googleWifiAP05,1
26682175,1.0,1.384,0.229,7,8,-48,5180,googleWifiAP05,1
26682446,1.0,1.062,0.768,7,8,-49,5180,googleWifiAP05,1
26682691,1.0,1.12,1.472,7,8,-50,5180,googleWifiAP05,1
26682938,1.0,1.179,1.306,7,8,-49,5180,googleWifiAP05,1
26683175,1.0,1.267,0.766,7,8,-49,5180,googleWifiAP05,1
26683420,1.0,1.238,0.424,7,8,-50,5180,googleWifiAP05,1
26683784,1.0,1.032,0.709,7,8,-49,5180,googleWifiAP05,1
26684036,1.0,1.12,0.409,7,8,-49,5180,googleWifiAP05,1
26684317,1.0,1.179,0.162,7,8,-48,5180,googleWifiAP05,1
26684641,1.0,1.15,0.257,7,8,-48,5180,googleWifiAP05,1
26684976,1.0,0.974,0.41,7,8,-49,5180,googleWifiAP05,1
26685310,1.0,0.915,0.779,7,8,-48,5180,googleWifiAP05,1
26685643,1.0,0.945,0.904,7,8,-51,5180,googleWifiAP05,1
26685977,1.0,1.091,0.871,7,8,-50,5180,googleWifiAP05,1
26686249,1.0,1.12,0.504,7,8,-50,5180,googleWifiAP05,1
26686517,1.0,1.003,0.674,7,8,-50,5180,googleWifiAP05,1
26686785,1.0,1.15,0.826,7,8,-50,5180,googleWifiAP05,1
26687058,1.0,1.179,0.25,7,8,-49,5180,googleWifiAP05,1
26687332,1.0,1.15,0.369,7,8,-50,5180,googleWifiAP05,1
26687599,1.0,1.003,0.647,7,8,-49,5180,googleWifiAP05,1
