#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
28245623,11,11.033,0.398,7,8,-75,5180,googleWifiAP05,1
28245846,11,10.876,0.341,7,8,-74,5180,googleWifiAP05,1
28246080,11,10.798,0.451,7,8,-74,5180,googleWifiAP05,1
28246317,11,10.954,0.562,7,8,-75,5180,googleWifiAP05,1
28246555,11,10.915,0.509,7,8,-76,5180,googleWifiAP05,1
28246820,11,11.111,0.442,7,8,-72,5180,googleWifiAP05,1
28247091,11,10.798,0.452,7,8,-74,5180,googleWifiAP05,1
28247370,11,10.915,0.546,7,8,-74,5180,googleWifiAP05,1
28247639,11,10.915,0.503,7,8,-74,5180,googleWifiAP05,1
28247902,11,10.954,0.406,7,8,-73,5180,googleWifiAP05,1
28248167,11,10.837,0.558,7,8,-74,5180,googleWifiAP05,1
28248442,11,10.994,0.465,7,8,-76,5180,googleWifiAP05,1
28248717,11,10.876,0.517,7,8,-73,5180,googleWifiAP05,1
28248962,11,10.915,0.525,7,8,-73,5180,googleWifiAP05,1
28249202,11,10.876,0.576,7,8,-73,5180,googleWifiAP05,1
28249461,11,10.994,0.403,7,8,-73,5180,googleWifiAP05,1
28249724,11,10.642,0.688,7,8,-71,5180,googleWifiAP05,1
28249993,11,10.837,0.513,7,8,-72,5180,googleWifiAP05,1
28250242,11,10.876,0.518,7,8,-72,5180,googleWifiAP05,1
28250498,11,11.032,0.382,7,8,-73,5180,googleWifiAP05,1
28250753,11,10.954,0.391,7,8,-74,5180,googleWifiAP05,1
28251014,11,11.071,0.347,7,8,-67,5180,googleWifiAP05,1
28251263,11,10.876,0.512,7,8,-73,5180,googleWifiAP05,1
28251530,11,10.915,0.429,7,8,-73,5180,googleWifiAP05,1
28251787,11,10.915,0.365,7,8,-73,5180,googleWifiAP05,1
28252032,11,10.876,0.4,7,8,-73,5180,googleWifiAP05,1
28252295,11,10.798,0.427,7,8,-73,5180,googleWifiAP05,1
28252564,11,10.798,0.475,7,8,-73,5180,googleWifiAP05,1
28252830,11,10.72,0.545,7,8,-73,5180,googleWifiAP05,1
28253102,11,10.798,0.483,7,8,-74,5180,googleWifiAP05,1
28253373,11,10.798,0.367,7,8,-74,5180,googleWifiAP05,1
28253640,11,10.954,0.318,7,8,-74,5180,googleWifiAP05,1
28253900,11,10.798,0.611,7,8,-72,5180,googleWifiAP05,1
28254172,11,10.72,0.515,7,8,-74,5180,googleWifiAP05,1
28254449,11,10.798,0.663,7,8,-71,5180,googleWifiAP05,1
28254719,11,10.798,0.543,7,8,-73,5180,googleWifiAP05,1
28254995,11,11.032,0.519,7,8,-71,5180,googleWifiAP05,1
28255258,11,10.876,0.337,7,8,-73,5180,googleWifiAP05,1
28255529,11,10.954,0.354,7,8,-73,5180,googleWifiAP05,1
28255807,11,10.72,0.412,7,8,-73,5180,googleWifiAP05,1
28256080,11,10.837,0.52,7,8,-72,5180,googleWifiAP05,1
28256338,11,10.798,0.54,7,8,-73,5180,googleWifiAP05,1
28256600,11,10.798,0.298,7,8,-73,5180,googleWifiAP05,1
28256857,11,10.954,0.209,7,8,-74,5180,googleWifiAP05,1
28257118,11,10.915,0.671,7,8,-71,5180,googleWifiAP05,1
28257386,11,10.837,0.617,7,8,-72,5180,googleWifiAP05,1
28257649,11,10.837,0.515,7,8,-73,5180,googleWifiAP05,1
28257917,11,10.876,0.438,7,8,-73,5180,googleWifiAP05,1
28258190,11,10.915,0.437,7,8,-73,5180,googleWifiAP05,1
28258454,11,10.876,0.492,7,8,-73,5180,googleWifiAP05,1
28258724,11,10.759,0.516,7,8,-73,5180,googleWifiAP05,1
28258996,11,10.72,0.584,7,8,-73,5180,googleWifiAP05,1
28259271,11,10.681,0.581,7,8,-73,5180,googleWifiAP05,1
28259541,11,10.798,0.552,7,8,-73,5180,googleWifiAP05,1
28259810,11,10.798,0.56,7,8,-73,5180,googleWifiAP05,1
28260080,11,10.876,0.546,7,8,-73,5180,googleWifiAP05,1
28260333,11,10.837,0.532,7,8,-72,5180,googleWifiAP05,1
28260603,11,10.954,0.502,7,8,-72,5180,googleWifiAP05,1
28260878,11,10.876,0.547,7,8,-72,5180,googleWifiAP05,1
28261163,11,11.072,0.318,7,8,-73,5180,googleWifiAP05,1
28261428,11,10.876,0.531,7,8,-72,5180,googleWifiAP05,1
28261703,11,10.993,0.46,7,8,-72,5180,googleWifiAP05,1
28261978,11,10.954,0.418,7,8,-73,5180,googleWifiAP05,1
28262240,11,10.915,0.443,7,8,-73,5180,googleWifiAP05,1
28262503,11,10.915,0.543,7,8,-72,5180,googleWifiAP05,1
28262778,11,10.837,0.546,7,8,-72,5180,googleWifiAP05,1
28263054,11,10.915,0.483,7,8,-72,5180,googleWifiAP05,1
28263322,11,10.837,0.543,7,8,-72,5180,googleWifiAP05,1
28263579,11,10.759,0.487,7,8,-73,5180,googleWifiAP05,1
28263857,11,10.993,0.357,7,8,-73,5180,googleWifiAP05,1
28264140,11,10.837,0.424,7,8,-73,5180,googleWifiAP05,1
28264407,11,10.915,0.406,7,8,-72,5180,googleWifiAP05,1
28264678,11,10.993,0.455,7,8,-72,5180,googleWifiAP05,1
28264953,11,10.993,0.511,7,8,-72,5180,googleWifiAP05,1
28265218,11,10.915,0.556,7,8,-72,5180,googleWifiAP05,1
28265488,11,10.876,0.557,7,8,-72,5180,googleWifiAP05,1
28265758,11,10.915,0.49,7,8,-72,5180,googleWifiAP05,1
28266026,11,10.876,0.473,7,8,-73,5180,googleWifiAP05,1
28266295,11,10.876,0.443,7,8,-73,5180,googleWifiAP05,1
28266562,11,10.954,0.387,7,8,-73,5180,googleWifiAP05,1
28266830,11,10.954,0.398,7,8,-72,5180,googleWifiAP05,1
28267100,11,11.033,0.436,7,8,-72,5180,googleWifiAP05,1
