#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
26756789,2,2.126,0.576,7,8,-55,5180,googleWifiAP05,1
26757268,2,2.204,0.38,7,8,-52,5180,googleWifiAP05,1
26757516,2,2.204,0.39,7,8,-53,5180,googleWifiAP05,1
26757759,2,1.618,0.589,7,8,-56,5180,googleWifiAP05,1
26758000,2,1.384,0.752,7,8,-58,5180,googleWifiAP05,1
26758246,2,1.97,0.45,7,8,-54,5180,googleWifiAP05,1
26758623,2,1.384,0.805,7,8,-55,5180,googleWifiAP05,1
26758956,2,1.345,0.759,7,8,-54,5180,googleWifiAP05,1
26759288,2,1.54,0.683,7,8,-55,5180,googleWifiAP05,1
26759564,2,1.618,0.679,7,8,-55,5180,googleWifiAP05,1
26759813,2,1.462,0.716,7,8,-55,5180,googleWifiAP05,1
26760164,2,1.579,0.679,7,8,-55,5180,googleWifiAP05,1
26760391,2,1.423,0.751,7,8,-55,5180,googleWifiAP05,1
26760667,2,1.501,0.704,7,8,-55,5180,googleWifiAP05,1
26761004,2,1.54,0.73,7,8,-55,5180,googleWifiAP05,1
26761276,2,1.462,0.729,7,8,-55,5180,googleWifiAP05,1
26761546,2,1.54,0.711,7,8,-55,5180,googleWifiAP05,1
26761807,2,1.579,0.646,7,8,-55,5180,googleWifiAP05,1
26762068,2,1.696,0.568,7,8,-55,5180,googleWifiAP05,1
26762343,2,1.54,0.695,7,8,-55,5180,googleWifiAP05,1
26762617,2,1.54,0.667,7,8,-55,5180,googleWifiAP05,1
26762886,2,1.54,0.68,7,8,-55,5180,googleWifiAP05,1
26763153,2,1.501,0.722,7,8,-55,5180,googleWifiAP05,1
26763417,2,1.501,0.739,7,8,-55,5180,googleWifiAP05,1
26763692,2,1.54,0.662,7,8,-55,5180,googleWifiAP05,1
26763948,2,1.54,0.689,7,8,-55,5180,googleWifiAP05,1
26764215,2,1.54,0.692,7,8,-55,5180,googleWifiAP05,1
26764486,2,1.501,0.662,7,8,-55,5180,googleWifiAP05,1
26764755,2,1.501,0.704,7,8,-55,5180,googleWifiAP05,1
26765039,2,1.579,0.73,7,8,-55,5180,googleWifiAP05,1
26765304,2,1.501,0.722,7,8,-55,5180,googleWifiAP05,1
26765573,2,1.501,0.683,7,8,-55,5180,googleWifiAP05,1
26765843,2,1.618,0.668,7,8,-55,5180,googleWifiAP05,1
26766114,2,1.579,0.677,7,8,-55,5180,googleWifiAP05,1
26766381,2,1.501,0.754,7,8,-55,5180,googleWifiAP05,1
26766648,2,1.501,0.714,7,8,-55,5180,googleWifiAP05,1
26766916,2,1.54,0.683,7,8,-55,5180,googleWifiAP05,1
26767178,2,1.462,0.762,7,8,-55,5180,googleWifiAP05,1
26767443,2,1.462,0.747,7,8,-55,5180,googleWifiAP05,1
26767717,2,1.501,0.707,7,8,-55,5180,googleWifiAP05,1
26767991,2,1.501,0.701,7,8,-55,5180,googleWifiAP05,1
26768260,2,1.54,0.686,7,8,-55,5180,googleWifiAP05,1
26768523,2,1.501,0.722,7,8,-55,5180,googleWifiAP05,1
26768792,2,1.618,0.627,7,8,-55,5180,googleWifiAP05,1
26769064,2,1.579,0.657,7,8,-55,5180,googleWifiAP05,1
26769334,2,1.462,0.727,7,8,-55,5180,googleWifiAP05,1
26769604,2,1.54,0.727,7,8,-55,5180,googleWifiAP05,1
26769854,2,1.501,0.726,7,8,-55,5180,googleWifiAP05,1
26770127,2,1.462,0.739,7,8,-55,5180,googleWifiAP05,1
26770402,2,1.54,0.73,7,8,-55,5180,googleWifiAP05,1
26770680,2,1.423,0.778,7,8,-55,5180,googleWifiAP05,1
26770951,2,1.579,0.661,7,8,-55,5180,googleWifiAP05,1
26771226,2,1.501,0.662,7,8,-55,5180,googleWifiAP05,1
26771499,2,1.501,0.68,7,8,-55,5180,googleWifiAP05,1
26771770,2,1.54,0.704,7,8,-55,5180,googleWifiAP05,1
26772038,2,1.501,0.737,7,8,-55,5180,googleWifiAP05,1
26772301,2,1.462,0.724,7,8,-55,5180,googleWifiAP05,1
26772569,2,1.501,0.688,7,8,-55,5180,googleWifiAP05,1
26772835,2,1.501,0.742,7,8,-55,5180,googleWifiAP05,1
26773091,2,1.54,0.693,7,8,-55,5180,googleWifiAP05,1
26773344,2,1.54,0.696,7,8,-55,5180,googleWifiAP05,1
26773608,2,1.54,0.701,7,8,-55,5180,googleWifiAP05,1
26773881,2,1.384,0.769,7,8,-55,5180,googleWifiAP05,1
26774155,2,1.501,0.717,7,8,-55,5180,googleWifiAP05,1
26774420,2,1.697,0.606,7,8,-55,5180,googleWifiAP05,1
26774676,2,1.501,0.72,7,8,-55,5180,googleWifiAP05,1
26774915,2,1.501,0.722,7,8,-55,5180,googleWifiAP05,1
26775159,2,1.579,0.657,7,8,-55,5180,googleWifiAP05,1
26775430,2,1.501,0.662,7,8,-55,5180,googleWifiAP05,1
26775704,2,1.54,0.67,7,8,-55,5180,googleWifiAP05,1
26775973,2,1.501,0.717,7,8,-55,5180,googleWifiAP05,1
26776212,2,1.579,0.677,7,8,-55,5180,googleWifiAP05,1
26787111,2,2.204,0.345,7,8,-55,5180,googleWifiAP05,1
26787384,2,2.009,0.501,7,8,-54,5180,googleWifiAP05,1
26787641,2,1.853,0.562,7,8,-55,5180,googleWifiAP05,1
