#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
40964196,10,9.69,0.769,7,8,-73,5180,googleWifiAP05,1
40964440,10,10.393,1.287,7,8,-68,5180,googleWifiAP05,1
40964683,10,10.129,1.323,7,8,-78,5180,googleWifiAP05,1
40964951,10,9.661,1.034,7,8,-70,5180,googleWifiAP05,1
40965246,10,9.954,0.97,7,8,-71,5180,googleWifiAP05,1
40965527,10,9.836,1.026,7,8,-70,5180,googleWifiAP05,1
40965805,10,9.456,1.444,7,8,-70,5180,googleWifiAP05,1
40966087,10,9.836,1.259,7,8,-71,5180,googleWifiAP05,1
40966376,10,10.012,0.876,7,8,-67,5180,googleWifiAP05,1
40966652,10,9.924,0.881,7,8,-72,5180,googleWifiAP05,1
40966940,10,9.456,1.083,7,8,-70,5180,googleWifiAP05,1
40967221,10,9.485,1.17,7,8,-69,5180,googleWifiAP05,1
40967466,10,9.368,1.32,7,8,-71,5180,googleWifiAP05,1
40967713,10,9.778,1,7,8,-68,5180,googleWifiAP05,1
40967989,10,10.305,0.907,7,8,-71,5180,googleWifiAP05,1
40968272,10,9.807,1.093,7,8,-68,5180,googleWifiAP05,1
40968559,10,10.1,1.026,7,8,-68,5180,googleWifiAP05,1
40968834,10,9.631,0.972,7,8,-69,5180,googleWifiAP05,1
40969103,10,10.276,0.743,7,8,-70,5180,googleWifiAP05,1
40969386,10,10.334,1.141,7,8,-69,5180,googleWifiAP05,1
40969664,10,9.661,1.265,7,8,-69,5180,googleWifiAP05,1
40969935,10,10.012,0.86,7,8,-69,5180,googleWifiAP05,1
40970220,10,9.924,1.327,7,8,-70,5180,googleWifiAP05,1
40970492,10,9.836,1.06,7,8,-70,5180,googleWifiAP05,1
40970771,10,9.397,1.239,7,8,-70,5180,googleWifiAP05,1
40971045,10,10.071,0.736,7,8,-70,5180,googleWifiAP05,1
40971324,10,9.69,1.005,7,8,-69,5180,googleWifiAP05,1
40971608,10,9.807,1.228,7,8,-69,5180,googleWifiAP05,1
40971914,10,9.748,1.03,7,8,-69,5180,googleWifiAP05,1
