#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
27691574,8,8.181,0.813,7,8,-65,5180,googleWifiAP05,1
27691809,8,8.22,0.821,7,8,-67,5180,googleWifiAP05,1
27692051,8,7.478,1.104,7,8,-63,5180,googleWifiAP05,1
27692313,8,8.65,0.208,7,8,-63,5180,googleWifiAP05,1
27692577,8,7.771,0.21,7,8,-62,5180,googleWifiAP05,1
27692839,8,7.566,0.39,7,8,-64,5180,googleWifiAP05,1
27693103,8,7.156,0.451,7,8,-67,5180,googleWifiAP05,1
27693354,8,7.888,0.186,7,8,-63,5180,googleWifiAP05,1
27693576,8,7.566,1.271,7,8,-63,5180,googleWifiAP05,1
27693806,8,7.712,1.127,7,8,-63,5180,googleWifiAP05,1
27694061,8,9.001,0.416,7,8,-65,5180,googleWifiAP05,1
27694313,8,8.767,0.738,7,8,-65,5180,googleWifiAP05,1
27694560,8,8.005,1.101,7,8,-66,5180,googleWifiAP05,1
27694805,8,7.302,0.441,7,8,-66,5180,googleWifiAP05,1
27695057,8,7.243,1.005,7,8,-67,5180,googleWifiAP05,1
27695295,8,7.302,0.368,7,8,-68,5180,googleWifiAP05,1
27695538,8,7.361,0.37,7,8,-68,5180,googleWifiAP05,1
27695789,8,7.419,0.314,7,8,-68,5180,googleWifiAP05,1
27696048,8,7.536,0.312,7,8,-68,5180,googleWifiAP05,1
27696295,8,7.741,0.264,7,8,-66,5180,googleWifiAP05,1
27696550,8,7.741,0.32,7,8,-67,5180,googleWifiAP05,1
27696810,8,7.595,0.858,7,8,-67,5180,googleWifiAP05,1
27697073,8,7.741,0.373,7,8,-66,5180,googleWifiAP05,1
27697329,8,7.683,0.25,7,8,-66,5180,googleWifiAP05,1
27697579,8,7.771,0.126,7,8,-66,5180,googleWifiAP05,1
27697833,8,7.829,0.283,7,8,-66,5180,googleWifiAP05,1
27698083,8,7.976,0.278,7,8,-66,5180,googleWifiAP05,1
27698338,8,7.712,0.279,7,8,-66,5180,googleWifiAP05,1
27698582,8,7.624,0.19,7,8,-67,5180,googleWifiAP05,1
27698829,8,7.478,0.328,7,8,-67,5180,googleWifiAP05,1
27699083,8,7.361,0.481,7,8,-67,5180,googleWifiAP05,1
27699333,8,7.536,0.359,7,8,-66,5180,googleWifiAP05,1
27699584,8,7.507,0.324,7,8,-67,5180,googleWifiAP05,1
27699840,8,7.478,0.878,7,8,-67,5180,googleWifiAP05,1
27700092,8,7.507,0.523,7,8,-67,5180,googleWifiAP05,1
27700347,8,7.771,0.318,7,8,-66,5180,googleWifiAP05,1
27700603,8,7.683,0.376,7,8,-66,5180,googleWifiAP05,1
27700862,8,7.829,0.744,7,8,-66,5180,googleWifiAP05,1
27701116,8,7.741,0.401,7,8,-66,5180,googleWifiAP05,1
27701362,8,7.859,0.674,7,8,-66,5180,googleWifiAP05,1
27701611,8,7.741,0.912,7,8,-67,5180,googleWifiAP05,1
27701863,8,7.624,0.688,7,8,-67,5180,googleWifiAP05,1
27702128,8,7.624,0.314,7,8,-67,5180,googleWifiAP05,1
27702372,8,7.654,0.219,7,8,-67,5180,googleWifiAP05,1
27702622,8,7.712,0.157,7,8,-66,5180,googleWifiAP05,1
27702878,8,7.859,0.27,7,8,-66,5180,googleWifiAP05,1
27703133,8,7.654,0.406,7,8,-65,5180,googleWifiAP05,1
27703381,8,7.566,0.291,7,8,-66,5180,googleWifiAP05,1
27703631,8,7.712,0.277,7,8,-66,5180,googleWifiAP05,1
27703871,8,7.8,0.4,7,8,-65,5180,googleWifiAP05,1
27704122,8,7.741,0.631,7,8,-65,5180,googleWifiAP05,1
27704373,8,7.888,0.394,7,8,-65,5180,googleWifiAP05,1
27704622,8,7.947,0.57,7,8,-65,5180,googleWifiAP05,1
27704870,8,7.888,0.352,7,8,-65,5180,googleWifiAP05,1
27705219,8,7.566,0.802,7,8,-67,5180,googleWifiAP05,1
27705550,8,7.39,0.963,7,8,-68,5180,googleWifiAP05,1
