#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
41780751,5,4.944,0.738,7,8,-60,5180,googleWifiAP05,1
41781001,5,5.032,0.735,7,8,-60,5180,googleWifiAP05,1
41781293,5,4.006,0.499,7,8,-59,5180,googleWifiAP05,1
41781589,5,4.123,0.781,7,8,-52,5180,googleWifiAP05,1
41781851,5,5.061,0.664,7,8,-58,5180,googleWifiAP05,1
41782116,5,5.208,0.627,7,8,-57,5180,googleWifiAP05,1
41782403,5,4.006,0.62,7,8,-57,5180,googleWifiAP05,1
41783265,5,4.162,0.519,7,8,-56,5180,googleWifiAP05,1
41783529,5,3.967,0.724,7,8,-58,5180,googleWifiAP05,1
41783799,5,5.413,0.523,7,8,-61,5180,googleWifiAP05,1
41784055,5,5.334,0.7,7,8,-59,5180,googleWifiAP05,1
41784301,5,5.237,0.592,7,8,-61,5180,googleWifiAP05,1
41784549,5,5.325,0.563,7,8,-56,5180,googleWifiAP05,1
41784821,5,5.266,0.714,7,8,-56,5180,googleWifiAP05,1
41785103,5,5.354,0.656,7,8,-57,5180,googleWifiAP05,1
41785382,5,5.09,0.748,7,8,-63,5180,googleWifiAP05,1
41785684,5,5.149,0.753,7,8,-59,5180,googleWifiAP05,1
41785965,5,5.09,0.648,7,8,-58,5180,googleWifiAP05,1
41786219,5,5.12,0.765,7,8,-58,5180,googleWifiAP05,1
41786469,5,5.061,0.817,7,8,-59,5180,googleWifiAP05,1
41786722,5,5.149,0.695,7,8,-58,5180,googleWifiAP05,1
41787003,5,5.354,0.614,7,8,-59,5180,googleWifiAP05,1
41787285,5,5.149,0.693,7,8,-59,5180,googleWifiAP05,1
41787562,5,5.149,0.527,7,8,-52,5180,googleWifiAP05,1
41787837,5,5.149,0.693,7,8,-58,5180,googleWifiAP05,1
41788091,5,5.119,0.726,7,8,-60,5180,googleWifiAP05,1
41788340,5,5.09,0.728,7,8,-58,5180,googleWifiAP05,1
41788591,5,5.149,0.714,7,8,-58,5180,googleWifiAP05,1
41788864,5,5.119,0.692,7,8,-58,5180,googleWifiAP05,1
41789171,5,5.119,0.671,7,8,-58,5180,googleWifiAP05,1
41789481,5,5.178,0.696,7,8,-58,5180,googleWifiAP05,1
41789769,5,5.237,0.691,7,8,-59,5180,googleWifiAP05,1
41790049,5,5.149,0.821,7,8,-58,5180,googleWifiAP05,1
41790303,5,5.061,0.777,7,8,-59,5180,googleWifiAP05,1
41790550,5,5.207,0.657,7,8,-58,5180,googleWifiAP05,1
41791112,5,5.149,0.657,7,8,-58,5180,googleWifiAP05,1
41791390,5,5.12,0.654,7,8,-58,5180,googleWifiAP05,1
41791664,5,5.119,0.729,7,8,-60,5180,googleWifiAP05,1
41791937,5,5.061,0.698,7,8,-58,5180,googleWifiAP05,1
41792195,5,5.178,0.603,7,8,-58,5180,googleWifiAP05,1
41792444,5,5.178,0.623,7,8,-58,5180,googleWifiAP05,1
41792697,5,5.266,0.608,7,8,-58,5180,googleWifiAP05,1
41792968,5,5.061,0.759,7,8,-58,5180,googleWifiAP05,1
41793251,5,5.149,0.674,7,8,-58,5180,googleWifiAP05,1
41793518,5,5.178,0.603,7,8,-60,5180,googleWifiAP05,1
41793790,5,5.207,0.587,7,8,-58,5180,googleWifiAP05,1
41794067,5,5.032,0.847,7,8,-58,5180,googleWifiAP05,1
41794323,5,5.09,0.711,7,8,-59,5180,googleWifiAP05,1
41794574,5,5.178,0.701,7,8,-60,5180,googleWifiAP05,1
41794826,5,5.237,0.58,7,8,-59,5180,googleWifiAP05,1
41795096,5,5.032,0.616,7,8,-58,5180,googleWifiAP05,1
