#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
33148202,10,10.305,1.251,7,8,-89,5180,googleWifiAP05,1
33148450,10,10.686,0.775,7,8,-92,5180,googleWifiAP05,1
33148697,10,10.334,0.593,7,8,-91,5180,googleWifiAP05,1
33148968,10,10.725,0.285,7,8,-94,5180,googleWifiAP05,1
33149236,10,10.256,1.251,7,8,-93,5180,googleWifiAP05,1
33149501,10,10.569,0.942,7,8,-93,5180,googleWifiAP05,1
33149756,10,10.569,1.062,7,8,-94,5180,googleWifiAP05,1
33150012,10,10.569,1.092,7,8,-94,5180,googleWifiAP05,1
33150263,10,10.764,1.099,7,8,-93,5180,googleWifiAP05,1
33150531,10,10.53,0.955,7,8,-94,5180,googleWifiAP05,1
33150789,10,10.491,0.851,7,8,-93,5180,googleWifiAP05,1
33151080,10,10.686,0.947,7,8,-94,5180,googleWifiAP05,1
33151342,10,10.374,0.876,7,8,-93,5180,googleWifiAP05,1
33151590,10,10.295,1.017,7,8,-94,5180,googleWifiAP05,1
33151840,10,10.491,0.99,7,8,-94,5180,googleWifiAP05,1
33152102,10,10.686,0.741,7,8,-94,5180,googleWifiAP05,1
33152353,10,10.413,0.975,7,8,-94,5180,googleWifiAP05,1
33152625,10,10.491,0.873,7,8,-94,5180,googleWifiAP05,1
33152902,10,10.647,0.706,7,8,-94,5180,googleWifiAP05,1
33153170,10,10.374,0.778,7,8,-94,5180,googleWifiAP05,1
33153406,10,10.373,1.046,7,8,-93,5180,googleWifiAP05,1
33153655,10,10.413,0.972,7,8,-94,5180,googleWifiAP05,1
33153920,10,10.764,0.815,7,8,-94,5180,googleWifiAP05,1
33154203,10,10.764,0.937,7,8,-94,5180,googleWifiAP05,1
33154485,10,10.647,0.773,7,8,-88,5180,googleWifiAP05,1
33154760,10,10.452,1.033,7,8,-88,5180,googleWifiAP05,1
33155032,10,10.764,0.921,7,8,-94,5180,googleWifiAP05,1
33155288,10,10.647,0.981,7,8,-93,5180,googleWifiAP05,1
33155538,10,10.686,0.879,7,8,-94,5180,googleWifiAP05,1
33155788,10,10.334,1.191,7,8,-93,5180,googleWifiAP05,1
33156064,10,10.686,1.332,7,8,-88,5180,googleWifiAP05,1
33156348,10,10.452,0.799,7,8,-94,5180,googleWifiAP05,1
33156625,10,10.374,1.092,7,8,-94,5180,googleWifiAP05,1
33156905,10,10.452,1.043,7,8,-93,5180,googleWifiAP05,1
33157191,10,10.491,0.99,7,8,-94,5180,googleWifiAP05,1
33157447,10,10.647,0.967,7,8,-93,5180,googleWifiAP05,1
33157698,10,10.647,0.946,7,8,-94,5180,googleWifiAP05,1
33157974,10,10.452,0.815,7,8,-94,5180,googleWifiAP05,1
33158230,10,10.608,0.844,7,8,-94,5180,googleWifiAP05,1
33158481,10,10.569,1.009,7,8,-94,5180,googleWifiAP05,1
33158728,10,10.686,0.821,7,8,-94,5180,googleWifiAP05,1
33159003,10,10.491,0.907,7,8,-93,5180,googleWifiAP05,1
33159284,10,10.295,1.095,7,8,-94,5180,googleWifiAP05,1
33159555,10,10.725,0.769,7,8,-94,5180,googleWifiAP05,1
33159850,10,10.647,0.79,7,8,-94,5180,googleWifiAP05,1
33160117,10,10.608,0.995,7,8,-94,5180,googleWifiAP05,1
33160365,10,10.725,0.791,7,8,-94,5180,googleWifiAP05,1
33160614,10,10.647,0.975,7,8,-94,5180,googleWifiAP05,1
33160883,10,10.53,0.421,7,8,-94,5180,googleWifiAP05,1
33161135,10,10.608,0.899,7,8,-94,5180,googleWifiAP05,1
33161380,10,10.188,0.303,7,8,-95,5180,googleWifiAP05,1
33161630,10,10.53,0.963,7,8,-93,5180,googleWifiAP05,1
33161922,10,10.452,0.97,7,8,-94,5180,googleWifiAP05,1
33162169,10,10.725,0.476,7,8,-93,5180,googleWifiAP05,1
33162506,10,10.725,0.827,7,8,-94,5180,googleWifiAP05,1
33162762,10,10.413,0.725,7,8,-94,5180,googleWifiAP05,1
33163017,10,10.686,0.886,7,8,-94,5180,googleWifiAP05,1
33163251,10,10.686,0.679,7,8,-93,5180,googleWifiAP05,1
33163485,10,10.842,0.84,7,8,-93,5180,googleWifiAP05,1
33163736,10,10.569,0.954,7,8,-94,5180,googleWifiAP05,1
33163980,10,10.725,0.942,7,8,-94,5180,googleWifiAP05,1
33164295,10,10.724,0.6,7,8,-88,5180,googleWifiAP05,1
33164578,10,10.452,1.074,7,8,-88,5180,googleWifiAP05,1
33164980,10,10.647,0.969,7,8,-93,5180,googleWifiAP05,1
33165312,10,10.569,1.005,7,8,-95,5180,googleWifiAP05,1
33165652,10,10.608,0.997,7,8,-94,5180,googleWifiAP05,1
33165979,10,10.647,0.718,7,8,-94,5180,googleWifiAP05,1
33166313,10,10.374,1.077,7,8,-94,5180,googleWifiAP05,1
33166586,10,10.608,0.936,7,8,-94,5180,googleWifiAP05,1
33166844,10,10.608,0.759,7,8,-94,5180,googleWifiAP05,1
33167093,10,10.256,0.916,7,8,-94,5180,googleWifiAP05,1
33167343,10,10.569,0.95,7,8,-94,5180,googleWifiAP05,1
33167636,10,10.608,0.695,7,8,-94,5180,googleWifiAP05,1
33167918,10,10.608,0.94,7,8,-93,5180,googleWifiAP05,1
33168205,10,10.725,0.822,7,8,-93,5180,googleWifiAP05,1
33168486,10,10.608,0.71,7,8,-94,5180,googleWifiAP05,1
33168749,10,10.608,0.693,7,8,-94,5180,googleWifiAP05,1
33169000,10,10.569,1.045,7,8,-93,5180,googleWifiAP05,1
33169270,10,10.569,0.886,7,8,-94,5180,googleWifiAP05,1
33169539,10,10.764,0.908,7,8,-94,5180,googleWifiAP05,1
33169788,10,10.647,0.915,7,8,-94,5180,googleWifiAP05,1
33170039,10,10.647,1.031,7,8,-94,5180,googleWifiAP05,1
33170293,10,10.452,0.987,7,8,-94,5180,googleWifiAP05,1
33170546,10,10.647,0.928,7,8,-93,5180,googleWifiAP05,1
33170816,10,10.491,0.961,7,8,-94,5180,googleWifiAP05,1
33171088,10,10.569,0.923,7,8,-93,5180,googleWifiAP05,1
33171356,10,10.647,1.032,7,8,-94,5180,googleWifiAP05,1
33171609,10,10.452,1.054,7,8,-94,5180,googleWifiAP05,1
33171859,10,10.647,0.96,7,8,-94,5180,googleWifiAP05,1
33172107,10,10.491,0.961,7,8,-94,5180,googleWifiAP05,1
33172364,10,10.569,0.867,7,8,-95,5180,googleWifiAP05,1
33172611,10,10.647,0.98,7,8,-94,5180,googleWifiAP05,1
33172859,10,10.725,1.052,7,8,-94,5180,googleWifiAP05,1
33173114,10,10.413,0.916,7,8,-93,5180,googleWifiAP05,1
33173383,10,10.686,0.961,7,8,-88,5180,googleWifiAP05,1
33173640,10,10.647,0.931,7,8,-94,5180,googleWifiAP05,1
33173921,10,10.686,0.958,7,8,-94,5180,googleWifiAP05,1
33174206,10,10.647,0.961,7,8,-94,5180,googleWifiAP05,1
33174461,10,10.413,1.052,7,8,-94,5180,googleWifiAP05,1
33174712,10,10.686,0.964,7,8,-94,5180,googleWifiAP05,1
33174962,10,10.53,0.708,7,8,-93,5180,googleWifiAP05,1
33175235,10,10.53,0.734,7,8,-94,5180,googleWifiAP05,1
33175486,10,10.413,0.781,7,8,-93,5180,googleWifiAP05,1
33175735,10,10.53,0.832,7,8,-94,5180,googleWifiAP05,1
33175988,10,10.685,1.022,7,8,-88,5180,googleWifiAP05,1
33176259,10,10.217,0.951,7,8,-93,5180,googleWifiAP05,1
33176516,10,10.686,0.974,7,8,-93,5180,googleWifiAP05,1
33176781,10,10.334,0.781,7,8,-94,5180,googleWifiAP05,1
33177134,10,10.608,1.044,7,8,-94,5180,googleWifiAP05,1
33177468,10,10.452,0.649,7,8,-95,5180,googleWifiAP05,1
33177975,10,10.256,1.109,7,8,-94,5180,googleWifiAP05,1
33178229,10,10.647,1.034,7,8,-94,5180,googleWifiAP05,1
33178474,10,10.608,0.69,7,8,-94,5180,googleWifiAP05,1
33178720,10,10.452,1.083,7,8,-94,5180,googleWifiAP05,1
33178979,10,10.491,1.032,7,8,-95,5180,googleWifiAP05,1
33179255,10,10.452,1.159,7,8,-94,5180,googleWifiAP05,1
33179528,10,10.569,0.803,7,8,-94,5180,googleWifiAP05,1
33179804,10,10.647,0.849,7,8,-94,5180,googleWifiAP05,1
33180073,10,10.452,1.09,7,8,-94,5180,googleWifiAP05,1
33180333,10,10.569,0.994,7,8,-93,5180,googleWifiAP05,1
33180579,10,10.686,0.826,7,8,-94,5180,googleWifiAP05,1
33180835,10,10.452,0.99,7,8,-95,5180,googleWifiAP05,1
33181085,10,10.647,0.996,7,8,-94,5180,googleWifiAP05,1
33181337,10,10.452,0.81,7,8,-94,5180,googleWifiAP05,1
33181661,10,10.569,0.945,7,8,-94,5180,googleWifiAP05,1
33181930,10,10.647,0.955,7,8,-94,5180,googleWifiAP05,1
33182217,10,10.569,0.817,7,8,-94,5180,googleWifiAP05,1
33182521,10,10.608,0.922,7,8,-94,5180,googleWifiAP05,1
33182756,10,10.608,0.987,7,8,-94,5180,googleWifiAP05,1
33183022,10,10.373,1.098,7,8,-94,5180,googleWifiAP05,1
33183254,10,10.334,1.004,7,8,-94,5180,googleWifiAP05,1
33183497,10,10.803,0.732,7,8,-94,5180,googleWifiAP05,1
33183752,10,11.076,0.88,7,8,-89,5180,googleWifiAP05,1
33184004,10,10.53,0.892,7,8,-94,5180,googleWifiAP05,1
33184252,10,10.608,0.983,7,8,-94,5180,googleWifiAP05,1
33184488,10,10.364,1.058,7,8,-93,5180,googleWifiAP05,1
33184778,10,10.413,0.746,7,8,-93,5180,googleWifiAP05,1
33185142,10,10.803,0.867,7,8,-94,5180,googleWifiAP05,1
33185432,10,10.491,0.987,7,8,-94,5180,googleWifiAP05,1
33185765,10,10.685,0.931,7,8,-88,5180,googleWifiAP05,1
33186145,10,10.373,1.027,7,8,-94,5180,googleWifiAP05,1
33186491,10,10.53,0.998,7,8,-93,5180,googleWifiAP05,1
33186888,10,10.295,1.124,7,8,-94,5180,googleWifiAP05,1
33187220,10,10.413,0.855,7,8,-93,5180,googleWifiAP05,1
33187590,10,10.608,0.925,7,8,-93,5180,googleWifiAP05,1
33187861,10,10.491,1.09,7,8,-94,5180,googleWifiAP05,1
33188142,10,10.725,0.86,7,8,-93,5180,googleWifiAP05,1
33188431,10,10.452,0.769,7,8,-93,5180,googleWifiAP05,1
33188703,10,10.413,1.01,7,8,-93,5180,googleWifiAP05,1
33188952,10,10.53,1.024,7,8,-93,5180,googleWifiAP05,1
33189203,10,10.452,0.979,7,8,-94,5180,googleWifiAP05,1
33189456,10,10.374,1.145,7,8,-94,5180,googleWifiAP05,1
33189805,10,10.569,0.661,7,8,-93,5180,googleWifiAP05,1
33190259,10,10.569,1.01,7,8,-93,5180,googleWifiAP05,1
33190778,10,10.256,1.146,7,8,-94,5180,googleWifiAP05,1
33191288,10,10.491,1,7,8,-93,5180,googleWifiAP05,1
33191556,10,10.53,0.887,7,8,-93,5180,googleWifiAP05,1
33191808,10,10.413,1.01,7,8,-93,5180,googleWifiAP05,1
33192059,10,10.725,0.855,7,8,-93,5180,googleWifiAP05,1
33192308,10,10.647,1.033,7,8,-93,5180,googleWifiAP05,1
33192561,10,10.686,0.871,7,8,-94,5180,googleWifiAP05,1
33192824,10,10.647,1.05,7,8,-94,5180,googleWifiAP05,1
33193074,10,10.452,0.898,7,8,-94,5180,googleWifiAP05,1
33193334,10,10.334,0.934,7,8,-94,5180,googleWifiAP05,1
33193735,10,10.608,0.931,7,8,-93,5180,googleWifiAP05,1
33194019,10,10.295,1.193,7,8,-93,5180,googleWifiAP05,1
33194297,10,10.647,0.978,7,8,-94,5180,googleWifiAP05,1
33194538,10,10.569,0.958,7,8,-93,5180,googleWifiAP05,1
33194777,10,10.413,1.01,7,8,-94,5180,googleWifiAP05,1
33195029,10,10.452,1.04,7,8,-93,5180,googleWifiAP05,1
33195296,10,10.491,1.073,7,8,-93,5180,googleWifiAP05,1
33195546,10,10.725,0.891,7,8,-93,5180,googleWifiAP05,1
33195797,10,10.686,0.82,7,8,-94,5180,googleWifiAP05,1
33196068,10,10.374,0.863,7,8,-94,5180,googleWifiAP05,1
33196342,10,10.413,0.775,7,8,-94,5180,googleWifiAP05,1
33196601,10,10.373,1.148,7,8,-93,5180,googleWifiAP05,1
33196883,10,10.647,0.994,7,8,-93,5180,googleWifiAP05,1
33197168,10,10.53,1.072,7,8,-94,5180,googleWifiAP05,1
33197429,10,10.686,0.885,7,8,-94,5180,googleWifiAP05,1
33197682,10,10.647,0.622,7,8,-94,5180,googleWifiAP05,1
33197933,10,10.803,0.903,7,8,-93,5180,googleWifiAP05,1
33198197,10,10.491,0.976,7,8,-94,5180,googleWifiAP05,1
33198445,10,10.725,1.047,7,8,-94,5180,googleWifiAP05,1
33198693,10,10.686,0.751,7,8,-94,5180,googleWifiAP05,1
33198929,10,10.452,1.077,7,8,-94,5180,googleWifiAP05,1
33199181,10,10.53,0.829,7,8,-94,5180,googleWifiAP05,1
33199449,10,10.373,1.09,7,8,-95,5180,googleWifiAP05,1
33199718,10,10.374,1.101,7,8,-94,5180,googleWifiAP05,1
33199994,10,10.764,0.582,7,8,-94,5180,googleWifiAP05,1
33200239,10,10.53,1.083,7,8,-94,5180,googleWifiAP05,1
33200484,10,10.334,1.106,7,8,-94,5180,googleWifiAP05,1
33200735,10,10.53,1.019,7,8,-94,5180,googleWifiAP05,1
33200989,10,10.569,0.955,7,8,-94,5180,googleWifiAP05,1
33201241,10,10.725,0.931,7,8,-94,5180,googleWifiAP05,1
33201476,10,10.413,1.113,7,8,-94,5180,googleWifiAP05,1
33201722,10,10.686,0.806,7,8,-94,5180,googleWifiAP05,1
33201997,10,10.452,0.843,7,8,-95,5180,googleWifiAP05,1
33202269,10,10.53,0.912,7,8,-94,5180,googleWifiAP05,1
33202532,10,10.764,0.712,7,8,-94,5180,googleWifiAP05,1
33202783,10,10.608,1.017,7,8,-94,5180,googleWifiAP05,1
33203127,10,10.647,0.949,7,8,-94,5180,googleWifiAP05,1
33203364,10,10.569,0.965,7,8,-93,5180,googleWifiAP05,1
33203693,10,10.452,0.686,7,8,-94,5180,googleWifiAP05,1
33204042,10,10.569,0.871,7,8,-93,5180,googleWifiAP05,1
33204279,10,10.608,0.756,7,8,-94,5180,googleWifiAP05,1
33205555,10,10.413,1.015,7,8,-94,5180,googleWifiAP05,1
33205832,10,10.569,1.008,7,8,-94,5180,googleWifiAP05,1
33206091,10,10.53,0.999,7,8,-94,5180,googleWifiAP05,1
33206340,10,10.452,1.093,7,8,-94,5180,googleWifiAP05,1
33206608,10,10.452,0.91,7,8,-94,5180,googleWifiAP05,1
33206865,10,10.569,0.987,7,8,-93,5180,googleWifiAP05,1
33207115,10,10.53,0.899,7,8,-94,5180,googleWifiAP05,1
33207367,10,10.569,1,7,8,-93,5180,googleWifiAP05,1
33207643,10,10.569,0.939,7,8,-94,5180,googleWifiAP05,1
33207922,10,10.725,0.868,7,8,-93,5180,googleWifiAP05,1
