#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
9874464,1,1.34,0.367,7,8,-61,5180,GoogleWiFi_AP03,1
9874840,1,1.34,0.383,7,8,-69,5180,GoogleWiFi_AP03,1
9875229,1,1.311,0.264,7,8,-73,5180,GoogleWiFi_AP03,1
9875635,1,1.194,0.463,7,8,-71,5180,GoogleWiFi_AP03,1
9876045,1,1.252,0.293,7,8,-60,5180,GoogleWiFi_AP03,1
9876453,1,1.282,0.285,7,8,-63,5180,GoogleWiFi_AP03,1
9876864,1,1.369,0.109,7,8,-61,5180,GoogleWiFi_AP03,1
9877251,1,1.428,0.164,7,8,-64,5180,GoogleWiFi_AP03,1
9877638,1,1.389,0.192,7,8,-61,5180,GoogleWiFi_AP03,1
9878052,1,1.467,0.117,7,8,-68,5180,GoogleWiFi_AP03,1
9878463,1,1.545,0.105,7,8,-64,5180,GoogleWiFi_AP03,1
9878872,1,1.389,0.106,7,8,-60,5180,GoogleWiFi_AP03,1
9879276,1,1.506,0.082,7,8,-63,5180,GoogleWiFi_AP03,1
9879681,1,1.575,0.122,7,8,-64,5180,GoogleWiFi_AP03,1
9880088,1,1.584,0.086,7,8,-72,5180,GoogleWiFi_AP03,1
9880499,1,1.545,0.109,7,8,-66,5180,GoogleWiFi_AP03,1
9880895,1,1.575,0.122,7,8,-60,5180,GoogleWiFi_AP03,1
9881305,1,1.428,0.083,7,8,-64,5180,GoogleWiFi_AP03,1
9881687,1,1.487,0.098,7,8,-63,5180,GoogleWiFi_AP03,1
9882094,1,1.575,0.084,7,8,-63,5180,GoogleWiFi_AP03,1
9882479,1,1.467,0.104,7,8,-64,5180,GoogleWiFi_AP03,1
9882890,1,1.467,0.085,7,8,-60,5180,GoogleWiFi_AP03,1
9883295,1,1.506,0.109,7,8,-65,5180,GoogleWiFi_AP03,1
9883706,1,1.35,0.082,7,8,-64,5180,GoogleWiFi_AP03,1
9884118,1,1.545,0.135,7,8,-63,5180,GoogleWiFi_AP03,1
9884506,1,1.428,0.074,7,8,-64,5180,GoogleWiFi_AP03,1
9884915,1,1.506,0.107,7,8,-64,5180,GoogleWiFi_AP03,1
9885329,1,1.623,0.122,7,8,-64,5180,GoogleWiFi_AP03,1
9885749,1,1.545,0.159,7,8,-66,5180,GoogleWiFi_AP03,1
9886139,1,1.516,0.09,7,8,-62,5180,GoogleWiFi_AP03,1
9886547,1,1.487,0.109,7,8,-64,5180,GoogleWiFi_AP03,1
9886963,1,1.35,0.132,7,8,-63,5180,GoogleWiFi_AP03,1
9887366,1,1.399,0.151,7,8,-64,5180,GoogleWiFi_AP03,1
9887788,1,1.467,0.082,7,8,-64,5180,GoogleWiFi_AP03,1
9888199,1,1.467,0.085,7,8,-64,5180,GoogleWiFi_AP03,1
9888608,1,1.506,0.146,7,8,-66,5180,GoogleWiFi_AP03,1
9889023,1,1.545,0.106,7,8,-65,5180,GoogleWiFi_AP03,1
9889430,1,1.545,0.097,7,8,-63,5180,GoogleWiFi_AP03,1
9889837,1,1.506,0.09,7,8,-63,5180,GoogleWiFi_AP03,1
9890255,1,1.506,0.084,7,8,-64,5180,GoogleWiFi_AP03,1
9890647,1,1.506,0.054,7,8,-65,5180,GoogleWiFi_AP03,1
9891030,1,1.545,0.132,7,8,-63,5180,GoogleWiFi_AP03,1
9891415,1,1.604,0.085,7,8,-63,5180,GoogleWiFi_AP03,1
9891803,1,1.545,0.09,7,8,-64,5180,GoogleWiFi_AP03,1
9892199,1,1.506,0.109,7,8,-64,5180,GoogleWiFi_AP03,1
9892589,1,1.428,0.181,7,8,-69,5180,GoogleWiFi_AP03,1
9893008,1,1.467,0.105,7,8,-64,5180,GoogleWiFi_AP03,1
9893407,1,1.389,0.15,7,8,-64,5180,GoogleWiFi_AP03,1
9893944,1,1.506,0.116,7,8,-63,5180,GoogleWiFi_AP03,1
9894430,1,1.584,0.104,7,8,-59,5180,GoogleWiFi_AP03,1
9894815,1,1.428,0.055,7,8,-67,5180,GoogleWiFi_AP03,1
9895304,1,1.428,0.105,7,8,-67,5180,GoogleWiFi_AP03,1
9895698,1,1.389,0.074,7,8,-66,5180,GoogleWiFi_AP03,1
9896102,1,1.506,0.174,7,8,-66,5180,GoogleWiFi_AP03,1
9896496,1,1.467,0.085,7,8,-63,5180,GoogleWiFi_AP03,1
9896912,1,1.487,0.086,7,8,-64,5180,GoogleWiFi_AP03,1
9897324,1,1.516,0.09,7,8,-65,5180,GoogleWiFi_AP03,1
