#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
33688478,13,13.323,0.47,7,8,-95,5180,googleWifiAP05,1
33688726,13,12.874,0.608,7,8,-91,5180,googleWifiAP05,1
33688977,13,13.557,0.339,7,8,-91,5180,googleWifiAP05,1
33689227,13,13.498,0.349,7,8,-92,5180,googleWifiAP05,1
33689485,13,13.704,0.225,7,8,-90,5180,googleWifiAP05,1
33689763,13,13.557,0.375,7,8,-91,5180,googleWifiAP05,1
33690032,13,13.821,0.231,7,8,-90,5180,googleWifiAP05,1
33690297,13,12.942,0.577,7,8,-93,5180,googleWifiAP05,1
33690569,13,13.293,0.514,7,8,-92,5180,googleWifiAP05,1
33690853,13,13.469,0.352,7,8,-93,5180,googleWifiAP05,1
33691141,13,13.118,0.677,7,8,-91,5180,googleWifiAP05,1
33691428,13,12.942,0.694,7,8,-92,5180,googleWifiAP05,1
33691711,13,13.44,0.534,7,8,-92,5180,googleWifiAP05,1
33691988,13,13.147,0.408,7,8,-92,5180,googleWifiAP05,1
33692252,13,13.762,0.165,7,8,-91,5180,googleWifiAP05,1
33692501,13,13.586,0.21,7,8,-93,5180,googleWifiAP05,1
33692757,13,13.762,0.305,7,8,-91,5180,googleWifiAP05,1
33693042,13,13.85,0.138,7,8,-92,5180,googleWifiAP05,1
33693314,13,13.704,0.234,7,8,-92,5180,googleWifiAP05,1
33693586,13,13.469,0.372,7,8,-92,5180,googleWifiAP05,1
33693867,13,13.469,0.39,7,8,-92,5180,googleWifiAP05,1
33694144,13,13.586,0.394,7,8,-92,5180,googleWifiAP05,1
33694424,13,13.586,0.405,7,8,-93,5180,googleWifiAP05,1
33694699,13,13.674,0.345,7,8,-87,5180,googleWifiAP05,1
33694968,13,13.586,0.358,7,8,-92,5180,googleWifiAP05,1
33695227,13,13.528,0.326,7,8,-92,5180,googleWifiAP05,1
33695501,13,13.557,0.4,7,8,-93,5180,googleWifiAP05,1
33695775,13,13.557,0.465,7,8,-92,5180,googleWifiAP05,1
33696061,13,12.883,0.951,7,8,-93,5180,googleWifiAP05,1
33696341,13,13.44,0.38,7,8,-91,5180,googleWifiAP05,1
33696626,13,12.913,0.701,7,8,-92,5180,googleWifiAP05,1
33696906,13,13.352,0.474,7,8,-92,5180,googleWifiAP05,1
33697170,13,13.264,0.548,7,8,-92,5180,googleWifiAP05,1
33697444,13,13.469,0.337,7,8,-93,5180,googleWifiAP05,1
33697726,13,13.293,0.49,7,8,-92,5180,googleWifiAP05,1
33698002,13,13.352,0.451,7,8,-93,5180,googleWifiAP05,1
33698287,13,12.97,0.879,7,8,-87,5180,googleWifiAP05,1
33698575,13,13.528,0.421,7,8,-92,5180,googleWifiAP05,1
33698865,13,13.44,0.459,7,8,-93,5180,googleWifiAP05,1
33699149,13,13.557,0.466,7,8,-93,5180,googleWifiAP05,1
33699427,13,13.235,0.471,7,8,-93,5180,googleWifiAP05,1
33699709,13,13.293,0.418,7,8,-92,5180,googleWifiAP05,1
33699989,13,13.381,0.459,7,8,-93,5180,googleWifiAP05,1
33700269,13,13.411,0.352,7,8,-92,5180,googleWifiAP05,1
33700553,13,13.469,0.449,7,8,-93,5180,googleWifiAP05,1
33700842,13,13.528,0.378,7,8,-93,5180,googleWifiAP05,1
33701131,13,13.264,0.478,7,8,-93,5180,googleWifiAP05,1
33701416,13,13.264,0.442,7,8,-93,5180,googleWifiAP05,1
33701699,13,13.44,0.364,7,8,-92,5180,googleWifiAP05,1
33701979,13,13.206,0.433,7,8,-93,5180,googleWifiAP05,1
33702257,13,13.469,0.374,7,8,-93,5180,googleWifiAP05,1
33702543,13,13.411,0.368,7,8,-92,5180,googleWifiAP05,1
33702823,13,13.498,0.36,7,8,-93,5180,googleWifiAP05,1
33703098,13,13.469,0.47,7,8,-92,5180,googleWifiAP05,1
33703362,13,13.206,0.404,7,8,-94,5180,googleWifiAP05,1
33703639,13,13.586,0.425,7,8,-93,5180,googleWifiAP05,1
33703918,13,13.264,0.36,7,8,-92,5180,googleWifiAP05,1
33704199,13,13.469,0.325,7,8,-88,5180,googleWifiAP05,1
33704476,13,13.235,0.523,7,8,-92,5180,googleWifiAP05,1
33704765,13,13.235,0.433,7,8,-93,5180,googleWifiAP05,1
33705040,13,13.44,0.347,7,8,-92,5180,googleWifiAP05,1
33705331,13,13.528,0.386,7,8,-93,5180,googleWifiAP05,1
33705618,13,13.235,0.522,7,8,-92,5180,googleWifiAP05,1
33705901,13,13.147,0.492,7,8,-93,5180,googleWifiAP05,1
33706180,13,13.293,0.469,7,8,-92,5180,googleWifiAP05,1
33706464,13,13.528,0.258,7,8,-92,5180,googleWifiAP05,1
33706746,13,14.319,0.227,7,8,-93,5180,googleWifiAP05,1
33707026,13,14.592,0.153,7,8,-86,5180,googleWifiAP05,1
33707302,13,13.889,0.15,7,8,-77,5180,googleWifiAP05,1
33707580,13,14.475,0.484,7,8,-84,5180,googleWifiAP05,1
33707860,13,13.538,0.349,7,8,-80,5180,googleWifiAP05,1
33708143,13,13.616,1.114,7,8,-77,5180,googleWifiAP05,1
33708421,13,14.231,0.114,7,8,-86,5180,googleWifiAP05,1
33708687,13,13.772,1.001,7,8,-83,5180,googleWifiAP05,1
33708966,13,14.006,0.33,7,8,-86,5180,googleWifiAP05,1
33709244,13,13.733,0.414,7,8,-79,5180,googleWifiAP05,1
33709523,13,14.201,0.896,7,8,-75,5180,googleWifiAP05,1
33709801,13,13.811,0.218,7,8,-79,5180,googleWifiAP05,1
33710075,13,13.85,0.298,7,8,-92,5180,googleWifiAP05,1
33710357,13,14.397,0.458,7,8,-84,5180,googleWifiAP05,1
33710635,13,13.733,0.709,7,8,-85,5180,googleWifiAP05,1
33710917,13,13.469,0.174,7,8,-85,5180,googleWifiAP05,1
33711197,13,13.616,0.215,7,8,-85,5180,googleWifiAP05,1
33711477,13,13.674,0.986,7,8,-89,5180,googleWifiAP05,1
33711756,13,13.469,0.292,7,8,-95,5180,googleWifiAP05,1
33712037,13,13.821,0.243,7,8,-94,5180,googleWifiAP05,1
33712315,13,13.938,0.113,7,8,-97,5180,googleWifiAP05,1
33712599,13,13.323,0.384,7,8,-95,5180,googleWifiAP05,1
33712883,13,13.029,0.939,7,8,-95,5180,googleWifiAP05,1
33713161,13,13.733,0.25,7,8,-93,5180,googleWifiAP05,1
33713443,13,13.557,0.366,7,8,-93,5180,googleWifiAP05,1
33713727,13,13.645,0.259,7,8,-94,5180,googleWifiAP05,1
33714014,13,13.498,0.334,7,8,-92,5180,googleWifiAP05,1
33714299,13,13.352,0.302,7,8,-92,5180,googleWifiAP05,1
33714578,13,13.264,0.33,7,8,-94,5180,googleWifiAP05,1
33714854,13,13.323,0.314,7,8,-95,5180,googleWifiAP05,1
33715136,13,12.678,0.868,7,8,-92,5180,googleWifiAP05,1
33715419,13,12.766,0.774,7,8,-92,5180,googleWifiAP05,1
33715703,13,13.206,0.449,7,8,-94,5180,googleWifiAP05,1
33715979,13,13.996,0.462,7,8,-93,5180,googleWifiAP05,1
33716262,13,13.938,0.095,7,8,-93,5180,googleWifiAP05,1
33716539,13,13.674,0.38,7,8,-85,5180,googleWifiAP05,1
33716821,13,13.733,0.559,7,8,-86,5180,googleWifiAP05,1
33717102,13,13.586,0.391,7,8,-93,5180,googleWifiAP05,1
33717386,13,12.942,0.596,7,8,-92,5180,googleWifiAP05,1
33717661,13,12.883,0.605,7,8,-92,5180,googleWifiAP05,1
33717947,13,13.088,0.553,7,8,-92,5180,googleWifiAP05,1
33718241,13,13.176,0.581,7,8,-92,5180,googleWifiAP05,1
33718522,13,13.586,0.271,7,8,-95,5180,googleWifiAP05,1
33718801,13,13.381,0.491,7,8,-94,5180,googleWifiAP05,1
33719081,13,13.147,0.55,7,8,-94,5180,googleWifiAP05,1
33719353,13,13.498,0.41,7,8,-92,5180,googleWifiAP05,1
33719627,13,13.498,0.379,7,8,-93,5180,googleWifiAP05,1
33719911,13,14.055,0.118,7,8,-92,5180,googleWifiAP05,1
33720204,13,13.557,0.183,7,8,-92,5180,googleWifiAP05,1
33720491,13,13.762,0.316,7,8,-91,5180,googleWifiAP05,1
33720784,13,13.577,0.325,7,8,-93,5180,googleWifiAP05,1
33721063,13,13.264,0.473,7,8,-91,5180,googleWifiAP05,1
33721334,13,13.704,0.339,7,8,-91,5180,googleWifiAP05,1
33721616,13,13.616,0.43,7,8,-92,5180,googleWifiAP05,1
33721906,13,13.733,0.336,7,8,-94,5180,googleWifiAP05,1
33722191,13,13.733,0.355,7,8,-93,5180,googleWifiAP05,1
33722464,13,13.85,0.243,7,8,-93,5180,googleWifiAP05,1
33722745,13,13.821,0.192,7,8,-92,5180,googleWifiAP05,1
33723033,13,13.645,0.381,7,8,-91,5180,googleWifiAP05,1
33723316,13,13.821,0.179,7,8,-96,5180,googleWifiAP05,1
33723594,13,13.674,0.275,7,8,-95,5180,googleWifiAP05,1
33723869,13,13.528,0.451,7,8,-92,5180,googleWifiAP05,1
33724142,13,13.206,0.514,7,8,-92,5180,googleWifiAP05,1
33724422,13,13.293,0.512,7,8,-92,5180,googleWifiAP05,1
33724702,13,13.235,0.582,7,8,-94,5180,googleWifiAP05,1
33724991,13,13.674,0.42,7,8,-93,5180,googleWifiAP05,1
33725252,13,13.616,0.396,7,8,-92,5180,googleWifiAP05,1
33725521,13,13.206,0.519,7,8,-91,5180,googleWifiAP05,1
33725806,13,13.206,0.56,7,8,-91,5180,googleWifiAP05,1
33726082,13,13.704,0.343,7,8,-94,5180,googleWifiAP05,1
33726358,13,13.733,0.279,7,8,-93,5180,googleWifiAP05,1
33726628,13,13.264,0.531,7,8,-93,5180,googleWifiAP05,1
33726911,13,13.264,0.471,7,8,-93,5180,googleWifiAP05,1
33727195,13,13.498,0.473,7,8,-94,5180,googleWifiAP05,1
33727479,13,13.674,0.204,7,8,-93,5180,googleWifiAP05,1
33727761,13,13.704,0.271,7,8,-92,5180,googleWifiAP05,1
33728042,13,13.733,0.256,7,8,-92,5180,googleWifiAP05,1
33728325,13,13.733,0.206,7,8,-92,5180,googleWifiAP05,1
33728606,13,13.528,0.402,7,8,-92,5180,googleWifiAP05,1
33728881,13,13.469,0.396,7,8,-93,5180,googleWifiAP05,1
33729162,13,13.645,0.367,7,8,-93,5180,googleWifiAP05,1
33729454,13,13.645,0.417,7,8,-92,5180,googleWifiAP05,1
33729739,13,13.586,0.414,7,8,-92,5180,googleWifiAP05,1
33730019,13,13.586,0.379,7,8,-92,5180,googleWifiAP05,1
33730300,13,13.791,0.318,7,8,-93,5180,googleWifiAP05,1
33730577,13,13.674,0.335,7,8,-93,5180,googleWifiAP05,1
33730865,13,13.762,0.283,7,8,-92,5180,googleWifiAP05,1
33731152,13,13.791,0.283,7,8,-93,5180,googleWifiAP05,1
33731422,13,13.645,0.346,7,8,-92,5180,googleWifiAP05,1
33731692,13,13.616,0.388,7,8,-90,5180,googleWifiAP05,1
33731968,13,13.645,0.305,7,8,-93,5180,googleWifiAP05,1
33732260,13,13.381,0.374,7,8,-92,5180,googleWifiAP05,1
33732539,13,13.498,0.394,7,8,-92,5180,googleWifiAP05,1
33732821,13,13.323,0.408,7,8,-92,5180,googleWifiAP05,1
33733098,13,13.44,0.275,7,8,-92,5180,googleWifiAP05,1
33733377,13,13.557,0.386,7,8,-92,5180,googleWifiAP05,1
33733663,13,13.411,0.441,7,8,-92,5180,googleWifiAP05,1
33733948,13,13.352,0.368,7,8,-94,5180,googleWifiAP05,1
33734227,13,13.616,0.228,7,8,-93,5180,googleWifiAP05,1
33734525,13,13.762,0.312,7,8,-92,5180,googleWifiAP05,1
33734804,13,13.235,0.568,7,8,-93,5180,googleWifiAP05,1
33735082,13,13.235,0.339,7,8,-93,5180,googleWifiAP05,1
33735359,13,13.616,0.348,7,8,-92,5180,googleWifiAP05,1
33735640,13,13.088,0.421,7,8,-93,5180,googleWifiAP05,1
33735902,13,13.586,0.35,7,8,-92,5180,googleWifiAP05,1
33736185,13,13.528,0.325,7,8,-91,5180,googleWifiAP05,1
33736468,13,13.176,0.319,7,8,-92,5180,googleWifiAP05,1
33736749,13,13.323,0.408,7,8,-92,5180,googleWifiAP05,1
33737029,13,13.411,0.444,7,8,-91,5180,googleWifiAP05,1
33737313,13,13.586,0.299,7,8,-91,5180,googleWifiAP05,1
33737603,13,13.118,0.404,7,8,-95,5180,googleWifiAP05,1
33737889,13,13.088,0.432,7,8,-94,5180,googleWifiAP05,1
33738163,13,12.854,0.585,7,8,-92,5180,googleWifiAP05,1
33738439,13,12.971,0.583,7,8,-93,5180,googleWifiAP05,1
33738718,13,12.737,0.727,7,8,-92,5180,googleWifiAP05,1
33738979,13,13.147,0.592,7,8,-94,5180,googleWifiAP05,1
33739237,13,13.235,0.528,7,8,-93,5180,googleWifiAP05,1
33739521,13,13.206,0.599,7,8,-93,5180,googleWifiAP05,1
33739801,13,13.498,0.468,7,8,-90,5180,googleWifiAP05,1
33740078,13,13.235,0.454,7,8,-91,5180,googleWifiAP05,1
33740349,13,13.323,0.389,7,8,-92,5180,googleWifiAP05,1
33740627,13,13.059,0.582,7,8,-92,5180,googleWifiAP05,1
33740900,13,12.854,0.791,7,8,-92,5180,googleWifiAP05,1
33741157,13,12.971,0.664,7,8,-93,5180,googleWifiAP05,1
33741423,13,13.303,0.484,7,8,-93,5180,googleWifiAP05,1
33741707,13,13.411,0.467,7,8,-91,5180,googleWifiAP05,1
33741977,13,12.883,0.737,7,8,-86,5180,googleWifiAP05,1
33742258,13,13.616,0.472,7,8,-92,5180,googleWifiAP05,1
33742516,13,13.44,0.375,7,8,-93,5180,googleWifiAP05,1
33742808,13,13.381,0.43,7,8,-96,5180,googleWifiAP05,1
33743090,13,13.088,0.386,7,8,-94,5180,googleWifiAP05,1
33743363,13,13.528,0.252,7,8,-95,5180,googleWifiAP05,1
33743642,13,13.645,0.191,7,8,-96,5180,googleWifiAP05,1
33743902,13,13.557,0.343,7,8,-94,5180,googleWifiAP05,1
33744187,13,13.411,0.41,7,8,-94,5180,googleWifiAP05,1
33744442,13,13.411,0.464,7,8,-95,5180,googleWifiAP05,1
33744706,13,13.381,0.489,7,8,-93,5180,googleWifiAP05,1
33744986,13,13.499,0.355,7,8,-92,5180,googleWifiAP05,1
33745269,13,12.912,0.498,7,8,-93,5180,googleWifiAP05,1
33745545,13,12.913,0.698,7,8,-91,5180,googleWifiAP05,1
33745815,13,13.381,0.471,7,8,-91,5180,googleWifiAP05,1
33746094,13,13,0.459,7,8,-92,5180,googleWifiAP05,1
33746376,13,13.235,0.444,7,8,-91,5180,googleWifiAP05,1
33746659,13,13.147,0.518,7,8,-92,5180,googleWifiAP05,1
33746943,13,13.088,0.492,7,8,-92,5180,googleWifiAP05,1
33747220,13,13.176,0.54,7,8,-92,5180,googleWifiAP05,1
33747506,13,12.913,0.56,7,8,-92,5180,googleWifiAP05,1
33747787,13,13.059,0.57,7,8,-92,5180,googleWifiAP05,1
33748069,13,12.795,0.598,7,8,-92,5180,googleWifiAP05,1
33748354,13,12.942,0.741,7,8,-92,5180,googleWifiAP05,1
