#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
33001411,9,10.139,1.706,7,8,-90,5180,googleWifiAP05,1
33001660,9,9.983,2.033,7,8,-90,5180,googleWifiAP05,1
33001897,9,10.022,1.836,7,8,-91,5180,googleWifiAP05,1
33002154,9,9.905,2.044,7,8,-91,5180,googleWifiAP05,1
33002411,9,10.022,1.867,7,8,-89,5180,googleWifiAP05,1
33002675,9,10.178,1.804,7,8,-90,5180,googleWifiAP05,1
33002934,9,9.866,1.512,7,8,-89,5180,googleWifiAP05,1
33003205,9,10.217,0.764,7,8,-94,5180,googleWifiAP05,1
33003453,9,9.983,1.092,7,8,-90,5180,googleWifiAP05,1
33003709,9,10.139,1.592,7,8,-91,5180,googleWifiAP05,1
33003992,9,10.1,1.486,7,8,-90,5180,googleWifiAP05,1
33004266,9,10.178,1.645,7,8,-93,5180,googleWifiAP05,1
33004543,9,10.061,1.807,7,8,-91,5180,googleWifiAP05,1
33004808,9,10.1,1.799,7,8,-91,5180,googleWifiAP05,1
33005057,9,9.866,1.948,7,8,-89,5180,googleWifiAP05,1
33005309,9,9.905,1.911,7,8,-91,5180,googleWifiAP05,1
33005583,9,9.944,1.978,7,8,-90,5180,googleWifiAP05,1
33005867,9,10.1,1.798,7,8,-91,5180,googleWifiAP05,1
33006142,9,9.905,1.956,7,8,-91,5180,googleWifiAP05,1
33006421,9,10.178,1.748,7,8,-90,5180,googleWifiAP05,1
33006700,9,10.1,1.813,7,8,-90,5180,googleWifiAP05,1
33006977,9,10.178,1.79,7,8,-90,5180,googleWifiAP05,1
33007240,9,9.905,1.926,7,8,-90,5180,googleWifiAP05,1
33007507,9,9.944,1.936,7,8,-90,5180,googleWifiAP05,1
33007784,9,9.905,1.853,7,8,-89,5180,googleWifiAP05,1
33008069,9,9.905,1.913,7,8,-91,5180,googleWifiAP05,1
33008353,9,9.905,1.939,7,8,-90,5180,googleWifiAP05,1
33008635,9,10.061,1.748,7,8,-90,5180,googleWifiAP05,1
33008912,9,9.983,1.829,7,8,-90,5180,googleWifiAP05,1
33009191,9,9.944,1.965,7,8,-89,5180,googleWifiAP05,1
33009460,9,9.905,1.924,7,8,-91,5180,googleWifiAP05,1
33009728,9,10.061,1.833,7,8,-90,5180,googleWifiAP05,1
33009999,9,10.061,1.822,7,8,-90,5180,googleWifiAP05,1
33010264,9,10.061,1.819,7,8,-90,5180,googleWifiAP05,1
33010546,9,9.866,2.147,7,8,-93,5180,googleWifiAP05,1
33010825,9,10.139,1.781,7,8,-90,5180,googleWifiAP05,1
33011102,9,10.1,1.773,7,8,-89,5180,googleWifiAP05,1
33011373,9,10.178,1.341,7,8,-90,5180,googleWifiAP05,1
33011658,9,9.944,1.302,7,8,-93,5180,googleWifiAP05,1
33011940,9,9.944,1.215,7,8,-85,5180,googleWifiAP05,1
33012220,9,10.217,1.655,7,8,-88,5180,googleWifiAP05,1
33012501,9,10.139,1.65,7,8,-90,5180,googleWifiAP05,1
33012784,9,9.709,1.991,7,8,-91,5180,googleWifiAP05,1
33013059,9,10.061,1.822,7,8,-87,5180,googleWifiAP05,1
33013336,9,9.866,1.655,7,8,-91,5180,googleWifiAP05,1
33013616,9,9.866,1.799,7,8,-90,5180,googleWifiAP05,1
33013899,9,9.866,2.045,7,8,-89,5180,googleWifiAP05,1
33014180,9,10.022,1.88,7,8,-89,5180,googleWifiAP05,1
33014455,9,8.732,2.73,7,8,-84,5180,googleWifiAP05,1
33014727,9,9.827,1.978,7,8,-89,5180,googleWifiAP05,1
33014987,9,10.022,1.727,7,8,-90,5180,googleWifiAP05,1
33015251,9,9.983,1.712,7,8,-91,5180,googleWifiAP05,1
33015522,9,9.983,1.713,7,8,-91,5180,googleWifiAP05,1
33015803,9,9.709,1.833,7,8,-91,5180,googleWifiAP05,1
33016367,9,9.787,1.796,7,8,-91,5180,googleWifiAP05,1
33016647,9,9.866,2.006,7,8,-90,5180,googleWifiAP05,1
33016926,9,9.944,1.905,7,8,-90,5180,googleWifiAP05,1
33017207,9,10.1,1.716,7,8,-91,5180,googleWifiAP05,1
33017477,9,9.866,1.817,7,8,-91,5180,googleWifiAP05,1
33017760,9,9.983,1.769,7,8,-91,5180,googleWifiAP05,1
33018046,9,9.983,1.816,7,8,-91,5180,googleWifiAP05,1
33018304,9,10.1,1.74,7,8,-91,5180,googleWifiAP05,1
33018578,9,9.983,1.872,7,8,-90,5180,googleWifiAP05,1
33018846,9,9.983,1.827,7,8,-91,5180,googleWifiAP05,1
33019114,9,9.905,1.839,7,8,-91,5180,googleWifiAP05,1
33019377,9,9.905,1.81,7,8,-92,5180,googleWifiAP05,1
33019660,9,9.866,1.936,7,8,-91,5180,googleWifiAP05,1
33019938,9,9.905,1.866,7,8,-89,5180,googleWifiAP05,1
33020230,9,9.866,1.915,7,8,-88,5180,googleWifiAP05,1
33020517,9,10.061,1.751,7,8,-89,5180,googleWifiAP05,1
33020794,9,10.061,1.626,7,8,-89,5180,googleWifiAP05,1
33021081,9,10.1,1.272,7,8,-89,5180,googleWifiAP05,1
33021352,9,9.983,1.59,7,8,-89,5180,googleWifiAP05,1
33021635,9,9.827,2.08,7,8,-89,5180,googleWifiAP05,1
33021923,9,9.905,1.929,7,8,-89,5180,googleWifiAP05,1
33022209,9,9.787,1.953,7,8,-88,5180,googleWifiAP05,1
33022503,9,10.022,1.824,7,8,-89,5180,googleWifiAP05,1
33022780,9,9.983,1.856,7,8,-89,5180,googleWifiAP05,1
33023058,9,9.944,1.978,7,8,-89,5180,googleWifiAP05,1
33023345,9,9.866,1.988,7,8,-89,5180,googleWifiAP05,1
33023628,9,9.983,1.901,7,8,-89,5180,googleWifiAP05,1
33023894,9,9.866,1.901,7,8,-90,5180,googleWifiAP05,1
33024145,9,10.022,1.751,7,8,-90,5180,googleWifiAP05,1
33024425,9,9.944,2.244,7,8,-91,5180,googleWifiAP05,1
33024703,9,10.022,1.649,7,8,-91,5180,googleWifiAP05,1
33024982,9,10.061,1.832,7,8,-90,5180,googleWifiAP05,1
33025261,9,9.905,1.62,7,8,-90,5180,googleWifiAP05,1
33025538,9,9.435,1.844,7,8,-85,5180,googleWifiAP05,1
33025816,9,10.256,1.533,7,8,-90,5180,googleWifiAP05,1
33026095,9,9.944,1.877,7,8,-88,5180,googleWifiAP05,1
33026382,9,10.217,1.82,7,8,-89,5180,googleWifiAP05,1
33026663,9,9.944,1.934,7,8,-89,5180,googleWifiAP05,1
33026929,9,10.022,1.722,7,8,-88,5180,googleWifiAP05,1
33027182,9,10.1,1.698,7,8,-89,5180,googleWifiAP05,1
33027437,9,10.335,1.458,7,8,-89,5180,googleWifiAP05,1
33027707,9,10.217,1.37,7,8,-90,5180,googleWifiAP05,1
33027999,9,10.295,1.117,7,8,-91,5180,googleWifiAP05,1
33028275,9,10.334,1.061,7,8,-90,5180,googleWifiAP05,1
33028567,9,10.334,1.686,7,8,-89,5180,googleWifiAP05,1
33028847,9,10.256,1.678,7,8,-89,5180,googleWifiAP05,1
33029122,9,10.256,1.662,7,8,-89,5180,googleWifiAP05,1
33029401,9,10.374,1.535,7,8,-88,5180,googleWifiAP05,1
33029682,9,10.295,1.515,7,8,-89,5180,googleWifiAP05,1
33029963,9,10.452,1.392,7,8,-89,5180,googleWifiAP05,1
33030237,9,10.1,1.363,7,8,-87,5180,googleWifiAP05,1
33030536,9,10.061,1.499,7,8,-88,5180,googleWifiAP05,1
33030820,9,9.905,1.606,7,8,-90,5180,googleWifiAP05,1
33031097,9,9.866,1.67,7,8,-92,5180,googleWifiAP05,1
33031378,9,10.256,1.55,7,8,-89,5180,googleWifiAP05,1
33031654,9,10.295,1.689,7,8,-88,5180,googleWifiAP05,1
33031920,9,10.178,1.617,7,8,-89,5180,googleWifiAP05,1
33032192,9,10.1,1.354,7,8,-89,5180,googleWifiAP05,1
33032473,9,10.1,1.525,7,8,-89,5180,googleWifiAP05,1
33032749,9,10.061,1.863,7,8,-88,5180,googleWifiAP05,1
33033029,9,10.217,1.655,7,8,-87,5180,googleWifiAP05,1
33033303,9,10.295,1.183,7,8,-88,5180,googleWifiAP05,1
33033585,9,10.139,1.392,7,8,-89,5180,googleWifiAP05,1
33033861,9,9.944,1.528,7,8,-89,5180,googleWifiAP05,1
33034133,9,9.866,1.642,7,8,-87,5180,googleWifiAP05,1
33034416,9,10.295,1.49,7,8,-87,5180,googleWifiAP05,1
33034696,9,10.178,1.609,7,8,-89,5180,googleWifiAP05,1
33034957,9,10.129,1.824,7,8,-89,5180,googleWifiAP05,1
33035226,9,10.295,1.674,7,8,-90,5180,googleWifiAP05,1
33035504,9,9.944,1.862,7,8,-90,5180,googleWifiAP05,1
33035782,9,10.1,1.903,7,8,-90,5180,googleWifiAP05,1
33036068,9,10.061,1.933,7,8,-89,5180,googleWifiAP05,1
33036359,9,9.788,2.099,7,8,-88,5180,googleWifiAP05,1
33036639,9,10.1,1.9,7,8,-89,5180,googleWifiAP05,1
33036918,9,10.178,1.748,7,8,-89,5180,googleWifiAP05,1
33037198,9,9.944,1.849,7,8,-90,5180,googleWifiAP05,1
33037478,9,10.022,1.798,7,8,-90,5180,googleWifiAP05,1
33037751,9,10.413,1.615,7,8,-89,5180,googleWifiAP05,1
33038019,9,10.256,1.564,7,8,-89,5180,googleWifiAP05,1
33038299,9,10.071,1.659,7,8,-89,5180,googleWifiAP05,1
33038580,9,10.256,1.664,7,8,-89,5180,googleWifiAP05,1
33038861,9,10.061,1.702,7,8,-89,5180,googleWifiAP05,1
33039138,9,10.1,1.696,7,8,-89,5180,googleWifiAP05,1
33039423,9,10.061,1.702,7,8,-88,5180,googleWifiAP05,1
33039697,9,10.1,1.624,7,8,-89,5180,googleWifiAP05,1
33039974,9,10.178,1.629,7,8,-89,5180,googleWifiAP05,1
33040255,9,10.1,1.657,7,8,-89,5180,googleWifiAP05,1
33040522,9,10.295,1.602,7,8,-89,5180,googleWifiAP05,1
33040803,9,10.217,1.699,7,8,-89,5180,googleWifiAP05,1
33041082,9,10.217,1.683,7,8,-89,5180,googleWifiAP05,1
33041365,9,10.178,1.601,7,8,-89,5180,googleWifiAP05,1
33041642,9,9.983,1.741,7,8,-89,5180,googleWifiAP05,1
33042201,9,10.061,1.465,7,8,-90,5180,googleWifiAP05,1
