#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
10173651,2,2.014,1.032,7,8,-67,5180,GoogleWiFi_AP03,1
10174025,2,2.834,0.359,7,8,-65,5180,GoogleWiFi_AP03,1
10174422,2,2.541,0.39,7,8,-68,5180,GoogleWiFi_AP03,1
10174832,2,2.952,0.186,7,8,-68,5180,GoogleWiFi_AP03,1
10175243,2,2.717,0.261,7,8,-69,5180,GoogleWiFi_AP03,1
10175655,2,3.225,0.33,7,8,-69,5180,GoogleWiFi_AP03,1
10176063,2,3.147,0.34,7,8,-69,5180,GoogleWiFi_AP03,1
10176472,2,3.108,0.063,7,8,-69,5180,GoogleWiFi_AP03,1
10176857,2,2.893,0.175,7,8,-68,5180,GoogleWiFi_AP03,1
10177240,2,2.834,0.484,7,8,-69,5180,GoogleWiFi_AP03,1
10177649,2,2.991,0.59,7,8,-70,5180,GoogleWiFi_AP03,1
10178059,2,3.147,0.657,7,8,-72,5180,GoogleWiFi_AP03,1
10178476,2,3.03,0.724,7,8,-73,5180,GoogleWiFi_AP03,1
10178884,2,3.186,0.656,7,8,-73,5180,GoogleWiFi_AP03,1
10179289,2,2.952,0.879,7,8,-72,5180,GoogleWiFi_AP03,1
10179690,2,2.424,0.339,7,8,-72,5180,GoogleWiFi_AP03,1
10180093,2,2.014,0.56,7,8,-71,5180,GoogleWiFi_AP03,1
10180488,2,2.043,0.506,7,8,-70,5180,GoogleWiFi_AP03,1
10180875,2,2.102,0.484,7,8,-69,5180,GoogleWiFi_AP03,1
10181282,2,2.102,0.527,7,8,-70,5180,GoogleWiFi_AP03,1
10181666,2,3.186,0.863,7,8,-69,5180,GoogleWiFi_AP03,1
10182069,2,3.225,0.662,7,8,-69,5180,GoogleWiFi_AP03,1
10182478,2,3.264,1.486,7,8,-77,5180,GoogleWiFi_AP03,1
10182899,2,3.538,0.701,7,8,-70,5180,GoogleWiFi_AP03,1
10183313,2,3.381,0.261,7,8,-78,5180,GoogleWiFi_AP03,1
10183720,2,3.811,0.963,7,8,-76,5180,GoogleWiFi_AP03,1
10184106,2,3.616,0.896,7,8,-74,5180,GoogleWiFi_AP03,1
10184517,2,3.186,0.846,7,8,-73,5180,GoogleWiFi_AP03,1
10184925,2,3.381,0.405,7,8,-76,5180,GoogleWiFi_AP03,1
10185345,2,3.303,0.586,7,8,-75,5180,GoogleWiFi_AP03,1
10185766,2,3.499,0.827,7,8,-74,5180,GoogleWiFi_AP03,1
