#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
13878954,12,12.795,0.088,7,8,-76,5180,GoogleWiFi_AP03,1
13879331,12,13.03,0.266,7,8,-73,5180,GoogleWiFi_AP03,1
13879733,12,12.091,0.917,7,8,-72,5180,GoogleWiFi_AP03,1
13880142,12,13.108,0.49,7,8,-68,5180,GoogleWiFi_AP03,1
13880551,12,12.991,0.361,7,8,-70,5180,GoogleWiFi_AP03,1
13880948,12,12.678,0.081,7,8,-75,5180,GoogleWiFi_AP03,1
13881355,12,12.913,0.113,7,8,-74,5180,GoogleWiFi_AP03,1
13881772,12,13.186,0.066,7,8,-77,5180,GoogleWiFi_AP03,1
13882175,12,12.62,0.388,7,8,-78,5180,GoogleWiFi_AP03,1
13882551,12,13.459,0.366,7,8,-78,5180,GoogleWiFi_AP03,1
13882950,12,13.42,0.358,7,8,-80,5180,GoogleWiFi_AP03,1
13883349,12,13.381,0.528,7,8,-80,5180,GoogleWiFi_AP03,1
13883755,12,12.883,0.22,7,8,-79,5180,GoogleWiFi_AP03,1
13884164,12,12.883,0.249,7,8,-80,5180,GoogleWiFi_AP03,1
13884569,12,12.971,0.395,7,8,-80,5180,GoogleWiFi_AP03,1
13884971,12,12.034,0.747,7,8,-79,5180,GoogleWiFi_AP03,1
13885379,12,12.913,0.542,7,8,-79,5180,GoogleWiFi_AP03,1
13885788,12,16.311,0.231,7,8,-84,5180,GoogleWiFi_AP03,1
13886204,12,13.694,0.277,7,8,-82,5180,GoogleWiFi_AP03,1
13886606,12,13.42,0.932,7,8,-83,5180,GoogleWiFi_AP03,1
13887012,12,13.459,0.686,7,8,-83,5180,GoogleWiFi_AP03,1
13887427,12,13.655,0.423,7,8,-84,5180,GoogleWiFi_AP03,1
13887832,12,13.303,0.709,7,8,-83,5180,GoogleWiFi_AP03,1
13888232,12,13.616,0.318,7,8,-78,5180,GoogleWiFi_AP03,1
13888617,12,13.772,0.144,7,8,-86,5180,GoogleWiFi_AP03,1
13889015,12,13.772,0.214,7,8,-87,5180,GoogleWiFi_AP03,1
13889428,12,13.616,0.271,7,8,-87,5180,GoogleWiFi_AP03,1
13889860,12,13.381,0.598,7,8,-85,5180,GoogleWiFi_AP03,1
13890271,12,13.264,0.639,7,8,-84,5180,GoogleWiFi_AP03,1
13890679,12,13.303,0.696,7,8,-84,5180,GoogleWiFi_AP03,1
13891085,12,13.498,0.541,7,8,-85,5180,GoogleWiFi_AP03,1
13891501,12,13.225,0.697,7,8,-84,5180,GoogleWiFi_AP03,1
13891909,12,13.459,0.354,7,8,-86,5180,GoogleWiFi_AP03,1
13892317,12,13.498,0.467,7,8,-86,5180,GoogleWiFi_AP03,1
13892726,12,13.772,0.329,7,8,-85,5180,GoogleWiFi_AP03,1
13893139,12,13.459,0.496,7,8,-85,5180,GoogleWiFi_AP03,1
13893541,12,13.811,0.295,7,8,-84,5180,GoogleWiFi_AP03,1
13893944,12,13.538,0.539,7,8,-83,5180,GoogleWiFi_AP03,1
13894350,12,13.577,0.475,7,8,-84,5180,GoogleWiFi_AP03,1
13894762,12,13.42,0.652,7,8,-83,5180,GoogleWiFi_AP03,1
13895174,12,13.577,1.485,7,8,-85,5180,GoogleWiFi_AP03,1
13895570,12,13.459,1.294,7,8,-86,5180,GoogleWiFi_AP03,1
13895984,12,13.381,0.472,7,8,-88,5180,GoogleWiFi_AP03,1
13896391,12,13.186,0.539,7,8,-87,5180,GoogleWiFi_AP03,1
13896805,12,13.42,0.304,7,8,-88,5180,GoogleWiFi_AP03,1
13897212,12,13.264,0.315,7,8,-88,5180,GoogleWiFi_AP03,1
13897608,12,13.186,0.384,7,8,-88,5180,GoogleWiFi_AP03,1
13898019,12,13.381,0.315,7,8,-88,5180,GoogleWiFi_AP03,1
13898436,12,13.225,0.546,7,8,-87,5180,GoogleWiFi_AP03,1
13898854,12,13.108,0.521,7,8,-87,5180,GoogleWiFi_AP03,1
13899262,12,13.264,0.428,7,8,-87,5180,GoogleWiFi_AP03,1
13899669,12,13.499,0.196,7,8,-87,5180,GoogleWiFi_AP03,1
13900078,12,13.381,0.384,7,8,-85,5180,GoogleWiFi_AP03,1
13900490,12,13.264,0.767,7,8,-84,5180,GoogleWiFi_AP03,1
13900903,12,13.577,0.498,7,8,-84,5180,GoogleWiFi_AP03,1
13901315,12,13.264,0.66,7,8,-84,5180,GoogleWiFi_AP03,1
13901718,12,13.459,0.631,7,8,-83,5180,GoogleWiFi_AP03,1
13902109,12,13.342,1.579,7,8,-82,5180,GoogleWiFi_AP03,1
13902506,12,13.42,0.472,7,8,-83,5180,GoogleWiFi_AP03,1
13902921,12,13.498,0.388,7,8,-83,5180,GoogleWiFi_AP03,1
13903329,12,13.42,0.424,7,8,-83,5180,GoogleWiFi_AP03,1
13903743,12,13.303,0.58,7,8,-84,5180,GoogleWiFi_AP03,1
13904140,12,13.498,0.333,7,8,-85,5180,GoogleWiFi_AP03,1
13904551,12,13.42,0.541,7,8,-84,5180,GoogleWiFi_AP03,1
13904960,12,13.225,0.618,7,8,-84,5180,GoogleWiFi_AP03,1
13905369,12,13.538,0.277,7,8,-84,5180,GoogleWiFi_AP03,1
13905778,12,13.498,0.379,7,8,-85,5180,GoogleWiFi_AP03,1
13906167,12,13.537,0.281,7,8,-85,5180,GoogleWiFi_AP03,1
13906566,12,14.465,1.313,7,8,-77,5180,GoogleWiFi_AP03,1
13906974,12,13.577,0.353,7,8,-85,5180,GoogleWiFi_AP03,1
13907361,12,13.498,0.507,7,8,-85,5180,GoogleWiFi_AP03,1
13907770,12,13.459,0.624,7,8,-84,5180,GoogleWiFi_AP03,1
13908182,12,13.459,0.729,7,8,-85,5180,GoogleWiFi_AP03,1
13908604,12,13.498,0.584,7,8,-85,5180,GoogleWiFi_AP03,1
13909013,12,13.538,1.149,7,8,-84,5180,GoogleWiFi_AP03,1
13909429,12,13.263,0.862,7,8,-79,5180,GoogleWiFi_AP03,1
13909844,12,13.499,0.581,7,8,-84,5180,GoogleWiFi_AP03,1
13910241,12,13.577,0.424,7,8,-83,5180,GoogleWiFi_AP03,1
13910629,12,13.616,0.28,7,8,-86,5180,GoogleWiFi_AP03,1
13911019,12,13.342,0.393,7,8,-85,5180,GoogleWiFi_AP03,1
13911412,12,13.03,0.574,7,8,-85,5180,GoogleWiFi_AP03,1
13911837,12,13.381,0.529,7,8,-85,5180,GoogleWiFi_AP03,1
13912228,12,13.459,0.391,7,8,-85,5180,GoogleWiFi_AP03,1
13912646,12,13.381,0.255,7,8,-85,5180,GoogleWiFi_AP03,1
13913117,12,12.482,1.009,7,8,-77,5180,GoogleWiFi_AP03,1
13913566,12,13.186,0.512,7,8,-85,5180,GoogleWiFi_AP03,1
13914011,12,13.342,0.464,7,8,-85,5180,GoogleWiFi_AP03,1
13914398,12,13.459,0.27,7,8,-85,5180,GoogleWiFi_AP03,1
13914789,12,13.42,0.448,7,8,-85,5180,GoogleWiFi_AP03,1
13915181,12,13.381,0.451,7,8,-86,5180,GoogleWiFi_AP03,1
13915572,12,13.186,0.543,7,8,-80,5180,GoogleWiFi_AP03,1
13915982,12,13.458,0.936,7,8,-77,5180,GoogleWiFi_AP03,1
