#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
14042450,13,14.67,0.313,7,8,-84,5180,GoogleWiFi_AP03,1
14042830,13,13.459,0.971,7,8,-82,5180,GoogleWiFi_AP03,1
14043295,13,14.905,0.565,7,8,-83,5180,GoogleWiFi_AP03,1
14043680,13,15.022,0.233,7,8,-82,5180,GoogleWiFi_AP03,1
14044080,13,15.022,0.198,7,8,-81,5180,GoogleWiFi_AP03,1
14044491,13,15.022,0.082,7,8,-79,5180,GoogleWiFi_AP03,1
14044908,13,14.7,0.453,7,8,-83,5180,GoogleWiFi_AP03,1
14045322,13,14.611,0.759,7,8,-85,5180,GoogleWiFi_AP03,1
14045709,13,15.374,0.237,7,8,-88,5180,GoogleWiFi_AP03,1
14046086,13,15.081,0.211,7,8,-83,5180,GoogleWiFi_AP03,1
14046494,13,15.403,0.092,7,8,-84,5180,GoogleWiFi_AP03,1
14046902,13,15.461,0.048,7,8,-86,5180,GoogleWiFi_AP03,1
14047311,13,15.227,0.21,7,8,-86,5180,GoogleWiFi_AP03,1
14047720,13,14.817,0.299,7,8,-84,5180,GoogleWiFi_AP03,1
14048135,13,14.788,0.171,7,8,-80,5180,GoogleWiFi_AP03,1
14048531,13,14.788,0.132,7,8,-79,5180,GoogleWiFi_AP03,1
14048923,13,14.67,0.117,7,8,-79,5180,GoogleWiFi_AP03,1
14049328,13,14.983,0.12,7,8,-79,5180,GoogleWiFi_AP03,1
14049739,13,14.944,0.12,7,8,-79,5180,GoogleWiFi_AP03,1
14050150,13,14.963,0.079,7,8,-81,5180,GoogleWiFi_AP03,1
14050552,13,15.022,0.256,7,8,-86,5180,GoogleWiFi_AP03,1
14050964,13,15.491,0.103,7,8,-86,5180,GoogleWiFi_AP03,1
14051373,13,15.168,0.154,7,8,-87,5180,GoogleWiFi_AP03,1
14051789,13,15.022,0.274,7,8,-87,5180,GoogleWiFi_AP03,1
14052203,13,15.315,0.129,7,8,-84,5180,GoogleWiFi_AP03,1
14052607,13,15.256,0.122,7,8,-83,5180,GoogleWiFi_AP03,1
14053011,13,15.217,0.107,7,8,-83,5180,GoogleWiFi_AP03,1
14053419,13,15.256,0.135,7,8,-84,5180,GoogleWiFi_AP03,1
14053829,13,15.227,0.128,7,8,-83,5180,GoogleWiFi_AP03,1
14054231,13,15.256,0.099,7,8,-85,5180,GoogleWiFi_AP03,1
14054632,13,15.021,0.892,7,8,-77,5180,GoogleWiFi_AP03,1
14055027,13,15.461,0.081,7,8,-84,5180,GoogleWiFi_AP03,1
14055439,13,15.315,0.117,7,8,-85,5180,GoogleWiFi_AP03,1
14055827,13,15.061,0.217,7,8,-84,5180,GoogleWiFi_AP03,1
14056235,13,14.631,0.213,7,8,-80,5180,GoogleWiFi_AP03,1
14056649,13,15.256,0.12,7,8,-81,5180,GoogleWiFi_AP03,1
14057064,13,15.022,0.235,7,8,-79,5180,GoogleWiFi_AP03,1
14057470,13,15.1,0.097,7,8,-82,5180,GoogleWiFi_AP03,1
14057880,13,14.748,0.153,7,8,-85,5180,GoogleWiFi_AP03,1
14058295,13,14.7,0.333,7,8,-83,5180,GoogleWiFi_AP03,1
14058703,13,14.514,0.173,7,8,-85,5180,GoogleWiFi_AP03,1
14059107,13,14.553,1.451,7,8,-79,5180,GoogleWiFi_AP03,1
14059517,13,13.85,0.628,7,8,-80,5180,GoogleWiFi_AP03,1
14059927,13,14.67,0.128,7,8,-80,5180,GoogleWiFi_AP03,1
14060337,13,14.67,0.106,7,8,-80,5180,GoogleWiFi_AP03,1
