#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
13717155,11,11.858,0.541,7,8,-90,5180,GoogleWiFi_AP03,1
13717531,11,11.741,0.846,7,8,-85,5180,GoogleWiFi_AP03,1
13717933,11,11.037,0.25,7,8,-85,5180,GoogleWiFi_AP03,1
13718341,11,11.682,1.138,7,8,-85,5180,GoogleWiFi_AP03,1
13718747,11,11.038,0.988,7,8,-84,5180,GoogleWiFi_AP03,1
13719150,11,11.418,1.382,7,8,-82,5180,GoogleWiFi_AP03,1
13719559,11,11.155,1.663,7,8,-84,5180,GoogleWiFi_AP03,1
13719957,11,11.272,1.433,7,8,-87,5180,GoogleWiFi_AP03,1
13720348,11,11.477,1.285,7,8,-86,5180,GoogleWiFi_AP03,1
13720731,11,11.389,0.788,7,8,-85,5180,GoogleWiFi_AP03,1
13721126,11,11.623,0.757,7,8,-84,5180,GoogleWiFi_AP03,1
13721538,11,11.741,0.455,7,8,-87,5180,GoogleWiFi_AP03,1
13721917,11,11.565,0.712,7,8,-83,5180,GoogleWiFi_AP03,1
13722322,11,11.946,0.81,7,8,-83,5180,GoogleWiFi_AP03,1
13722726,11,11.565,0.925,7,8,-81,5180,GoogleWiFi_AP03,1
13723139,11,11.477,1.023,7,8,-82,5180,GoogleWiFi_AP03,1
13723530,11,11.506,0.873,7,8,-84,5180,GoogleWiFi_AP03,1
13723951,11,11.155,1.05,7,8,-82,5180,GoogleWiFi_AP03,1
13724361,11,11.125,1.452,7,8,-83,5180,GoogleWiFi_AP03,1
13724771,11,11.155,1.22,7,8,-85,5180,GoogleWiFi_AP03,1
13725181,11,11.477,1.005,7,8,-83,5180,GoogleWiFi_AP03,1
13725589,11,12.502,0.202,7,8,-82,5180,GoogleWiFi_AP03,1
13726002,11,12.151,0.499,7,8,-83,5180,GoogleWiFi_AP03,1
13726414,11,12.239,0.376,7,8,-83,5180,GoogleWiFi_AP03,1
13726815,11,11.975,0.621,7,8,-82,5180,GoogleWiFi_AP03,1
13727202,11,12.209,0.355,7,8,-83,5180,GoogleWiFi_AP03,1
13727597,11,12.18,0.501,7,8,-84,5180,GoogleWiFi_AP03,1
13728012,11,11.741,0.836,7,8,-84,5180,GoogleWiFi_AP03,1
13728425,11,11.799,0.786,7,8,-84,5180,GoogleWiFi_AP03,1
13728836,11,11.682,0.786,7,8,-84,5180,GoogleWiFi_AP03,1
13729249,11,11.829,0.771,7,8,-84,5180,GoogleWiFi_AP03,1
13729664,11,11.975,0.739,7,8,-84,5180,GoogleWiFi_AP03,1
13730078,11,12.122,0.691,7,8,-85,5180,GoogleWiFi_AP03,1
13730490,11,12.121,0.688,7,8,-85,5180,GoogleWiFi_AP03,1
13730890,11,12.092,0.622,7,8,-85,5180,GoogleWiFi_AP03,1
13731304,11,11.916,0.785,7,8,-84,5180,GoogleWiFi_AP03,1
13731717,11,12.239,0.327,7,8,-84,5180,GoogleWiFi_AP03,1
13732134,11,12.004,0.535,7,8,-84,5180,GoogleWiFi_AP03,1
13732554,11,11.829,0.681,7,8,-84,5180,GoogleWiFi_AP03,1
13732965,11,11.799,0.668,7,8,-84,5180,GoogleWiFi_AP03,1
13733382,11,11.799,0.785,7,8,-83,5180,GoogleWiFi_AP03,1
13733787,11,12.034,0.501,7,8,-83,5180,GoogleWiFi_AP03,1
13734201,11,11.829,0.714,7,8,-83,5180,GoogleWiFi_AP03,1
13734616,11,12.122,0.541,7,8,-83,5180,GoogleWiFi_AP03,1
13735025,11,12.004,0.61,7,8,-84,5180,GoogleWiFi_AP03,1
13735442,11,12.209,0.49,7,8,-84,5180,GoogleWiFi_AP03,1
13735845,11,12.268,0.411,7,8,-83,5180,GoogleWiFi_AP03,1
13736255,11,12.151,0.478,7,8,-84,5180,GoogleWiFi_AP03,1
13736672,11,12.239,0.519,7,8,-84,5180,GoogleWiFi_AP03,1
13737071,11,12.063,0.716,7,8,-84,5180,GoogleWiFi_AP03,1
13737477,11,11.916,0.768,7,8,-84,5180,GoogleWiFi_AP03,1
13737889,11,12.034,0.654,7,8,-84,5180,GoogleWiFi_AP03,1
13738281,11,11.77,0.825,7,8,-85,5180,GoogleWiFi_AP03,1
13738702,11,12.268,0.457,7,8,-85,5180,GoogleWiFi_AP03,1
13739117,11,12.18,0.602,7,8,-84,5180,GoogleWiFi_AP03,1
13739533,11,12.121,0.653,7,8,-84,5180,GoogleWiFi_AP03,1
13739932,11,12.004,0.67,7,8,-83,5180,GoogleWiFi_AP03,1
13740342,11,12.034,0.672,7,8,-83,5180,GoogleWiFi_AP03,1
13740750,11,11.858,0.817,7,8,-83,5180,GoogleWiFi_AP03,1
13741156,11,11.975,0.72,7,8,-84,5180,GoogleWiFi_AP03,1
13741568,11,11.741,0.891,7,8,-85,5180,GoogleWiFi_AP03,1
13741955,11,11.829,0.752,7,8,-85,5180,GoogleWiFi_AP03,1
13742367,11,11.975,0.776,7,8,-85,5180,GoogleWiFi_AP03,1
13742780,11,12.121,0.647,7,8,-85,5180,GoogleWiFi_AP03,1
13743188,11,12.18,0.526,7,8,-85,5180,GoogleWiFi_AP03,1
13743599,11,12.209,0.501,7,8,-83,5180,GoogleWiFi_AP03,1
13744002,11,11.975,0.681,7,8,-84,5180,GoogleWiFi_AP03,1
13744417,11,11.916,0.765,7,8,-84,5180,GoogleWiFi_AP03,1
13744842,11,11.829,0.757,7,8,-84,5180,GoogleWiFi_AP03,1
13745252,11,11.858,0.802,7,8,-84,5180,GoogleWiFi_AP03,1
13745657,11,12.063,0.62,7,8,-84,5180,GoogleWiFi_AP03,1
13746057,11,11.916,0.69,7,8,-84,5180,GoogleWiFi_AP03,1
13746465,11,12.004,0.59,7,8,-84,5180,GoogleWiFi_AP03,1
13746873,11,11.829,0.773,7,8,-84,5180,GoogleWiFi_AP03,1
13747288,11,11.916,0.651,7,8,-85,5180,GoogleWiFi_AP03,1
13747708,11,11.858,0.68,7,8,-84,5180,GoogleWiFi_AP03,1
13748124,11,11.799,0.638,7,8,-84,5180,GoogleWiFi_AP03,1
13748535,11,10.861,1.621,7,8,-78,5180,GoogleWiFi_AP03,1
13748946,11,11.799,0.751,7,8,-84,5180,GoogleWiFi_AP03,1
13749362,11,11.916,0.639,7,8,-84,5180,GoogleWiFi_AP03,1
13749771,11,11.741,0.757,7,8,-84,5180,GoogleWiFi_AP03,1
13750185,11,11.887,0.898,7,8,-85,5180,GoogleWiFi_AP03,1
13750583,11,14.749,0.565,7,8,-90,5180,GoogleWiFi_AP03,1
13750985,11,11.799,0.752,7,8,-88,5180,GoogleWiFi_AP03,1
13751361,11,12.532,0.456,7,8,-87,5180,GoogleWiFi_AP03,1
13751737,11,11.711,0.492,7,8,-91,5180,GoogleWiFi_AP03,1
13752139,11,11.36,0.793,7,8,-89,5180,GoogleWiFi_AP03,1
13752550,11,9.191,3.471,7,8,-81,5180,GoogleWiFi_AP03,1
13752944,11,11.887,0.332,7,8,-90,5180,GoogleWiFi_AP03,1
13753333,11,12.21,0.626,7,8,-86,5180,GoogleWiFi_AP03,1
13753709,11,12.62,0.565,7,8,-87,5180,GoogleWiFi_AP03,1
13754106,11,12.239,0.474,7,8,-84,5180,GoogleWiFi_AP03,1
13754520,11,12.356,0.274,7,8,-83,5180,GoogleWiFi_AP03,1
13754931,11,12.356,0.358,7,8,-81,5180,GoogleWiFi_AP03,1
13755345,11,12.327,0.475,7,8,-83,5180,GoogleWiFi_AP03,1
13755740,11,11.829,0.85,7,8,-84,5180,GoogleWiFi_AP03,1
13756147,11,12.034,0.729,7,8,-84,5180,GoogleWiFi_AP03,1
13756543,11,12.297,0.411,7,8,-76,5180,GoogleWiFi_AP03,1
13756953,11,12.151,0.612,7,8,-76,5180,GoogleWiFi_AP03,1
13757369,11,12.472,0.639,7,8,-74,5180,GoogleWiFi_AP03,1
13757778,11,12.297,0.535,7,8,-83,5180,GoogleWiFi_AP03,1
13758191,11,12.239,0.518,7,8,-83,5180,GoogleWiFi_AP03,1
13758599,11,12.034,0.669,7,8,-83,5180,GoogleWiFi_AP03,1
13759008,11,11.945,1.143,7,8,-74,5180,GoogleWiFi_AP03,1
13759416,11,12.121,0.617,7,8,-74,5180,GoogleWiFi_AP03,1
13759821,11,11.769,0.899,7,8,-74,5180,GoogleWiFi_AP03,1
13760234,11,11.681,1.247,7,8,-75,5180,GoogleWiFi_AP03,1
13760634,11,12.151,0.595,7,8,-83,5180,GoogleWiFi_AP03,1
13761043,11,12.151,0.616,7,8,-82,5180,GoogleWiFi_AP03,1
13761448,11,12.18,0.589,7,8,-81,5180,GoogleWiFi_AP03,1
13761852,11,12.209,0.605,7,8,-82,5180,GoogleWiFi_AP03,1
13762263,11,12.356,0.396,7,8,-81,5180,GoogleWiFi_AP03,1
13762675,11,12.151,0.631,7,8,-82,5180,GoogleWiFi_AP03,1
13763068,11,12.034,0.751,7,8,-83,5180,GoogleWiFi_AP03,1
13763502,11,11.652,1.095,7,8,-77,5180,GoogleWiFi_AP03,1
13763915,11,12.151,0.634,7,8,-83,5180,GoogleWiFi_AP03,1
13764326,11,12.209,0.588,7,8,-77,5180,GoogleWiFi_AP03,1
13764729,11,12.239,0.624,7,8,-77,5180,GoogleWiFi_AP03,1
13765139,11,12.297,0.527,7,8,-83,5180,GoogleWiFi_AP03,1
13765550,11,12.18,0.62,7,8,-83,5180,GoogleWiFi_AP03,1
13765961,11,12.151,0.673,7,8,-83,5180,GoogleWiFi_AP03,1
13766370,11,12.239,0.647,7,8,-83,5180,GoogleWiFi_AP03,1
13766779,11,12.151,0.631,7,8,-83,5180,GoogleWiFi_AP03,1
13767194,11,12.121,0.649,7,8,-84,5180,GoogleWiFi_AP03,1
13767598,11,11.975,0.738,7,8,-84,5180,GoogleWiFi_AP03,1
13768007,11,12.034,0.69,7,8,-84,5180,GoogleWiFi_AP03,1
13768414,11,12.121,0.652,7,8,-83,5180,GoogleWiFi_AP03,1
13768811,11,12.327,0.587,7,8,-83,5180,GoogleWiFi_AP03,1
13769224,11,12.151,0.61,7,8,-82,5180,GoogleWiFi_AP03,1
13769629,11,12.063,0.737,7,8,-83,5180,GoogleWiFi_AP03,1
13770032,11,12.034,0.708,7,8,-83,5180,GoogleWiFi_AP03,1
13770441,11,11.916,0.73,7,8,-83,5180,GoogleWiFi_AP03,1
13770874,11,12.063,0.578,7,8,-83,5180,GoogleWiFi_AP03,1
13771283,11,11.975,0.643,7,8,-84,5180,GoogleWiFi_AP03,1
13771693,11,12.18,0.593,7,8,-83,5180,GoogleWiFi_AP03,1
13772105,11,12.209,0.529,7,8,-83,5180,GoogleWiFi_AP03,1
13772514,11,12.268,0.552,7,8,-83,5180,GoogleWiFi_AP03,1
13772928,11,12.034,0.771,7,8,-77,5180,GoogleWiFi_AP03,1
13773335,11,12.151,0.631,7,8,-83,5180,GoogleWiFi_AP03,1
13773742,11,12.121,0.676,7,8,-83,5180,GoogleWiFi_AP03,1
13774131,11,11.858,0.777,7,8,-83,5180,GoogleWiFi_AP03,1
13774542,11,11.858,0.837,7,8,-83,5180,GoogleWiFi_AP03,1
13774952,11,11.975,0.796,7,8,-83,5180,GoogleWiFi_AP03,1
13775365,11,12.151,0.646,7,8,-83,5180,GoogleWiFi_AP03,1
13775784,11,12.268,0.5,7,8,-82,5180,GoogleWiFi_AP03,1
13776188,11,12.209,0.562,7,8,-83,5180,GoogleWiFi_AP03,1
13776599,11,12.239,0.964,7,8,-77,5180,GoogleWiFi_AP03,1
13777010,11,12.092,0.698,7,8,-83,5180,GoogleWiFi_AP03,1
13777422,11,11.946,0.755,7,8,-84,5180,GoogleWiFi_AP03,1
13777834,11,11.799,0.825,7,8,-83,5180,GoogleWiFi_AP03,1
13778246,11,11.887,0.877,7,8,-84,5180,GoogleWiFi_AP03,1
13778660,11,12.063,0.715,7,8,-83,5180,GoogleWiFi_AP03,1
13779072,11,12.034,0.785,7,8,-83,5180,GoogleWiFi_AP03,1
13779486,11,12.18,1.408,7,8,-77,5180,GoogleWiFi_AP03,1
13779891,11,11.974,1.138,7,8,-74,5180,GoogleWiFi_AP03,1
13780304,11,11.828,0.935,7,8,-74,5180,GoogleWiFi_AP03,1
13780719,11,12.121,0.574,7,8,-83,5180,GoogleWiFi_AP03,1
13781117,11,12.092,0.721,7,8,-83,5180,GoogleWiFi_AP03,1
13781531,11,11.887,0.997,7,8,-77,5180,GoogleWiFi_AP03,1
13781915,11,12.063,0.696,7,8,-83,5180,GoogleWiFi_AP03,1
13782328,11,11.975,0.72,7,8,-83,5180,GoogleWiFi_AP03,1
13782746,11,12.063,0.731,7,8,-83,5180,GoogleWiFi_AP03,1
13783165,11,12.239,0.53,7,8,-83,5180,GoogleWiFi_AP03,1
13783573,11,11.975,0.796,7,8,-83,5180,GoogleWiFi_AP03,1
13783968,11,12.004,0.746,7,8,-84,5180,GoogleWiFi_AP03,1
13784376,11,11.887,0.78,7,8,-84,5180,GoogleWiFi_AP03,1
13784784,11,12.121,0.726,7,8,-77,5180,GoogleWiFi_AP03,1
13785195,11,11.799,0.881,7,8,-84,5180,GoogleWiFi_AP03,1
13785607,11,12.004,0.652,7,8,-84,5180,GoogleWiFi_AP03,1
13785997,11,12.034,0.765,7,8,-83,5180,GoogleWiFi_AP03,1
13786395,11,12.209,0.568,7,8,-83,5180,GoogleWiFi_AP03,1
13786810,11,12.121,0.664,7,8,-84,5180,GoogleWiFi_AP03,1
13787202,11,12.092,0.663,7,8,-84,5180,GoogleWiFi_AP03,1
13787614,11,12.063,0.641,7,8,-84,5180,GoogleWiFi_AP03,1
13788019,11,11.916,0.719,7,8,-84,5180,GoogleWiFi_AP03,1
13788427,11,11.887,0.838,7,8,-83,5180,GoogleWiFi_AP03,1
13788834,11,12.151,0.599,7,8,-82,5180,GoogleWiFi_AP03,1
13789247,11,12.327,0.427,7,8,-82,5180,GoogleWiFi_AP03,1
13789660,11,11.917,0.768,7,8,-84,5180,GoogleWiFi_AP03,1
13790053,11,11.916,0.785,7,8,-84,5180,GoogleWiFi_AP03,1
13790465,11,11.711,0.907,7,8,-84,5180,GoogleWiFi_AP03,1
13790874,11,11.623,0.931,7,8,-84,5180,GoogleWiFi_AP03,1
13791276,11,11.682,0.94,7,8,-84,5180,GoogleWiFi_AP03,1
13791677,11,12.239,0.597,7,8,-84,5180,GoogleWiFi_AP03,1
13792089,11,12.063,0.753,7,8,-84,5180,GoogleWiFi_AP03,1
13792480,11,12.004,0.784,7,8,-84,5180,GoogleWiFi_AP03,1
13792888,11,12.034,0.714,7,8,-84,5180,GoogleWiFi_AP03,1
13793292,11,11.975,0.805,7,8,-84,5180,GoogleWiFi_AP03,1
13793701,11,11.77,0.938,7,8,-84,5180,GoogleWiFi_AP03,1
13794111,11,12.092,0.645,7,8,-83,5180,GoogleWiFi_AP03,1
13794521,11,12.356,0.482,7,8,-82,5180,GoogleWiFi_AP03,1
13794934,11,12.561,0.163,7,8,-82,5180,GoogleWiFi_AP03,1
13795353,11,12.18,0.621,7,8,-75,5180,GoogleWiFi_AP03,1
13795763,11,12.502,0.177,7,8,-75,5180,GoogleWiFi_AP03,1
13796174,11,12.326,0.367,7,8,-74,5180,GoogleWiFi_AP03,1
13796584,11,12.355,0.877,7,8,-72,5180,GoogleWiFi_AP03,1
13796990,11,12.414,0.258,7,8,-81,5180,GoogleWiFi_AP03,1
13797404,11,12.766,0.219,7,8,-81,5180,GoogleWiFi_AP03,1
13797811,11,12.179,0.676,7,8,-72,5180,GoogleWiFi_AP03,1
13798221,11,12.297,0.598,7,8,-73,5180,GoogleWiFi_AP03,1
13798632,11,12.355,1.054,7,8,-74,5180,GoogleWiFi_AP03,1
13799037,11,12.327,0.623,7,8,-82,5180,GoogleWiFi_AP03,1
13799451,11,12.297,0.598,7,8,-82,5180,GoogleWiFi_AP03,1
13799860,11,12.239,0.568,7,8,-82,5180,GoogleWiFi_AP03,1
13800262,11,12.385,0.471,7,8,-82,5180,GoogleWiFi_AP03,1
13800675,11,12.239,0.534,7,8,-81,5180,GoogleWiFi_AP03,1
13801065,11,12.561,0.324,7,8,-80,5180,GoogleWiFi_AP03,1
13801472,11,12.444,0.494,7,8,-80,5180,GoogleWiFi_AP03,1
13801885,11,12.502,0.45,7,8,-82,5180,GoogleWiFi_AP03,1
13802298,11,12.561,0.411,7,8,-81,5180,GoogleWiFi_AP03,1
13802703,11,12.444,0.371,7,8,-78,5180,GoogleWiFi_AP03,1
13803092,11,12.297,0.531,7,8,-84,5180,GoogleWiFi_AP03,1
13803522,11,12.444,0.384,7,8,-84,5180,GoogleWiFi_AP03,1
13803928,11,12.356,0.42,7,8,-84,5180,GoogleWiFi_AP03,1
13804334,11,12.297,0.501,7,8,-85,5180,GoogleWiFi_AP03,1
13804745,11,12.297,0.432,7,8,-86,5180,GoogleWiFi_AP03,1
