#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
12855537,4,6.848,0.187,7,8,-77,5180,GoogleWiFi_AP03,1
12855913,4,5.413,0.337,7,8,-77,5180,GoogleWiFi_AP03,1
12856316,4,5.237,0.381,7,8,-76,5180,GoogleWiFi_AP03,1
12856725,4,5.471,0.221,7,8,-75,5180,GoogleWiFi_AP03,1
12857120,4,5.149,0.335,7,8,-78,5180,GoogleWiFi_AP03,1
12857516,4,5.383,0.41,7,8,-78,5180,GoogleWiFi_AP03,1
12857922,4,5.764,0.227,7,8,-79,5180,GoogleWiFi_AP03,1
12858332,4,5.676,0.286,7,8,-79,5180,GoogleWiFi_AP03,1
12858749,4,6.116,0.125,7,8,-76,5180,GoogleWiFi_AP03,1
12859137,4,5.793,0.124,7,8,-77,5180,GoogleWiFi_AP03,1
12859530,4,5.706,0.306,7,8,-76,5180,GoogleWiFi_AP03,1
12859941,4,6.311,0.107,7,8,-77,5180,GoogleWiFi_AP03,1
12860353,4,6.272,0.638,7,8,-75,5180,GoogleWiFi_AP03,1
12860748,4,6.086,0.325,7,8,-74,5180,GoogleWiFi_AP03,1
12861159,4,6.271,2.375,7,8,-70,5180,GoogleWiFi_AP03,1
12861572,4,4.865,4.818,7,8,-65,5180,GoogleWiFi_AP03,1
12861989,4,4.319,1.626,7,8,-72,5180,GoogleWiFi_AP03,1
12862393,4,3.85,2.053,7,8,-71,5180,GoogleWiFi_AP03,1
12862801,4,4.631,1.205,7,8,-71,5180,GoogleWiFi_AP03,1
12863207,4,4.552,1.899,7,8,-64,5180,GoogleWiFi_AP03,1
12863614,4,4.553,0.971,7,8,-66,5180,GoogleWiFi_AP03,1
12864027,4,4.63,0.903,7,8,-66,5180,GoogleWiFi_AP03,1
12864440,4,4.28,3.357,7,8,-71,5180,GoogleWiFi_AP03,1
12864853,4,4.944,0.5,7,8,-72,5180,GoogleWiFi_AP03,1
12865263,4,3.928,0.949,7,8,-72,5180,GoogleWiFi_AP03,1
12865668,4,6.388,0.957,7,8,-67,5180,GoogleWiFi_AP03,1
12866064,4,6.116,0.964,7,8,-73,5180,GoogleWiFi_AP03,1
12866473,4,6.233,0.493,7,8,-72,5180,GoogleWiFi_AP03,1
12866886,4,6.194,0.083,7,8,-73,5180,GoogleWiFi_AP03,1
12867298,4,6.116,0.277,7,8,-73,5180,GoogleWiFi_AP03,1
12867701,4,6.116,0.166,7,8,-75,5180,GoogleWiFi_AP03,1
12868106,4,6.037,0.28,7,8,-75,5180,GoogleWiFi_AP03,1
12868497,4,5.969,0.28,7,8,-71,5180,GoogleWiFi_AP03,1
12868911,4,5.852,0.363,7,8,-73,5180,GoogleWiFi_AP03,1
12869323,4,5.706,0.424,7,8,-76,5180,GoogleWiFi_AP03,1
12869727,4,5.354,0.539,7,8,-76,5180,GoogleWiFi_AP03,1
12870121,4,5.295,0.614,7,8,-77,5180,GoogleWiFi_AP03,1
12870520,4,5.881,0.234,7,8,-73,5180,GoogleWiFi_AP03,1
12870927,4,6.028,0.217,7,8,-73,5180,GoogleWiFi_AP03,1
12871330,4,5.881,0.207,7,8,-74,5180,GoogleWiFi_AP03,1
12871735,4,5.647,0.414,7,8,-77,5180,GoogleWiFi_AP03,1
12872145,4,5.266,0.493,7,8,-77,5180,GoogleWiFi_AP03,1
12872556,4,5.149,0.711,7,8,-78,5180,GoogleWiFi_AP03,1
12872966,4,4.563,0.88,7,8,-75,5180,GoogleWiFi_AP03,1
12873374,4,5.735,1.585,7,8,-77,5180,GoogleWiFi_AP03,1
12874168,4,5.383,0.517,7,8,-78,5180,GoogleWiFi_AP03,1
12874576,4,5.325,0.597,7,8,-77,5180,GoogleWiFi_AP03,1
12874985,4,6.428,1.65,7,8,-71,5180,GoogleWiFi_AP03,1
12875395,4,5.002,0.619,7,8,-71,5180,GoogleWiFi_AP03,1
12875807,4,5.822,1.53,7,8,-68,5180,GoogleWiFi_AP03,1
12876218,4,4.592,0.924,7,8,-76,5180,GoogleWiFi_AP03,1
12876629,4,4.856,0.73,7,8,-76,5180,GoogleWiFi_AP03,1
12877041,4,5.442,0.448,7,8,-75,5180,GoogleWiFi_AP03,1
12877446,4,6.115,1.598,7,8,-68,5180,GoogleWiFi_AP03,1
12878265,4,4.329,1.038,7,8,-77,5180,GoogleWiFi_AP03,1
12878676,4,4.416,0.964,7,8,-77,5180,GoogleWiFi_AP03,1
12879089,4,4.739,0.842,7,8,-76,5180,GoogleWiFi_AP03,1
12879504,4,4.534,0.96,7,8,-77,5180,GoogleWiFi_AP03,1
12879905,4,5.911,1.695,7,8,-77,5180,GoogleWiFi_AP03,1
12880309,4,4.504,0.938,7,8,-77,5180,GoogleWiFi_AP03,1
12880712,4,5.266,0.534,7,8,-76,5180,GoogleWiFi_AP03,1
12881125,4,5.266,0.556,7,8,-75,5180,GoogleWiFi_AP03,1
12881530,4,6.428,1.656,7,8,-66,5180,GoogleWiFi_AP03,1
12881916,4,4.709,0.924,7,8,-76,5180,GoogleWiFi_AP03,1
12882327,4,5.208,0.637,7,8,-76,5180,GoogleWiFi_AP03,1
12882718,4,5.588,0.352,7,8,-75,5180,GoogleWiFi_AP03,1
12883130,4,4.973,0.74,7,8,-76,5180,GoogleWiFi_AP03,1
12883539,4,5.208,0.638,7,8,-75,5180,GoogleWiFi_AP03,1
12883948,4,5.471,0.424,7,8,-75,5180,GoogleWiFi_AP03,1
12884359,4,5.208,0.566,7,8,-75,5180,GoogleWiFi_AP03,1
12884767,4,5.325,0.574,7,8,-76,5180,GoogleWiFi_AP03,1
12885178,4,4.973,0.654,7,8,-76,5180,GoogleWiFi_AP03,1
12885589,4,4.797,0.717,7,8,-77,5180,GoogleWiFi_AP03,1
12886003,4,4.768,0.689,7,8,-76,5180,GoogleWiFi_AP03,1
12886407,4,4.856,0.711,7,8,-78,5180,GoogleWiFi_AP03,1
12886819,4,5.94,0.328,7,8,-72,5180,GoogleWiFi_AP03,1
12887226,4,5.735,0.354,7,8,-73,5180,GoogleWiFi_AP03,1
12887637,4,5.471,0.445,7,8,-77,5180,GoogleWiFi_AP03,1
12888049,4,5.266,0.489,7,8,-77,5180,GoogleWiFi_AP03,1
12888470,4,5.793,0.232,7,8,-75,5180,GoogleWiFi_AP03,1
12888877,4,6.057,0.187,7,8,-74,5180,GoogleWiFi_AP03,1
12889289,4,5.911,0.179,7,8,-73,5180,GoogleWiFi_AP03,1
12889679,4,5.764,0.292,7,8,-75,5180,GoogleWiFi_AP03,1
12890082,4,5.53,0.375,7,8,-76,5180,GoogleWiFi_AP03,1
12890489,4,5.647,0.407,7,8,-75,5180,GoogleWiFi_AP03,1
12890896,4,5.852,0.234,7,8,-74,5180,GoogleWiFi_AP03,1
12891306,4,5.676,0.348,7,8,-74,5180,GoogleWiFi_AP03,1
12891719,4,5.5,0.469,7,8,-74,5180,GoogleWiFi_AP03,1
12892128,4,5.559,0.396,7,8,-74,5180,GoogleWiFi_AP03,1
12892540,4,5.471,0.45,7,8,-74,5180,GoogleWiFi_AP03,1
12892945,4,5.618,0.319,7,8,-74,5180,GoogleWiFi_AP03,1
12893357,4,5.383,0.531,7,8,-75,5180,GoogleWiFi_AP03,1
12893772,4,5.706,0.311,7,8,-75,5180,GoogleWiFi_AP03,1
12894181,4,5.53,0.489,7,8,-75,5180,GoogleWiFi_AP03,1
12894591,4,5.588,0.395,7,8,-75,5180,GoogleWiFi_AP03,1
12895002,4,5.354,0.58,7,8,-75,5180,GoogleWiFi_AP03,1
12895412,4,5.5,0.501,7,8,-75,5180,GoogleWiFi_AP03,1
12895809,4,5.53,0.45,7,8,-74,5180,GoogleWiFi_AP03,1
12896219,4,5.764,0.281,7,8,-75,5180,GoogleWiFi_AP03,1
12896631,4,5.618,0.352,7,8,-75,5180,GoogleWiFi_AP03,1
12897042,4,5.471,0.549,7,8,-75,5180,GoogleWiFi_AP03,1
12897452,4,5.647,0.377,7,8,-74,5180,GoogleWiFi_AP03,1
12897862,4,5.618,0.385,7,8,-74,5180,GoogleWiFi_AP03,1
12898278,4,5.647,0.39,7,8,-74,5180,GoogleWiFi_AP03,1
12898672,4,5.442,0.52,7,8,-74,5180,GoogleWiFi_AP03,1
12899082,4,5.647,0.375,7,8,-74,5180,GoogleWiFi_AP03,1
12899492,4,5.764,0.27,7,8,-75,5180,GoogleWiFi_AP03,1
12899906,4,5.706,0.3,7,8,-75,5180,GoogleWiFi_AP03,1
12900315,4,5.618,0.319,7,8,-74,5180,GoogleWiFi_AP03,1
12900728,4,5.5,0.534,7,8,-74,5180,GoogleWiFi_AP03,1
12901137,4,5.764,0.265,7,8,-74,5180,GoogleWiFi_AP03,1
12901548,4,5.735,0.44,7,8,-73,5180,GoogleWiFi_AP03,1
12901951,4,5.911,0.207,7,8,-72,5180,GoogleWiFi_AP03,1
12902364,4,5.852,0.211,7,8,-72,5180,GoogleWiFi_AP03,1
12902773,4,6.057,0.213,7,8,-74,5180,GoogleWiFi_AP03,1
12903189,4,6.291,0.121,7,8,-74,5180,GoogleWiFi_AP03,1
12903598,4,5.969,0.181,7,8,-75,5180,GoogleWiFi_AP03,1
12904005,4,5.998,0.158,7,8,-74,5180,GoogleWiFi_AP03,1
12904412,4,5.969,0.235,7,8,-73,5180,GoogleWiFi_AP03,1
12904821,4,5.852,0.297,7,8,-73,5180,GoogleWiFi_AP03,1
12905232,4,5.94,0.193,7,8,-73,5180,GoogleWiFi_AP03,1
12905646,4,5.881,0.264,7,8,-73,5180,GoogleWiFi_AP03,1
12906061,4,5.676,0.367,7,8,-74,5180,GoogleWiFi_AP03,1
12906467,4,5.969,0.304,7,8,-74,5180,GoogleWiFi_AP03,1
12906871,4,5.94,0.34,7,8,-74,5180,GoogleWiFi_AP03,1
12907287,4,5.647,0.395,7,8,-74,5180,GoogleWiFi_AP03,1
12907698,4,5.911,0.307,7,8,-74,5180,GoogleWiFi_AP03,1
12908104,4,5.911,0.188,7,8,-74,5180,GoogleWiFi_AP03,1
12908518,4,5.764,0.337,7,8,-75,5180,GoogleWiFi_AP03,1
12908929,4,5.706,0.442,7,8,-74,5180,GoogleWiFi_AP03,1
12909338,4,5.823,0.373,7,8,-74,5180,GoogleWiFi_AP03,1
12909744,4,5.911,0.19,7,8,-75,5180,GoogleWiFi_AP03,1
12910164,4,5.969,0.259,7,8,-74,5180,GoogleWiFi_AP03,1
12910572,4,5.442,0.537,7,8,-75,5180,GoogleWiFi_AP03,1
12910979,4,5.764,0.375,7,8,-73,5180,GoogleWiFi_AP03,1
12911382,4,6.028,0.271,7,8,-74,5180,GoogleWiFi_AP03,1
12911785,4,5.969,0.2,7,8,-72,5180,GoogleWiFi_AP03,1
12912187,4,5.969,0.321,7,8,-72,5180,GoogleWiFi_AP03,1
12912598,4,6.145,0.177,7,8,-72,5180,GoogleWiFi_AP03,1
12913012,4,5.998,0.25,7,8,-72,5180,GoogleWiFi_AP03,1
12913428,4,5.852,0.304,7,8,-73,5180,GoogleWiFi_AP03,1
12913838,4,5.823,0.355,7,8,-73,5180,GoogleWiFi_AP03,1
12914252,4,5.911,0.284,7,8,-73,5180,GoogleWiFi_AP03,1
12914662,4,5.852,0.321,7,8,-73,5180,GoogleWiFi_AP03,1
12915053,4,5.998,0.217,7,8,-73,5180,GoogleWiFi_AP03,1
12915464,4,5.969,0.21,7,8,-73,5180,GoogleWiFi_AP03,1
12915874,4,5.969,0.287,7,8,-73,5180,GoogleWiFi_AP03,1
12916270,4,6.116,0.173,7,8,-74,5180,GoogleWiFi_AP03,1
