#<Time(ms)>,<True Range(m)>,<Est. Range(m)>,<Std dev(m)>,<Successes#>,<Burst#>,<RSSI(dBm)>,<Ch-MHz>,<AP-SSID>,<RTT AP?>
13378619,9,10.725,0.261,7,8,-79,5180,GoogleWiFi_AP03,1
13378985,9,10.842,0.074,7,8,-80,5180,GoogleWiFi_AP03,1
13379385,9,10.998,0.086,7,8,-78,5180,GoogleWiFi_AP03,1
13379797,9,10.061,0.605,7,8,-78,5180,GoogleWiFi_AP03,1
13380205,9,10.295,0.535,7,8,-72,5180,GoogleWiFi_AP03,1
13380617,9,10.647,0.174,7,8,-79,5180,GoogleWiFi_AP03,1
13381026,9,10.881,0.388,7,8,-82,5180,GoogleWiFi_AP03,1
13381489,9,10.627,0.165,7,8,-84,5180,GoogleWiFi_AP03,1
13381876,9,10.569,0.236,7,8,-86,5180,GoogleWiFi_AP03,1
13382254,9,10.1,0.216,7,8,-80,5180,GoogleWiFi_AP03,1
13382654,9,10.335,0.231,7,8,-78,5180,GoogleWiFi_AP03,1
13383471,9,10.364,0.128,7,8,-77,5180,GoogleWiFi_AP03,1
13383881,9,10.217,0.929,7,8,-78,5180,GoogleWiFi_AP03,1
13384290,9,10.296,0.72,7,8,-79,5180,GoogleWiFi_AP03,1
13384676,9,10.491,0.94,7,8,-79,5180,GoogleWiFi_AP03,1
13385055,9,10.803,0.618,7,8,-81,5180,GoogleWiFi_AP03,1
13385464,9,10.374,0.928,7,8,-81,5180,GoogleWiFi_AP03,1
13385873,9,10.374,0.97,7,8,-80,5180,GoogleWiFi_AP03,1
13386286,9,10.725,0.953,7,8,-81,5180,GoogleWiFi_AP03,1
13386693,9,10.764,0.691,7,8,-81,5180,GoogleWiFi_AP03,1
13387106,9,11.233,0.201,7,8,-78,5180,GoogleWiFi_AP03,1
13387512,9,11.038,0.095,7,8,-79,5180,GoogleWiFi_AP03,1
13387923,9,10.92,0.223,7,8,-80,5180,GoogleWiFi_AP03,1
13388335,9,10.256,0.957,7,8,-80,5180,GoogleWiFi_AP03,1
13388745,9,10.217,0.64,7,8,-77,5180,GoogleWiFi_AP03,1
13389146,9,11.477,0.697,7,8,-80,5180,GoogleWiFi_AP03,1
13389544,9,11.74,0.875,7,8,-72,5180,GoogleWiFi_AP03,1
13389950,9,11.301,0.917,7,8,-72,5180,GoogleWiFi_AP03,1
13390365,9,11.448,1.193,7,8,-72,5180,GoogleWiFi_AP03,1
13390774,9,10.92,0.909,7,8,-70,5180,GoogleWiFi_AP03,1
13391184,9,10.686,0.437,7,8,-72,5180,GoogleWiFi_AP03,1
13391568,9,10.647,0.546,7,8,-78,5180,GoogleWiFi_AP03,1
13391965,9,10.842,0.25,7,8,-78,5180,GoogleWiFi_AP03,1
13392382,9,10.803,0.052,7,8,-76,5180,GoogleWiFi_AP03,1
13392799,9,10.305,0.046,7,8,-86,5180,GoogleWiFi_AP03,1
13393205,9,10.295,0.161,7,8,-82,5180,GoogleWiFi_AP03,1
13393611,9,10.745,0.772,7,8,-80,5180,GoogleWiFi_AP03,1
13394020,9,10.413,0.12,7,8,-83,5180,GoogleWiFi_AP03,1
13394431,9,10.334,0.342,7,8,-85,5180,GoogleWiFi_AP03,1
13394843,9,10.481,0.245,7,8,-86,5180,GoogleWiFi_AP03,1
13395257,9,10.334,0.301,7,8,-86,5180,GoogleWiFi_AP03,1
13395668,9,10.598,0.102,7,8,-85,5180,GoogleWiFi_AP03,1
13396080,9,10.452,0.115,7,8,-85,5180,GoogleWiFi_AP03,1
13396492,9,10.481,0.154,7,8,-83,5180,GoogleWiFi_AP03,1
13396882,9,10.393,0.16,7,8,-85,5180,GoogleWiFi_AP03,1
13397295,9,10.159,0.195,7,8,-83,5180,GoogleWiFi_AP03,1
13397709,9,10.159,0.311,7,8,-84,5180,GoogleWiFi_AP03,1
13398118,9,10.305,0.224,7,8,-83,5180,GoogleWiFi_AP03,1
13398529,9,10.364,0.189,7,8,-83,5180,GoogleWiFi_AP03,1
13398923,9,10.188,0.224,7,8,-84,5180,GoogleWiFi_AP03,1
13399331,9,10.129,0.51,7,8,-84,5180,GoogleWiFi_AP03,1
13399738,9,10.217,0.383,7,8,-84,5180,GoogleWiFi_AP03,1
13400146,9,10.217,0.451,7,8,-84,5180,GoogleWiFi_AP03,1
13400551,9,10.217,0.432,7,8,-84,5180,GoogleWiFi_AP03,1
13400949,9,10.159,0.592,7,8,-84,5180,GoogleWiFi_AP03,1
13401361,9,10.305,0.449,7,8,-84,5180,GoogleWiFi_AP03,1
13401767,9,10.422,0.192,7,8,-84,5180,GoogleWiFi_AP03,1
13402170,9,10.246,0.207,7,8,-84,5180,GoogleWiFi_AP03,1
13402569,9,10.276,0.248,7,8,-84,5180,GoogleWiFi_AP03,1
13402986,9,10.247,0.192,7,8,-85,5180,GoogleWiFi_AP03,1
13403397,9,10.188,0.288,7,8,-85,5180,GoogleWiFi_AP03,1
13403803,9,10.334,0.153,7,8,-84,5180,GoogleWiFi_AP03,1
13404211,9,10.217,0.16,7,8,-84,5180,GoogleWiFi_AP03,1
13404613,9,10.393,0.186,7,8,-83,5180,GoogleWiFi_AP03,1
13405022,9,10.334,0.186,7,8,-83,5180,GoogleWiFi_AP03,1
13405435,9,10.159,0.329,7,8,-83,5180,GoogleWiFi_AP03,1
13405853,9,10.393,0.12,7,8,-82,5180,GoogleWiFi_AP03,1
13406266,9,10.247,0.191,7,8,-83,5180,GoogleWiFi_AP03,1
13406668,9,10.217,0.148,7,8,-83,5180,GoogleWiFi_AP03,1
13407082,9,10.334,0.196,7,8,-82,5180,GoogleWiFi_AP03,1
13407495,9,10.217,0.16,7,8,-83,5180,GoogleWiFi_AP03,1
13407906,9,10.217,0.253,7,8,-83,5180,GoogleWiFi_AP03,1
13408324,9,10.246,0.188,7,8,-83,5180,GoogleWiFi_AP03,1
13408738,9,10.393,0.166,7,8,-83,5180,GoogleWiFi_AP03,1
13409150,9,10.393,0.186,7,8,-83,5180,GoogleWiFi_AP03,1
13409561,9,10.276,0.123,7,8,-83,5180,GoogleWiFi_AP03,1
13409968,9,10.452,0.172,7,8,-84,5180,GoogleWiFi_AP03,1
13410380,9,10.51,0.123,7,8,-84,5180,GoogleWiFi_AP03,1
13410788,9,10.334,0.117,7,8,-83,5180,GoogleWiFi_AP03,1
13411185,9,10.364,0.207,7,8,-84,5180,GoogleWiFi_AP03,1
13411597,9,10.364,0.207,7,8,-83,5180,GoogleWiFi_AP03,1
13412008,9,10.334,0.241,7,8,-84,5180,GoogleWiFi_AP03,1
13412418,9,10.217,0.36,7,8,-83,5180,GoogleWiFi_AP03,1
13412834,9,10.393,0.219,7,8,-84,5180,GoogleWiFi_AP03,1
13413241,9,10.246,0.442,7,8,-84,5180,GoogleWiFi_AP03,1
13413647,9,10.364,0.155,7,8,-84,5180,GoogleWiFi_AP03,1
13414049,9,10.393,0.166,7,8,-85,5180,GoogleWiFi_AP03,1
13414455,9,10.364,0.214,7,8,-84,5180,GoogleWiFi_AP03,1
13414871,9,10.393,0.176,7,8,-84,5180,GoogleWiFi_AP03,1
13415280,9,10.217,0.325,7,8,-84,5180,GoogleWiFi_AP03,1
